hitId,queryId,docId,workerId,assignmentId,time,trecScore,workerScore,trecBinaryScore,workerBinaryScore
169,66_5,CAR_16c052c2bfff62bddf72445221b166c40c10697e,A1IBKP5PBH5EHC,3WRFBPLXRF4IS8UEP6H5SAEILN2N3S,108000,0,0,0,0
169,66_5,CAR_180b6a54c7b7b382e1077dc42b726643496aa072,A1IBKP5PBH5EHC,3WRFBPLXRF4IS8UEP6H5SAEILN2N3S,108000,0,0,0,0
35,66_2,CAR_17eebe7e7b0d0506a4fffef07d8658fbe20077ee,A1IBKP5PBH5EHC,340UGXU9D3HFZ7G66HZXP0YVKM1UV3,78000,0,0,0,0
35,66_2,CAR_191bd57094d680ffe5da4220737bb46c22a16a7c,A1IBKP5PBH5EHC,340UGXU9D3HFZ7G66HZXP0YVKM1UV3,78000,0,0,0,0
35,66_2,CAR_19edc925d4c8873b3476533420a921a06f789716,A1IBKP5PBH5EHC,340UGXU9D3HFZ7G66HZXP0YVKM1UV3,78000,0,0,0,0
35,66_2,CAR_1dd317d24063adc56ddcd5aef3584e91697ae8c0,A1IBKP5PBH5EHC,340UGXU9D3HFZ7G66HZXP0YVKM1UV3,78000,0,0,0,0
35,66_2,CAR_24707cda95bce007ece519bf58c43cc166150358,A1IBKP5PBH5EHC,340UGXU9D3HFZ7G66HZXP0YVKM1UV3,78000,0,0,0,0
113,66_3,MARCO_6565663,A1IBKP5PBH5EHC,3QEMNNSB22FR7F4O2O6S9ME4CC87D3,87000,0,0,0,0
113,66_3,MARCO_6565664,A1IBKP5PBH5EHC,3QEMNNSB22FR7F4O2O6S9ME4CC87D3,87000,0,1,0,0
113,66_3,MARCO_6565665,A1IBKP5PBH5EHC,3QEMNNSB22FR7F4O2O6S9ME4CC87D3,87000,0,0,0,0
113,66_3,MARCO_6565666,A1IBKP5PBH5EHC,3QEMNNSB22FR7F4O2O6S9ME4CC87D3,87000,0,0,0,0
113,66_3,MARCO_6565667,A1IBKP5PBH5EHC,3QEMNNSB22FR7F4O2O6S9ME4CC87D3,87000,0,0,0,0
162,66_4,MARCO_727277,A1IBKP5PBH5EHC,3LKC68YZ3FJX1RWE05SKCWPK9IGWOL,81000,0,1,0,0
162,66_4,CAR_3ca9d6d64f0822817bff36c86fc8424046803c22,A1IBKP5PBH5EHC,3LKC68YZ3FJX1RWE05SKCWPK9IGWOL,81000,0,4,0,1
162,66_4,MARCO_728505,A1IBKP5PBH5EHC,3LKC68YZ3FJX1RWE05SKCWPK9IGWOL,81000,0,0,0,0
162,66_4,MARCO_7331512,A1IBKP5PBH5EHC,3LKC68YZ3FJX1RWE05SKCWPK9IGWOL,81000,0,0,0,0
162,66_4,MARCO_7354996,A1IBKP5PBH5EHC,3LKC68YZ3FJX1RWE05SKCWPK9IGWOL,81000,0,0,0,0
267,66_7,CAR_464391a9f85cd15f0724cd5e9af193fddc6a43ad,A1IBKP5PBH5EHC,3FTYUGLFSZ1CKBQ5EVRVB208MO65DG,123000,0,0,0,0
267,66_7,CAR_470e8db97bd9978bf8b8adafb9e8368317f0c09d,A1IBKP5PBH5EHC,3FTYUGLFSZ1CKBQ5EVRVB208MO65DG,123000,0,0,0,0
267,66_7,CAR_4daff407e1ead41f9c0e63b374761c99bb58b115,A1IBKP5PBH5EHC,3FTYUGLFSZ1CKBQ5EVRVB208MO65DG,123000,0,0,0,0
267,66_7,CAR_4f0e27b3cd7184639a2a35efdf8ed8f5bcbe45bb,A1IBKP5PBH5EHC,3FTYUGLFSZ1CKBQ5EVRVB208MO65DG,123000,0,0,0,0
267,66_7,CAR_5e633506b80df4839a994da045b617f9bd75e4ea,A1IBKP5PBH5EHC,3FTYUGLFSZ1CKBQ5EVRVB208MO65DG,123000,0,0,0,0
240,66_6,MARCO_4605071,A1IBKP5PBH5EHC,3VBEN272MPFG2XY7SH5BAYDXCSGGS8,53000,0,0,0,0
240,66_6,MARCO_4605075,A1IBKP5PBH5EHC,3VBEN272MPFG2XY7SH5BAYDXCSGGS8,53000,0,0,0,0
240,66_6,MARCO_4634195,A1IBKP5PBH5EHC,3VBEN272MPFG2XY7SH5BAYDXCSGGS8,53000,0,0,0,0
240,66_6,MARCO_4634201,A1IBKP5PBH5EHC,3VBEN272MPFG2XY7SH5BAYDXCSGGS8,53000,0,0,0,0
240,66_6,MARCO_46482,A1IBKP5PBH5EHC,3VBEN272MPFG2XY7SH5BAYDXCSGGS8,53000,0,0,0,0
184,66_5,MARCO_234949,A1IBKP5PBH5EHC,3QY7M81QHC2ZLLAYU5SFDZ9UWUQK7W,100000,0,1,0,0
184,66_5,CAR_15481e40d57ec2fd0a54cced9f88de87b5f0792c,A1IBKP5PBH5EHC,3QY7M81QHC2ZLLAYU5SFDZ9UWUQK7W,100000,0,0,0,0
184,66_5,MARCO_2395387,A1IBKP5PBH5EHC,3QY7M81QHC2ZLLAYU5SFDZ9UWUQK7W,100000,0,0,0,0
184,66_5,MARCO_2395389,A1IBKP5PBH5EHC,3QY7M81QHC2ZLLAYU5SFDZ9UWUQK7W,100000,0,0,0,0
184,66_5,MARCO_2395393,A1IBKP5PBH5EHC,3QY7M81QHC2ZLLAYU5SFDZ9UWUQK7W,100000,0,0,0,0
34,66_2,CAR_05f0685bba92de2c012d4b99b530887b19e018f4,A1IBKP5PBH5EHC,3TEM0PF1QADDP444HPLJU74H4QT0D7,178000,0,0,0,0
34,66_2,CAR_0a63fbd1224557f7b07cc23f0af060154e1f8c47,A1IBKP5PBH5EHC,3TEM0PF1QADDP444HPLJU74H4QT0D7,178000,0,0,0,0
34,66_2,CAR_0f6814dbe5f4b8825c9844ef7febcdb1ae34fc89,A1IBKP5PBH5EHC,3TEM0PF1QADDP444HPLJU74H4QT0D7,178000,0,0,0,0
34,66_2,CAR_0fca5513484ba3ed565c820de4fe95ce4a4f7edb,A1IBKP5PBH5EHC,3TEM0PF1QADDP444HPLJU74H4QT0D7,178000,0,0,0,0
34,66_2,CAR_12fd5d8edf3c84f47fbf63bf9259647862cc4b49,A1IBKP5PBH5EHC,3TEM0PF1QADDP444HPLJU74H4QT0D7,178000,0,2,0,1
40,66_2,CAR_992d94b63f63eb2ecd19b3f517073d0915e66e90,A1IBKP5PBH5EHC,31IBVUNM9XFQGPJGBS4Y30XSAZQFVT,73000,0,0,0,0
40,66_2,CAR_b3f35e8f62a76c92e85cd8621a3bc79ecdc44159,A1IBKP5PBH5EHC,31IBVUNM9XFQGPJGBS4Y30XSAZQFVT,73000,0,1,0,0
40,66_2,CAR_b6bbc19f89c385d8ff062164d05567d28b3cf60d,A1IBKP5PBH5EHC,31IBVUNM9XFQGPJGBS4Y30XSAZQFVT,73000,0,1,0,0
40,66_2,CAR_b7d7f916d1be1d12d7fbe20c3e5bd129c9da8a75,A1IBKP5PBH5EHC,31IBVUNM9XFQGPJGBS4Y30XSAZQFVT,73000,0,0,0,0
40,66_2,CAR_b9345c82908b3741359328c7c80df2c5ccd8c8e6,A1IBKP5PBH5EHC,31IBVUNM9XFQGPJGBS4Y30XSAZQFVT,73000,0,0,0,0
25,66_1,MARCO_6013040,A1IBKP5PBH5EHC,392CY0QWG67BW32RS49WX7A7CKT4IU,68000,0,0,0,0
25,66_1,MARCO_6054350,A1IBKP5PBH5EHC,392CY0QWG67BW32RS49WX7A7CKT4IU,68000,0,4,0,1
25,66_1,MARCO_6054351,A1IBKP5PBH5EHC,392CY0QWG67BW32RS49WX7A7CKT4IU,68000,0,0,0,0
25,66_1,MARCO_6054354,A1IBKP5PBH5EHC,392CY0QWG67BW32RS49WX7A7CKT4IU,68000,0,1,0,0
25,66_1,MARCO_6054357,A1IBKP5PBH5EHC,392CY0QWG67BW32RS49WX7A7CKT4IU,68000,0,1,0,0
251,66_6,MARCO_6449852,A1IBKP5PBH5EHC,3J4Q2Z4UT3J0M39UFIKO11KKOSQQWX,58000,0,0,0,0
251,66_6,MARCO_6467040,A1IBKP5PBH5EHC,3J4Q2Z4UT3J0M39UFIKO11KKOSQQWX,58000,0,0,0,0
251,66_6,MARCO_6565663,A1IBKP5PBH5EHC,3J4Q2Z4UT3J0M39UFIKO11KKOSQQWX,58000,0,0,0,0
251,66_6,MARCO_6565666,A1IBKP5PBH5EHC,3J4Q2Z4UT3J0M39UFIKO11KKOSQQWX,58000,0,0,0,0
251,66_6,MARCO_6565668,A1IBKP5PBH5EHC,3J4Q2Z4UT3J0M39UFIKO11KKOSQQWX,58000,0,0,0,0
232,66_6,MARCO_317508,A1IBKP5PBH5EHC,3R2UR8A0IFWCQR14AAO6EF3RIS4OX4,55000,0,0,0,0
232,66_6,MARCO_3196516,A1IBKP5PBH5EHC,3R2UR8A0IFWCQR14AAO6EF3RIS4OX4,55000,0,0,0,0
232,66_6,MARCO_3209136,A1IBKP5PBH5EHC,3R2UR8A0IFWCQR14AAO6EF3RIS4OX4,55000,0,0,0,0
232,66_6,MARCO_323784,A1IBKP5PBH5EHC,3R2UR8A0IFWCQR14AAO6EF3RIS4OX4,55000,0,0,0,0
232,66_6,MARCO_33286,A1IBKP5PBH5EHC,3R2UR8A0IFWCQR14AAO6EF3RIS4OX4,55000,0,0,0,0
286,66_7,MARCO_271023,A1IBKP5PBH5EHC,32XVDSJFP4DNP8DV95O0WLKQBSEM2L,42000,0,0,0,0
286,66_7,MARCO_2737045,A1IBKP5PBH5EHC,32XVDSJFP4DNP8DV95O0WLKQBSEM2L,42000,0,0,0,0
286,66_7,MARCO_2737046,A1IBKP5PBH5EHC,32XVDSJFP4DNP8DV95O0WLKQBSEM2L,42000,0,0,0,0
286,66_7,MARCO_2739731,A1IBKP5PBH5EHC,32XVDSJFP4DNP8DV95O0WLKQBSEM2L,42000,0,0,0,0
286,66_7,CAR_145ebed89f1894bf687f368b61e9c610fcd88fcc,A1IBKP5PBH5EHC,32XVDSJFP4DNP8DV95O0WLKQBSEM2L,42000,0,0,0,0
36,66_2,CAR_2ddf5a83eb7d9be136e0899ddf78e2c48d962fa8,A1IBKP5PBH5EHC,3DPNQGW4LQVV3J7QQ30704K24GN642,187000,0,0,0,0
36,66_2,CAR_3bad5823d2a0a8096b877382c43d009e046e997b,A1IBKP5PBH5EHC,3DPNQGW4LQVV3J7QQ30704K24GN642,187000,0,0,0,0
36,66_2,CAR_40232e214dfe09f7046fbe55830f6c0ca570c327,A1IBKP5PBH5EHC,3DPNQGW4LQVV3J7QQ30704K24GN642,187000,0,0,0,0
36,66_2,CAR_4411736fa7bb54d3dfd97aa9669e095cfcba0561,A1IBKP5PBH5EHC,3DPNQGW4LQVV3J7QQ30704K24GN642,187000,0,0,0,0
36,66_2,CAR_470e854eae712b37534ee9abd09ae09dbc07348c,A1IBKP5PBH5EHC,3DPNQGW4LQVV3J7QQ30704K24GN642,187000,0,0,0,0
272,66_7,CAR_9d939d93c80f2f5d469ddab085bfd27353b78322,A1IBKP5PBH5EHC,358UUM7WR4JL8PNTKP1CEBV8SVU7R5,97000,0,0,0,0
272,66_7,CAR_9eacccb751c9b6b77b5fc320b6a63dee3a7d47ea,A1IBKP5PBH5EHC,358UUM7WR4JL8PNTKP1CEBV8SVU7R5,97000,0,0,0,0
272,66_7,CAR_a0de57db1c7977a783e17ba74cc31b281315c2b4,A1IBKP5PBH5EHC,358UUM7WR4JL8PNTKP1CEBV8SVU7R5,97000,0,1,0,0
272,66_7,CAR_a90cc2aafd20a0afbf51afac6d1edc936194d301,A1IBKP5PBH5EHC,358UUM7WR4JL8PNTKP1CEBV8SVU7R5,97000,0,0,0,0
272,66_7,CAR_abebb4495e36b1f77ddd482fa24de244750a5927,A1IBKP5PBH5EHC,358UUM7WR4JL8PNTKP1CEBV8SVU7R5,97000,0,0,0,0
304,66_7,MARCO_6032576,A1IBKP5PBH5EHC,3KXIR214I9W7LIOP31O4AR3QP1024D,34000,0,0,0,0
304,66_7,MARCO_6054351,A1IBKP5PBH5EHC,3KXIR214I9W7LIOP31O4AR3QP1024D,34000,0,0,0,0
304,66_7,MARCO_6106162,A1IBKP5PBH5EHC,3KXIR214I9W7LIOP31O4AR3QP1024D,34000,0,0,0,0
304,66_7,MARCO_6124727,A1IBKP5PBH5EHC,3KXIR214I9W7LIOP31O4AR3QP1024D,34000,0,0,0,0
304,66_7,MARCO_618088,A1IBKP5PBH5EHC,3KXIR214I9W7LIOP31O4AR3QP1024D,34000,0,0,0,0
229,66_6,MARCO_2534876,A1IBKP5PBH5EHC,33L7PJKHCLE2OI54YJYDSQSLQRB8T1,78000,0,2,0,1
229,66_6,CAR_06633b2b5f49e0fb1ec6c4b83c4488c13b3de5f9,A1IBKP5PBH5EHC,33L7PJKHCLE2OI54YJYDSQSLQRB8T1,78000,0,0,0,0
229,66_6,MARCO_2610914,A1IBKP5PBH5EHC,33L7PJKHCLE2OI54YJYDSQSLQRB8T1,78000,0,0,0,0
229,66_6,MARCO_2614523,A1IBKP5PBH5EHC,33L7PJKHCLE2OI54YJYDSQSLQRB8T1,78000,0,0,0,0
229,66_6,MARCO_2642483,A1IBKP5PBH5EHC,33L7PJKHCLE2OI54YJYDSQSLQRB8T1,78000,0,2,0,1
239,66_6,MARCO_4561203,A1IBKP5PBH5EHC,3FE2ERCCZ2O7HIZDOJEPK2HOGUZOPM,90000,0,1,0,0
239,66_6,MARCO_4561206,A1IBKP5PBH5EHC,3FE2ERCCZ2O7HIZDOJEPK2HOGUZOPM,90000,0,0,0,0
239,66_6,MARCO_4561208,A1IBKP5PBH5EHC,3FE2ERCCZ2O7HIZDOJEPK2HOGUZOPM,90000,0,1,0,0
239,66_6,CAR_0ff1e29597956651edafe7125a2a0611e7d8fd00,A1IBKP5PBH5EHC,3FE2ERCCZ2O7HIZDOJEPK2HOGUZOPM,90000,0,0,0,0
239,66_6,MARCO_4565004,A1IBKP5PBH5EHC,3FE2ERCCZ2O7HIZDOJEPK2HOGUZOPM,90000,0,0,0,0
42,66_2,CAR_de9cbb31672d4e425d6398b5500993d4dd038026,A1IBKP5PBH5EHC,3IAS3U3I0KWR6H9YIGYRI59WY362BR,147000,0,0,0,0
42,66_2,CAR_ec03242a02adff1f6dde6b2dfa58f191de96719f,A1IBKP5PBH5EHC,3IAS3U3I0KWR6H9YIGYRI59WY362BR,147000,0,0,0,0
42,66_2,CAR_f2d29b8ef818846fb452cfa698d4a06c47c69294,A1IBKP5PBH5EHC,3IAS3U3I0KWR6H9YIGYRI59WY362BR,147000,0,0,0,0
42,66_2,CAR_fbd90d354dac82c6387270ab8bd43d9cd2c66d72,A1IBKP5PBH5EHC,3IAS3U3I0KWR6H9YIGYRI59WY362BR,147000,0,0,0,0
42,66_2,MARCO_1006647,A1IBKP5PBH5EHC,3IAS3U3I0KWR6H9YIGYRI59WY362BR,147000,0,0,0,0
278,66_7,MARCO_1484516,A1IBKP5PBH5EHC,382M9COHEMVYXWUKBRANPWA9K8CUE9,59000,0,0,0,0
278,66_7,MARCO_1538674,A1IBKP5PBH5EHC,382M9COHEMVYXWUKBRANPWA9K8CUE9,59000,0,0,0,0
278,66_7,MARCO_1538679,A1IBKP5PBH5EHC,382M9COHEMVYXWUKBRANPWA9K8CUE9,59000,0,0,0,0
278,66_7,MARCO_1636024,A1IBKP5PBH5EHC,382M9COHEMVYXWUKBRANPWA9K8CUE9,59000,0,0,0,0
278,66_7,MARCO_1665561,A1IBKP5PBH5EHC,382M9COHEMVYXWUKBRANPWA9K8CUE9,59000,0,0,0,0
297,66_7,MARCO_4653328,A1IBKP5PBH5EHC,3ZGVPD4G6YXH8E6R79YQ5APPQ9CZTA,109000,0,0,0,0
297,66_7,CAR_23865dcb09814b8edb568abfb4423114568e22e1,A1IBKP5PBH5EHC,3ZGVPD4G6YXH8E6R79YQ5APPQ9CZTA,109000,0,0,0,0
297,66_7,MARCO_4675022,A1IBKP5PBH5EHC,3ZGVPD4G6YXH8E6R79YQ5APPQ9CZTA,109000,0,0,0,0
297,66_7,MARCO_4675435,A1IBKP5PBH5EHC,3ZGVPD4G6YXH8E6R79YQ5APPQ9CZTA,109000,0,2,0,1
297,66_7,MARCO_4675437,A1IBKP5PBH5EHC,3ZGVPD4G6YXH8E6R79YQ5APPQ9CZTA,109000,0,2,0,1
281,66_7,MARCO_1917396,A1IBKP5PBH5EHC,3EICBYG649CAMIZC310ES61VJPUJCL,99000,0,0,0,0
281,66_7,MARCO_1922639,A1IBKP5PBH5EHC,3EICBYG649CAMIZC310ES61VJPUJCL,99000,0,0,0,0
281,66_7,MARCO_2058277,A1IBKP5PBH5EHC,3EICBYG649CAMIZC310ES61VJPUJCL,99000,0,0,0,0
281,66_7,CAR_0b40fa6bdb798056a8d9e729951c5ec151d0b975,A1IBKP5PBH5EHC,3EICBYG649CAMIZC310ES61VJPUJCL,99000,0,0,0,0
281,66_7,MARCO_207674,A1IBKP5PBH5EHC,3EICBYG649CAMIZC310ES61VJPUJCL,99000,0,0,0,0
256,66_6,MARCO_7379841,A1IBKP5PBH5EHC,384PI804XXHJRTNMEFG8P6QH5BZ0SX,44000,0,0,0,0
256,66_6,MARCO_7379843,A1IBKP5PBH5EHC,384PI804XXHJRTNMEFG8P6QH5BZ0SX,44000,0,0,0,0
256,66_6,MARCO_7396327,A1IBKP5PBH5EHC,384PI804XXHJRTNMEFG8P6QH5BZ0SX,44000,0,0,0,0
256,66_6,MARCO_7399071,A1IBKP5PBH5EHC,384PI804XXHJRTNMEFG8P6QH5BZ0SX,44000,0,0,0,0
256,66_6,MARCO_7536943,A1IBKP5PBH5EHC,384PI804XXHJRTNMEFG8P6QH5BZ0SX,44000,0,0,0,0
212,66_6,CAR_0bca6c573fd51a6701756bef05ca3e5cd1b23db6,A1IBKP5PBH5EHC,3QAVNHZ3ERKSOTQEM8G02QOZM2EALT,65000,0,0,0,0
212,66_6,CAR_0ff1e29597956651edafe7125a2a0611e7d8fd00,A1IBKP5PBH5EHC,3QAVNHZ3ERKSOTQEM8G02QOZM2EALT,65000,0,1,0,0
212,66_6,CAR_11722907b3c3c4ef0b9321b767308417cf3e799b,A1IBKP5PBH5EHC,3QAVNHZ3ERKSOTQEM8G02QOZM2EALT,65000,0,0,0,0
212,66_6,CAR_12fd5d8edf3c84f47fbf63bf9259647862cc4b49,A1IBKP5PBH5EHC,3QAVNHZ3ERKSOTQEM8G02QOZM2EALT,65000,0,0,0,0
212,66_6,CAR_180b6a54c7b7b382e1077dc42b726643496aa072,A1IBKP5PBH5EHC,3QAVNHZ3ERKSOTQEM8G02QOZM2EALT,65000,0,0,0,0
254,66_6,MARCO_6846671,A1IBKP5PBH5EHC,3XCC1ODXDQRVE7S8GOAIE2C3WDCQRV,30000,0,0,0,0
254,66_6,MARCO_6846678,A1IBKP5PBH5EHC,3XCC1ODXDQRVE7S8GOAIE2C3WDCQRV,30000,0,0,0,0
254,66_6,MARCO_7099875,A1IBKP5PBH5EHC,3XCC1ODXDQRVE7S8GOAIE2C3WDCQRV,30000,0,0,0,0
254,66_6,MARCO_7267008,A1IBKP5PBH5EHC,3XCC1ODXDQRVE7S8GOAIE2C3WDCQRV,30000,0,0,0,0
254,66_6,MARCO_728505,A1IBKP5PBH5EHC,3XCC1ODXDQRVE7S8GOAIE2C3WDCQRV,30000,0,0,0,0
277,66_7,MARCO_1106536,A1IBKP5PBH5EHC,3TXWC2NHN461NNBZEBZ1IHRA9N39S9,85000,0,0,0,0
277,66_7,MARCO_1106541,A1IBKP5PBH5EHC,3TXWC2NHN461NNBZEBZ1IHRA9N39S9,85000,0,0,0,0
277,66_7,MARCO_1211791,A1IBKP5PBH5EHC,3TXWC2NHN461NNBZEBZ1IHRA9N39S9,85000,0,0,0,0
277,66_7,MARCO_1224934,A1IBKP5PBH5EHC,3TXWC2NHN461NNBZEBZ1IHRA9N39S9,85000,0,0,0,0
277,66_7,MARCO_1292478,A1IBKP5PBH5EHC,3TXWC2NHN461NNBZEBZ1IHRA9N39S9,85000,0,0,0,0
46,66_2,MARCO_1824668,A1IBKP5PBH5EHC,3LO69W1SU8TTYK3H888AYCZ2KGQLGH,49000,0,0,0,0
46,66_2,MARCO_1927234,A1IBKP5PBH5EHC,3LO69W1SU8TTYK3H888AYCZ2KGQLGH,49000,0,0,0,0
46,66_2,MARCO_1993886,A1IBKP5PBH5EHC,3LO69W1SU8TTYK3H888AYCZ2KGQLGH,49000,0,0,0,0
46,66_2,MARCO_2070162,A1IBKP5PBH5EHC,3LO69W1SU8TTYK3H888AYCZ2KGQLGH,49000,0,0,0,0
46,66_2,MARCO_2125187,A1IBKP5PBH5EHC,3LO69W1SU8TTYK3H888AYCZ2KGQLGH,49000,0,0,0,0
165,66_4,MARCO_8239853,A1IBKP5PBH5EHC,384PI804XXHJRTNMEFG8P6QH5260SM,53000,0,0,0,0
165,66_4,MARCO_8239860,A1IBKP5PBH5EHC,384PI804XXHJRTNMEFG8P6QH5260SM,53000,0,0,0,0
165,66_4,MARCO_8245694,A1IBKP5PBH5EHC,384PI804XXHJRTNMEFG8P6QH5260SM,53000,0,0,0,0
165,66_4,MARCO_8291413,A1IBKP5PBH5EHC,384PI804XXHJRTNMEFG8P6QH5260SM,53000,0,1,0,0
165,66_4,MARCO_838789,A1IBKP5PBH5EHC,384PI804XXHJRTNMEFG8P6QH5260SM,53000,0,0,0,0
135,66_4,MARCO_1848932,A1IBKP5PBH5EHC,3P1L2B7AD65HQXKFWRLI3L84BB3OLB,77000,0,0,0,0
135,66_4,MARCO_2125799,A1IBKP5PBH5EHC,3P1L2B7AD65HQXKFWRLI3L84BB3OLB,77000,0,0,0,0
135,66_4,MARCO_2140648,A1IBKP5PBH5EHC,3P1L2B7AD65HQXKFWRLI3L84BB3OLB,77000,0,0,0,0
135,66_4,MARCO_2140650,A1IBKP5PBH5EHC,3P1L2B7AD65HQXKFWRLI3L84BB3OLB,77000,0,0,0,0
135,66_4,MARCO_2158323,A1IBKP5PBH5EHC,3P1L2B7AD65HQXKFWRLI3L84BB3OLB,77000,0,0,0,0
58,66_2,MARCO_4823988,A1IBKP5PBH5EHC,3IJXV6UZ12ZIX94P3G5950LH5LBIR0,64000,0,2,0,1
58,66_2,MARCO_4882323,A1IBKP5PBH5EHC,3IJXV6UZ12ZIX94P3G5950LH5LBIR0,64000,0,0,0,0
58,66_2,MARCO_4940913,A1IBKP5PBH5EHC,3IJXV6UZ12ZIX94P3G5950LH5LBIR0,64000,0,0,0,0
58,66_2,MARCO_5116168,A1IBKP5PBH5EHC,3IJXV6UZ12ZIX94P3G5950LH5LBIR0,64000,0,1,0,0
58,66_2,MARCO_5179298,A1IBKP5PBH5EHC,3IJXV6UZ12ZIX94P3G5950LH5LBIR0,64000,0,2,0,1
298,66_7,MARCO_4675439,A1IBKP5PBH5EHC,33FBRBDW6TFL213TCX3N3GSH3E68CW,121000,0,1,0,0
298,66_7,MARCO_4675440,A1IBKP5PBH5EHC,33FBRBDW6TFL213TCX3N3GSH3E68CW,121000,0,3,0,1
298,66_7,MARCO_4675441,A1IBKP5PBH5EHC,33FBRBDW6TFL213TCX3N3GSH3E68CW,121000,0,1,0,0
298,66_7,MARCO_4675442,A1IBKP5PBH5EHC,33FBRBDW6TFL213TCX3N3GSH3E68CW,121000,0,0,0,0
298,66_7,MARCO_4785612,A1IBKP5PBH5EHC,33FBRBDW6TFL213TCX3N3GSH3E68CW,121000,0,0,0,0
305,66_7,CAR_2a924b6a28a1af5a968f41a0539649d5939af64c,A1IBKP5PBH5EHC,33PPUNGG3DL4SZTZ3KTV5VO72OIRZS,48000,0,0,0,0
305,66_7,MARCO_6194914,A1IBKP5PBH5EHC,33PPUNGG3DL4SZTZ3KTV5VO72OIRZS,48000,0,0,0,0
305,66_7,MARCO_6211374,A1IBKP5PBH5EHC,33PPUNGG3DL4SZTZ3KTV5VO72OIRZS,48000,0,0,0,0
305,66_7,MARCO_6214358,A1IBKP5PBH5EHC,33PPUNGG3DL4SZTZ3KTV5VO72OIRZS,48000,0,0,0,0
305,66_7,MARCO_626537,A1IBKP5PBH5EHC,33PPUNGG3DL4SZTZ3KTV5VO72OIRZS,48000,0,0,0,0
293,66_7,MARCO_401542,A1IBKP5PBH5EHC,369J354OFIQBFZ0AL4289TH5VB76GH,51000,0,0,0,0
293,66_7,MARCO_41527,A1IBKP5PBH5EHC,369J354OFIQBFZ0AL4289TH5VB76GH,51000,0,0,0,0
293,66_7,MARCO_4186004,A1IBKP5PBH5EHC,369J354OFIQBFZ0AL4289TH5VB76GH,51000,0,0,0,0
293,66_7,MARCO_4229427,A1IBKP5PBH5EHC,369J354OFIQBFZ0AL4289TH5VB76GH,51000,0,0,0,0
293,66_7,MARCO_4254601,A1IBKP5PBH5EHC,369J354OFIQBFZ0AL4289TH5VB76GH,51000,0,4,0,1
78,66_3,CAR_32a39ba2331944fe4a0f7cbd7d89ca29198db0e2,A1IBKP5PBH5EHC,3907X2AHF5LTABA81LGSDPELFF2P2W,114000,0,1,0,0
78,66_3,CAR_33d1204709aae4ec8dbd198ebf355f06b4e5da9e,A1IBKP5PBH5EHC,3907X2AHF5LTABA81LGSDPELFF2P2W,114000,0,0,0,0
78,66_3,CAR_37e8f4fb5b04a897a0b0ed33ca312355666599c8,A1IBKP5PBH5EHC,3907X2AHF5LTABA81LGSDPELFF2P2W,114000,0,0,0,0
78,66_3,CAR_381e246fbc3c4b23e1cd300b92f7397f18bd7f64,A1IBKP5PBH5EHC,3907X2AHF5LTABA81LGSDPELFF2P2W,114000,0,0,0,0
78,66_3,CAR_39d88ab6de472fe9aaba2cc290080e5fe534d690,A1IBKP5PBH5EHC,3907X2AHF5LTABA81LGSDPELFF2P2W,114000,0,0,0,0
193,66_5,MARCO_4634195,A1IBKP5PBH5EHC,3P1L2B7AD65HQXKFWRLI3L84BJ9LOU,136000,0,0,0,0
193,66_5,MARCO_4634196,A1IBKP5PBH5EHC,3P1L2B7AD65HQXKFWRLI3L84BJ9LOU,136000,0,0,0,0
193,66_5,MARCO_4634201,A1IBKP5PBH5EHC,3P1L2B7AD65HQXKFWRLI3L84BJ9LOU,136000,0,0,0,0
193,66_5,MARCO_4675437,A1IBKP5PBH5EHC,3P1L2B7AD65HQXKFWRLI3L84BJ9LOU,136000,0,1,0,0
193,66_5,CAR_1ec2f26fd7a38cb2813421f8dbcc87a1e044a36a,A1IBKP5PBH5EHC,3P1L2B7AD65HQXKFWRLI3L84BJ9LOU,136000,0,0,0,0
214,66_6,CAR_329514f0966193f65be0e1d8210b6c35fce28f61,A1IBKP5PBH5EHC,3Y4W8Q93L40TI55KKM98F0U7Y3EVD0,77000,0,0,0,0
214,66_6,CAR_3466fec671e5062a36d4b8cbea14e1a57381f7cd,A1IBKP5PBH5EHC,3Y4W8Q93L40TI55KKM98F0U7Y3EVD0,77000,0,0,0,0
214,66_6,CAR_34c3d41657184af27709f7273e5599234fe6192f,A1IBKP5PBH5EHC,3Y4W8Q93L40TI55KKM98F0U7Y3EVD0,77000,0,0,0,0
214,66_6,CAR_3569c06273411b410efcfb574fa706a33b77f155,A1IBKP5PBH5EHC,3Y4W8Q93L40TI55KKM98F0U7Y3EVD0,77000,0,0,0,0
214,66_6,CAR_3bad5823d2a0a8096b877382c43d009e046e997b,A1IBKP5PBH5EHC,3Y4W8Q93L40TI55KKM98F0U7Y3EVD0,77000,0,0,0,0
203,66_5,MARCO_6595613,A1IBKP5PBH5EHC,3634BBTX0TALUJZGCL5FOB7Y2ETFIT,56000,0,0,0,0
203,66_5,MARCO_6599663,A1IBKP5PBH5EHC,3634BBTX0TALUJZGCL5FOB7Y2ETFIT,56000,0,0,0,0
203,66_5,CAR_24ec8a1cdd036b86e5ac7904eacb617404a9605f,A1IBKP5PBH5EHC,3634BBTX0TALUJZGCL5FOB7Y2ETFIT,56000,0,0,0,0
