HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3CVDZS289LG43IRD7YX6SKITFNCFMQ,3LKC68YZ3FJX1RWE05SKCWPM2DHWO9,A12VDN3TJJCAQQ,2021-11-15T01:54:26,MONDAY,1636959266000,1636959299000,33.0,0.55,10.504,0.0," Where can I forage in ohio"," Nature"," nr-clueweb09-en0003-70-04449",false," clueweb09-en0000-91-04086",false," clueweb09-en0002-83-19999",false," clueweb09-en0011-94-01233",false," clueweb09-en0004-21-27869",false," clueweb09-en0002-83-19976",false," clueweb09-en0005-49-30455",false," clueweb09-en0004-64-02684",false," clueweb09-en0011-24-09382",false," random-clueweb09-enwp03-08-12100",false," clueweb09-en0001-90-03395",false," clueweb09-en0008-97-13593",false," nr-clueweb09-en0011-11-15023",false,0,0
3CVDZS289LG43IRD7YX6SKITFNCFMQ,3P59JYT76Q0R233FI2PCIZFKXEI2TY,A1HKLHGRRSSDQN,2021-11-15T04:31:29,MONDAY,1636968689000,1636968776000,87.0,1.45,35.451,0.0," How to use a SIPP"," Economy &amp; Finance"," clueweb09-en0001-71-07920",false," random-clueweb09-en0007-09-17000",false," nr-clueweb09-en0004-90-08387",false," clueweb09-en0011-53-33259",false," clueweb09-en0011-18-10910",false," clueweb09-en0005-52-30788",false," clueweb09-en0000-08-19987",false," clueweb09-en0008-35-06479",false," clueweb09-en0010-56-19641",false," clueweb09-en0006-45-16559",false," clueweb09-en0001-46-26025",false," clueweb09-en0006-45-16799",false," nr-clueweb09-en0003-43-00440",false,0,0
3CVDZS289LG43IRD7YX6SKITFNCFMQ,3R5F3LQFV701VM1JBSCRB0J4JF0ZOH,A1BI34TAR8H9R0,2021-11-15T04:39:59,MONDAY,1636969199000,1636969486000,287.0,4.783333333333333,89.036,0.0," 2006 world cup"," Sports"," clueweb09-en0009-14-20592",true," clueweb09-en0004-32-12175",false," clueweb09-en0001-54-18562",false," clueweb09-en0006-03-29374",true," clueweb09-en0006-35-24656",true," clueweb09-en0009-14-20610",false," nr-clueweb09-en0001-00-04747",false," clueweb09-en0003-59-16873",false," clueweb09-en0003-59-16858",false," clueweb09-en0011-08-20210",true," random-clueweb09-en0009-06-35915",false," clueweb09-en0006-26-14625",false," nr-clueweb09-en0009-88-06408",false,4,0
3CVDZS289LG43IRD7YX6SKITFNCFMQ,3F1567XTN1LPA7WMM7AWNHCBJDV9QL,A3DTPGXKABAFEJ,2021-11-15T04:52:00,MONDAY,1636969920000,1636970378000,458.0,7.633333333333334,14.55,0.0," new movies"," Entertainment"," clueweb09-en0002-22-22080",false," clueweb09-en0006-44-10116",false," clueweb09-en0002-15-01348",false," clueweb09-en0009-67-05526",false," clueweb09-en0000-65-18950",false," clueweb09-en0002-15-01351",false," random-clueweb09-en0002-82-08074",false," clueweb09-en0002-22-22079",false," clueweb09-en0002-80-00706",true," ",false," clueweb09-en0005-73-08175",false," clueweb09-en0005-00-07956",true," ",true,3,0
3CVDZS289LG43IRD7YX6SKITFNCFMQ,31JLPPHS2ZA0ATUQQLHI7ZEP4L9O3J,APRZ7BR8C0ZMQ,2021-11-15T05:56:49,MONDAY,1636973809000,1636974362000,553.0,9.216666666666667,42.425,0.0," Snake bite cure"," Science"," clueweb09-en0006-95-20506",false," clueweb09-en0010-99-22851",false," clueweb09-en0010-39-28685",true," random-clueweb09-en0000-21-15033",false," clueweb09-en0006-44-37870",false," clueweb09-en0010-74-34448",true," clueweb09-en0010-85-34066",false," clueweb09-en0007-29-20509",false," nr-clueweb09-en0003-09-27521",false," clueweb09-en0006-95-20510",false," clueweb09-en0008-51-34503",false," clueweb09-en0007-29-20510",false," nr-clueweb09-en0001-76-19488",false,2,0
3CVDZS289LG43IRD7YX6SKITFNCFMQ,3JV9LGBJWYU1456EL0O2QT3Y8QOOG1,A3GAQNTZ1V1VO,2021-11-15T07:13:33,MONDAY,1636978413000,1636978451000,38.0,0.6333333333333333,15.342,0.0," Current level of inflation"," Economy &amp; Finance"," clueweb09-en0006-00-33983",false," clueweb09-en0001-83-22780",true," nr-clueweb09-en0000-35-11354",false," clueweb09-enwp00-70-05238",false," clueweb09-en0010-14-02165",false," clueweb09-en0010-03-04722",true," clueweb09-en0007-58-20929",false," clueweb09-en0001-83-22750",true," clueweb09-en0008-82-09737",true," clueweb09-en0002-51-02982",false," random-clueweb09-en0008-31-37861",false," clueweb09-enwp00-94-22643",false," nr-clueweb09-en0009-84-25956",false,4,0
3CVDZS289LG43IRD7YX6SKITFNCFMQ,39LOEL67OXLXP17AJ4SMADOPPGK83F,A1Z8TF04ZG3VRE,2021-11-15T07:50:04,MONDAY,1636980604000,1636980701000,97.0,1.6166666666666667,55.547,0.0," Could we  live without technology?"," Technology"," clueweb09-en0011-46-09042",false," clueweb09-en0005-63-22894",true," nr-clueweb09-en0004-33-13306",false," clueweb09-en0000-40-20679",false," clueweb09-en0009-07-03267",false," clueweb09-en0005-70-07563",false," clueweb09-en0011-46-09093",true," clueweb09-en0002-23-11127",true," random-clueweb09-en0007-09-17000",false," clueweb09-en0003-75-24453",true," clueweb09-en0000-97-24472",false," clueweb09-en0001-00-32582",false," nr-clueweb09-en0007-68-13761",false,4,0
3CVDZS289LG43IRD7YX6SKITFNCFMQ,3WQ3B2KGEDWKHWR2ZCYDDMZTZ261BU,A14GKRTUEHBLBZ,2021-11-15T08:43:38,MONDAY,1636983818000,1636984083000,265.0,4.416666666666667,15.842,0.0," what to wear for the beach"," Style"," clueweb09-en0005-81-28331",true," random-clueweb09-en0008-31-37861",false," clueweb09-en0003-82-30250",false," clueweb09-en0004-05-00138",true," clueweb09-en0005-98-18868",false," clueweb09-en0007-39-17157",false," clueweb09-en0002-41-20695",false," clueweb09-en0000-06-10412",true," nr-clueweb09-en0000-58-00141",false," clueweb09-en0000-74-02308",false," clueweb09-en0002-33-26119",false," clueweb09-en0000-66-21672",true," nr-clueweb09-en0011-58-18540",false,4,0
3CVDZS289LG43IRD7YX6SKITFNCFMQ,324G5B4FB8OX8V3UQCIXUFUNBKA70C,AKA8TN8H8DQ6T,2021-11-15T08:49:14,MONDAY,1636984154000,1636984493000,339.0,5.65,28.448,0.0," things to make home better"," Home"," clueweb09-en0009-37-03596",false," clueweb09-en0003-28-18626",false," clueweb09-en0004-45-14719",false," clueweb09-en0005-98-18319",false," clueweb09-en0004-45-11366",false," clueweb09-en0005-69-19016",false," clueweb09-en0006-33-19970",false," clueweb09-en0008-72-03274",true," clueweb09-en0000-70-03829",false," nr-clueweb09-en0004-88-10595",false," random-clueweb09-en0007-49-03198",false," clueweb09-en0009-20-22825",false," nr-clueweb09-en0002-28-35232",false,1,0
37VHPF5VZGJIFH5ZMVXMFWWVY5V8CK,3LQ8PUHQFQ858FQM7BTFRWJDBG5IH0,A12VDN3TJJCAQQ,2021-11-15T01:51:53,MONDAY,1636959113000,1636959156000,43.0,0.7166666666666667,22.345,0.0," First president of the USA"," History"," clueweb09-enwp00-60-21041",false," nr-clueweb09-en0007-09-11351",false," clueweb09-enwp00-50-21560",false," clueweb09-en0000-93-10293",false," clueweb09-en0008-46-33584",false," clueweb09-en0006-46-10065",false," clueweb09-en0003-75-15852",false," clueweb09-en0003-42-17822",false," clueweb09-en0000-89-25019",false," random-clueweb09-en0009-77-38942",false," clueweb09-en0010-05-30402",false," clueweb09-en0002-01-21831",false," nr-clueweb09-en0000-82-05871",false,0,0
37VHPF5VZGJIFH5ZMVXMFWWVY5V8CK,3QFUFYSY93VRMC01RW3BUAXHQJ5F4Y,A1HKLHGRRSSDQN,2021-11-15T04:21:06,MONDAY,1636968066000,1636968184000,118.0,1.9666666666666666,37.445,0.0," What does B12 do for your body?"," Health &amp; Wellness"," clueweb09-en0009-70-19961",false," clueweb09-en0003-49-08574",true," random-clueweb09-en0005-85-21121",false," clueweb09-en0000-45-23088",false," clueweb09-en0010-70-27798",true," clueweb09-en0008-74-15930",false," clueweb09-en0007-01-12075",false," nr-clueweb09-en0001-64-13075",false," clueweb09-en0002-82-33447",false," clueweb09-en0003-82-06851",false," clueweb09-en0010-06-09125",false," clueweb09-en0005-30-30042",true," nr-clueweb09-en0005-48-07519",true,3,1
37VHPF5VZGJIFH5ZMVXMFWWVY5V8CK,39OWYR0EPP77KJELG3RIAZ1OLK5YF3,A1BI34TAR8H9R0,2021-11-15T04:36:30,MONDAY,1636968990000,1636969025000,35.0,0.5833333333333334,10.697,0.0," World War 2"," History"," clueweb09-en0011-25-25146",true," clueweb09-en0001-61-31787",false," nr-clueweb09-en0009-88-06407",false," clueweb09-en0001-61-31788",false," clueweb09-en0009-02-20977",false," clueweb09-en0001-03-09714",false," random-clueweb09-en0000-21-15033",false," clueweb09-en0010-30-19385",true," clueweb09-en0007-91-21545",true," clueweb09-en0003-49-22895",false," clueweb09-en0009-54-33658",false," clueweb09-en0010-15-04264",false," nr-clueweb09-en0003-77-29582",false,3,0
37VHPF5VZGJIFH5ZMVXMFWWVY5V8CK,37W3JXSD6BO9V50G6S1IENNOGNYWY2,A3DTPGXKABAFEJ,2021-11-15T05:12:11,MONDAY,1636971131000,1636971311000,180.0,3.0,58.276,0.0," economy growth this year"," Economy &amp; Finance"," clueweb09-en0007-95-01068",false," clueweb09-en0001-92-21247",true," clueweb09-en0011-12-11424",true," clueweb09-en0009-95-33909",false," clueweb09-en0000-46-35601",true," clueweb09-en0000-77-29962",true," clueweb09-en0000-10-24789",true," clueweb09-en0002-91-01607",true," nr-clueweb09-en0004-72-15014",true," clueweb09-en0010-00-20997",false," random-clueweb09-en0005-85-21121",false," clueweb09-en0004-89-00087",false," nr-clueweb09-en0000-53-03824",false,6,1
37VHPF5VZGJIFH5ZMVXMFWWVY5V8CK,34Q075JO12TJX9OS1W1OT53A8YG01E,APRZ7BR8C0ZMQ,2021-11-15T05:56:56,MONDAY,1636973816000,1636974665000,849.0,14.15,12.81,0.0," IVF costs"," Parenting"," random-clueweb09-en0000-87-03924",false," clueweb09-en0006-46-02105",false," clueweb09-en0005-26-26532",false," clueweb09-en0008-65-10406",false," clueweb09-en0008-27-36198",false," nr-clueweb09-en0003-38-28067",true," clueweb09-en0008-63-08429",true," clueweb09-en0001-82-29856",true," clueweb09-en0001-38-17803",true," clueweb09-en0010-15-07065",true," clueweb09-en0008-56-13970",true," clueweb09-en0009-20-07342",true," nr-clueweb09-en0000-12-16851",false,6,1
37VHPF5VZGJIFH5ZMVXMFWWVY5V8CK,3S06PH7KSWKDWTPMD8PJ8CNT2NZD1U,A3GAQNTZ1V1VO,2021-11-15T07:19:06,MONDAY,1636978746000,1636978799000,53.0,0.8833333333333333,18.241,0.0," Birds of southeastern Pennsylvania"," Nature"," random-clueweb09-en0007-49-03198",false," clueweb09-en0010-16-01686",false," clueweb09-en0004-37-01477",false," clueweb09-en0010-11-12272",true," clueweb09-en0005-91-11110",true," clueweb09-en0010-39-12448",false," clueweb09-enwp00-46-02202",false," clueweb09-enwp01-99-02202",false," clueweb09-en0010-72-20063",false," clueweb09-en0008-83-35773",false," nr-clueweb09-en0000-02-06675",false," clueweb09-en0000-29-12600",false," nr-clueweb09-en0002-28-05499",false,2,0
37VHPF5VZGJIFH5ZMVXMFWWVY5V8CK,32RIADZISXK0QH5NXG3A19GWFAP4SY,A1Z8TF04ZG3VRE,2021-11-15T07:53:50,MONDAY,1636980830000,1636980978000,148.0,2.466666666666667,118.078,0.0," what crafts can be done using newspaper ?"," Crafts &amp; Hobbies"," clueweb09-en0009-77-27909",false," clueweb09-en0001-13-31741",false," clueweb09-en0007-95-17343",true," clueweb09-en0007-36-39027",false," clueweb09-en0011-92-13650",false," clueweb09-en0007-58-05018",true," clueweb09-en0007-95-17344",false," nr-clueweb09-en0006-31-01933",false," random-clueweb09-en0007-29-30662",false," clueweb09-en0005-60-25432",false," clueweb09-en0006-97-13024",false," clueweb09-en0006-50-29750",false," nr-clueweb09-en0001-04-06299",false,2,0
37VHPF5VZGJIFH5ZMVXMFWWVY5V8CK,3PJUZCGDJBWJ43WQ0DTW1QRBP8998C,A14GKRTUEHBLBZ,2021-11-15T08:43:35,MONDAY,1636983815000,1636983997000,182.0,3.033333333333333,8.354,0.0," what is dark matter"," Science"," clueweb09-en0005-15-28940",true," clueweb09-en0003-61-17989",true," clueweb09-enwp00-38-10425",true," clueweb09-enwp00-49-21166",true," clueweb09-en0010-74-37803",true," clueweb09-en0007-01-27960",false," nr-clueweb09-en0011-07-05426",false," random-clueweb09-en0009-77-38942",false," clueweb09-en0003-20-18048",false," clueweb09-en0000-52-12997",false," clueweb09-en0009-35-18849",false," clueweb09-en0000-76-00943",false," nr-clueweb09-en0008-14-29828",false,5,0
37VHPF5VZGJIFH5ZMVXMFWWVY5V8CK,3WYP994K1C7B1QLAFAOEGTOBSM56YD,AKA8TN8H8DQ6T,2021-11-15T08:49:12,MONDAY,1636984152000,1636984367000,215.0,3.5833333333333335,20.335,0.0," French revaluation"," History"," clueweb09-en0000-79-04612",true," clueweb09-en0002-76-02415",false," clueweb09-en0005-27-31963",false," nr-clueweb09-en0010-71-16236",false," random-clueweb09-en0006-26-18498",false," clueweb09-en0000-24-23723",false," clueweb09-en0000-48-04447",false," clueweb09-en0002-47-20438",false," clueweb09-en0004-91-28583",false," clueweb09-en0004-67-34286",false," clueweb09-en0000-88-04686",false," clueweb09-en0000-48-04443",false," nr-clueweb09-en0004-47-30221",false,1,0
3M0556244W0AL0CDJZC65Z7TKDMFNQ,3UOUJI6MTIU73WL16W0FDLVIT1BXUG,A12VDN3TJJCAQQ,2021-11-15T01:51:08,MONDAY,1636959068000,1636959111000,43.0,0.7166666666666667,18.444,0.0," Biggest volcano in USA"," Science"," clueweb09-en0011-71-40938",false," clueweb09-en0001-09-33170",false," clueweb09-en0004-95-29759",false," clueweb09-en0011-10-26751",false," clueweb09-en0007-23-31573",false," clueweb09-en0007-00-10811",false," clueweb09-en0009-67-28311",false," nr-clueweb09-en0003-26-19401",false," random-clueweb09-en0000-87-03924",false," clueweb09-en0004-65-18700",false," clueweb09-en0007-23-31571",false," clueweb09-en0011-70-07957",false," nr-clueweb09-en0000-97-20892",false,0,0
3M0556244W0AL0CDJZC65Z7TKDMFNQ,3QUO65DNQZ4K9N7955DJU84PHXKOUG,A1HKLHGRRSSDQN,2021-11-15T04:25:57,MONDAY,1636968357000,1636968475000,118.0,1.9666666666666666,37.857,0.0," How do killer t-cells work?"," Science"," clueweb09-en0003-52-31132",true," nr-clueweb09-en0003-45-17579",false," clueweb09-en0008-69-13262",false," clueweb09-enwp01-34-07468",true," clueweb09-en0002-74-03861",false," random-clueweb09-en0006-75-34429",false," clueweb09-en0011-72-34296",false," clueweb09-enwp01-16-16073",true," clueweb09-en0001-01-07544",false," clueweb09-en0011-50-22418",true," clueweb09-en0009-47-13569",true," clueweb09-en0000-65-24945",false," nr-clueweb09-en0011-53-23862",false,5,0
3M0556244W0AL0CDJZC65Z7TKDMFNQ,3VZLGYJEYQQOPVFBCJZNUDAXVJ4XZJ,A1BI34TAR8H9R0,2021-11-15T04:33:55,MONDAY,1636968835000,1636968985000,150.0,2.5,15.24,0.0," Biggest forests"," Nature"," clueweb09-en0008-96-04818",true," clueweb09-en0008-96-04817",true," clueweb09-en0002-86-28261",false," clueweb09-en0003-55-25010",true," clueweb09-en0009-95-31730",false," clueweb09-en0003-27-11759",false," clueweb09-en0001-95-30528",false," clueweb09-en0005-51-22709",true," clueweb09-en0009-95-31042",false," nr-clueweb09-en0003-26-19401",false," clueweb09-en0011-16-01397",false," random-clueweb09-en0003-07-27095",false," nr-clueweb09-en0009-34-18430",false,4,0
3M0556244W0AL0CDJZC65Z7TKDMFNQ,351SEKWQS5XASIBB6U8HS4BW0XDDMJ,A3DTPGXKABAFEJ,2021-11-15T04:56:48,MONDAY,1636970208000,1636970310000,102.0,1.7,21.224,0.0," new mobile phone"," Technology"," random-clueweb09-enwp03-08-12100",false," clueweb09-en0000-55-30359",true," clueweb09-en0007-05-11731",false," clueweb09-en0007-97-40632",false," clueweb09-en0011-45-21094",false," clueweb09-en0005-73-36568",false," clueweb09-en0005-91-35137",true," clueweb09-en0005-73-36554",false," clueweb09-en0005-05-14393",false," nr-clueweb09-en0011-58-19711",false," clueweb09-en0007-10-23647",true," clueweb09-en0001-18-32196",true," nr-clueweb09-en0002-98-23657",false,4,0
3M0556244W0AL0CDJZC65Z7TKDMFNQ,378XPAWRUHTQYSI815JNAAW9YM2IAE,APRZ7BR8C0ZMQ,2021-11-15T05:56:52,MONDAY,1636973812000,1636974425000,613.0,10.216666666666667,16.77,0.0," Pollinate Iris"," Crafts &amp; Hobbies"," clueweb09-en0000-17-15355",false," nr-clueweb09-en0007-29-03010",false," clueweb09-en0009-57-31975",false," clueweb09-en0001-03-27237",false," clueweb09-en0005-82-40055",false," random-clueweb09-en0006-35-27399",false," clueweb09-en0004-91-07895",false," clueweb09-en0008-90-08951",false," clueweb09-en0010-44-26866",false," clueweb09-en0006-66-05901",false," clueweb09-en0004-98-00121",false," clueweb09-en0004-41-20298",false," nr-clueweb09-en0007-98-12758",false,0,0
3M0556244W0AL0CDJZC65Z7TKDMFNQ,35GCEFQ6IA4C9X8XSUSZNXLTOPMZ36,A3GAQNTZ1V1VO,2021-11-15T07:15:54,MONDAY,1636978554000,1636978605000,51.0,0.85,13.589,0.0," Causes of the 1917 Russian Revolution"," History"," nr-clueweb09-en0004-65-06604",false," random-clueweb09-en0002-82-08074",false," clueweb09-en0011-94-01048",true," clueweb09-en0005-19-20942",true," clueweb09-en0009-68-08419",true," clueweb09-enwp01-50-14684",true," clueweb09-en0009-50-08581",true," clueweb09-en0002-97-00133",true," clueweb09-en0010-95-12582",true," clueweb09-enwp00-78-14373",true," clueweb09-en0001-44-22340",true," clueweb09-en0003-71-01770",false," nr-clueweb09-en0001-62-21558",false,9,0
3M0556244W0AL0CDJZC65Z7TKDMFNQ,3VW6495TLOGDKAVGLTJ6ZK84RWHYYO,A1Z8TF04ZG3VRE,2021-11-15T07:44:32,MONDAY,1636980272000,1636980438000,166.0,2.7666666666666666,62.546,0.0," Of the kings who ruled India, who is considered best and why ?"," History"," random-clueweb09-en0008-13-05976",false," clueweb09-en0000-14-18313",false," clueweb09-en0004-60-11252",true," clueweb09-en0008-30-13442",false," clueweb09-en0007-84-34164",false," clueweb09-en0007-02-23209",false," clueweb09-en0008-30-13468",true," clueweb09-en0006-61-31281",false," clueweb09-en0007-43-16914",true," clueweb09-en0007-47-32719",false," nr-clueweb09-en0003-77-29482",false," clueweb09-en0011-94-06740",false," nr-clueweb09-en0008-49-23737",false,3,0
3M0556244W0AL0CDJZC65Z7TKDMFNQ,3NQL1CS15WOWGG0BGIWMSL4A9FUYVU,A14GKRTUEHBLBZ,2021-11-15T08:43:31,MONDAY,1636983811000,1636983898000,87.0,1.45,13.855,0.0," what country got most gold in the winter olympics"," Sports"," clueweb09-enwp01-53-21825",true," clueweb09-en0000-24-31517",false," clueweb09-en0000-62-11881",false," clueweb09-en0000-62-12783",false," clueweb09-en0000-55-00392",true," clueweb09-en0000-55-00382",true," clueweb09-en0008-03-04281",false," clueweb09-en0000-45-00718",false," random-clueweb09-en0003-33-30335",false," clueweb09-en0010-35-39714",false," nr-clueweb09-en0004-65-06197",false," clueweb09-en0007-80-05503",false," nr-clueweb09-en0003-29-29748",false,3,0
3M0556244W0AL0CDJZC65Z7TKDMFNQ,3PEIJLRY6Y9KV0A61WFGV9GFEI3WXX,AKA8TN8H8DQ6T,2021-11-15T08:49:14,MONDAY,1636984154000,1636984568000,414.0,6.9,20.76,0.0," oil prices"," Economy &amp; Finance"," nr-clueweb09-en0001-00-10476",false," clueweb09-en0002-08-01777",false," clueweb09-en0008-65-23847",true," clueweb09-en0001-89-24640",true," clueweb09-en0002-36-24577",false," clueweb09-en0002-40-10367",true," clueweb09-en0003-10-05175",true," clueweb09-en0002-36-24570",false," clueweb09-en0011-44-07801",true," clueweb09-en0004-89-00005",true," random-clueweb09-en0004-13-04016",false," clueweb09-en0002-11-22553",false," nr-clueweb09-en0001-57-11870",false,6,0
3RKHNXPHH0CYWCO0HBFPZ7RS05WKUP,33PPO7FEC0VOWZLKLFAP0B4FJODDIN,A12VDN3TJJCAQQ,2021-11-15T01:53:42,MONDAY,1636959222000,1636959263000,41.0,0.6833333333333333,22.311,0.0," Thai food in columbus ohio"," Food &amp; Drink"," clueweb09-en0010-15-05098",false," clueweb09-en0000-53-13843",false," clueweb09-en0000-98-27137",false," clueweb09-en0000-01-00178",false," clueweb09-en0006-76-08898",false," nr-clueweb09-en0006-64-10674",false," clueweb09-en0000-51-24456",false," clueweb09-en0009-86-06240",false," random-clueweb09-en0008-31-37861",false," clueweb09-en0006-88-02017",false," clueweb09-en0000-08-12998",true," clueweb09-en0000-96-29474",false," nr-clueweb09-en0002-92-17179",false,1,0
3RKHNXPHH0CYWCO0HBFPZ7RS05WKUP,3U5NZHP4LWIXP1DQK6JZ0TKPXUDPHW,A1HKLHGRRSSDQN,2021-11-15T04:18:45,MONDAY,1636967925000,1636968044000,119.0,1.9833333333333334,29.421,0.0," How does the house of lords work?"," Politics"," clueweb09-en0009-35-27431",false," clueweb09-en0007-88-32355",true," clueweb09-enwp02-21-17304",true," clueweb09-enwp00-87-17810",true," clueweb09-en0011-08-08905",false," nr-clueweb09-en0001-64-13075",false," clueweb09-en0010-52-23071",true," clueweb09-en0010-52-23068",true," clueweb09-en0003-81-32788",false," random-clueweb09-en0002-86-03239",false," clueweb09-en0008-25-10939",false," clueweb09-en0003-57-13377",false," nr-clueweb09-en0008-17-13190",false,5,0
3RKHNXPHH0CYWCO0HBFPZ7RS05WKUP,3M0BCWMB80CDIX75W0NY6CPNVEDWBK,A1BI34TAR8H9R0,2021-11-15T04:37:24,MONDAY,1636969044000,1636969126000,82.0,1.3666666666666667,24.324,0.0," Best horror movies"," Entertainment"," clueweb09-en0002-25-07085",true," clueweb09-en0000-05-07020",false," clueweb09-en0004-00-37321",true," random-clueweb09-en0003-33-30335",false," clueweb09-en0011-79-02733",false," clueweb09-en0004-00-37261",false," clueweb09-en0000-82-10747",false," clueweb09-en0005-57-13678",false," clueweb09-en0008-16-18658",false," nr-clueweb09-en0000-02-06679",true," clueweb09-en0000-05-07022",false," clueweb09-en0005-21-17057",false," nr-clueweb09-en0007-07-02550",false,2,1
3RKHNXPHH0CYWCO0HBFPZ7RS05WKUP,3PMBY0YE2CJLG6M3HP913CNUFYUC9J,A3DTPGXKABAFEJ,2021-11-15T04:59:38,MONDAY,1636970378000,1636970505000,127.0,2.1166666666666667,41.284,0.0," USA politics news"," Politics"," random-clueweb09-en0006-26-18498",false," clueweb09-en0006-90-23720",true," nr-clueweb09-en0003-18-10516",false," clueweb09-en0009-75-04361",true," clueweb09-en0001-15-19196",false," clueweb09-en0011-21-31517",false," clueweb09-en0002-15-02091",false," clueweb09-en0009-75-04375",true," clueweb09-en0006-90-22248",true," clueweb09-en0011-21-31267",false," clueweb09-en0005-00-08547",false," clueweb09-en0007-28-08895",false," nr-clueweb09-en0000-54-34722",false,4,0
3RKHNXPHH0CYWCO0HBFPZ7RS05WKUP,3ZSY5X72N2RSTVFS1BIEPXH5AZMRON,A1JTIHM006U9WM,2021-11-15T05:29:21,MONDAY,1636972161000,1636972209000,48.0,0.8,16.748,0.0," best italian restaurant new york"," Food &amp; Drink"," clueweb09-en0010-43-31977",true," clueweb09-en0006-92-07276",false," nr-clueweb09-en0004-04-21148",false," clueweb09-en0002-88-21962",false," clueweb09-en0007-56-21311",false," clueweb09-en0005-63-15857",false," clueweb09-en0006-92-08091",false," clueweb09-en0002-59-28372",false," clueweb09-en0005-30-04672",true," clueweb09-en0002-67-31277",false," random-clueweb09-en0008-13-05976",false," clueweb09-en0005-23-14338",true," nr-clueweb09-en0004-41-04783",false,3,0
3RKHNXPHH0CYWCO0HBFPZ7RS05WKUP,3HFNH7HEMMU4PHJU0DG6FYYYNRWQG1,APRZ7BR8C0ZMQ,2021-11-15T05:56:47,MONDAY,1636973807000,1636974248000,441.0,7.35,26.598,0.0," Repair floor squeak"," Home"," clueweb09-en0007-58-02826",true," clueweb09-en0001-13-32302",true," clueweb09-en0008-32-04472",true," random-clueweb09-en0007-00-09110",false," clueweb09-en0001-13-32005",false," clueweb09-en0008-31-41413",false," nr-clueweb09-en0004-30-11623",false," clueweb09-en0006-57-24109",false," clueweb09-en0009-16-05690",false," clueweb09-en0001-00-05097",false," clueweb09-en0010-08-00470",true," clueweb09-en0011-36-33617",false," nr-clueweb09-en0001-57-11876",false,4,0
3RKHNXPHH0CYWCO0HBFPZ7RS05WKUP,3HMIGG0U4QMY544Y8PLC07K2YHAY86,A3GAQNTZ1V1VO,2021-11-15T07:14:27,MONDAY,1636978467000,1636978537000,70.0,1.1666666666666667,12.663,0.0," Conservative Christian denominations"," Spirituality"," clueweb09-en0010-92-36273",true," clueweb09-enwp00-48-14168",false," clueweb09-en0008-85-02734",false," clueweb09-en0006-83-07895",false," clueweb09-en0007-29-08500",false," random-clueweb09-enwp03-08-12100",false," clueweb09-en0011-62-02294",false," clueweb09-en0010-92-36211",true," nr-clueweb09-en0001-55-26017",false," clueweb09-en0000-52-03178",false," clueweb09-en0003-45-04731",true," clueweb09-en0004-59-36073",false," nr-clueweb09-en0007-85-03351",false,3,0
3RKHNXPHH0CYWCO0HBFPZ7RS05WKUP,3ZY8KE4ISOJN7E9PP8FSFZ18A6XVQ8,A1Z8TF04ZG3VRE,2021-11-15T07:37:12,MONDAY,1636979832000,1636979993000,161.0,2.683333333333333,94.551,0.0," which city is the fashion capital of the world?"," Style"," clueweb09-en0003-53-14164",true," clueweb09-en0006-30-33213",true," clueweb09-en0005-33-34861",false," clueweb09-en0009-14-22784",true," clueweb09-en0011-32-33895",false," clueweb09-enwp00-66-00724",false," clueweb09-en0006-30-33253",true," clueweb09-en0009-66-04414",false," clueweb09-en0009-13-02969",false," random-clueweb09-en0008-25-06683",false," nr-clueweb09-en0000-93-38683",false," clueweb09-en0004-94-03602",false," nr-clueweb09-en0011-90-32343",false,4,0
3RKHNXPHH0CYWCO0HBFPZ7RS05WKUP,39RP059MEM9HDLDRSYHBXENWXD1BMC,A14GKRTUEHBLBZ,2021-11-15T08:43:33,MONDAY,1636983813000,1636983947000,134.0,2.2333333333333334,9.353,0.0," is single child alright"," Parenting"," clueweb09-en0006-80-20754",false," clueweb09-enwp00-10-15727",false," clueweb09-enwp00-04-15751",false," random-clueweb09-en0000-87-03924",false," clueweb09-en0010-54-31626",false," clueweb09-en0011-62-06184",false," clueweb09-en0008-34-26566",false," nr-clueweb09-en0007-57-38769",false," clueweb09-en0007-68-34909",true," clueweb09-en0003-34-29959",false," clueweb09-en0001-11-01943",false," clueweb09-en0000-84-00691",false," nr-clueweb09-en0001-59-00375",false,1,0
