HITid,AssignmentId,WorkerId,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3XU80RHWI3WE1C5IHD1RFM420YZ44T,3IJXV6UZ12ZIX94P3G5950LJFXHIR8,A385PTCMF751OW,45.0,0.75,23.047,0.0," golden retrievers"," "," Pets"," nr-clueweb09-en0007-40-06336",false," clueweb09-enwp00-79-04089",true," clueweb09-en0009-29-23341",true," clueweb09-en0005-51-06419",true," clueweb09-en0001-16-09957",false," clueweb09-en0011-66-10511",false," clueweb09-en0001-01-13413",false," clueweb09-en0007-69-34944",false," clueweb09-en0001-58-28179",false," random-clueweb09-en0000-21-15033",false," clueweb09-en0009-03-26303",false," clueweb09-en0000-63-01865",false," nr-clueweb09-en0011-51-08158",false,3,0
3BPP3MA3UG0SRM9WCBCLAPI4Z9OEL2,3NG53N1RL0Z4WQCXH2PTNGRQBJN8PX,A38IPIPA3T3G4,120.0,2.0,64.174,0.0," how old is Manchester united fc?"," "," Sports"," clueweb09-en0006-42-30157",false," clueweb09-en0010-35-37832",false," clueweb09-en0002-51-15508",false," clueweb09-en0007-30-00508",false," clueweb09-en0009-29-28323",true," clueweb09-en0009-19-15427",false," nr-clueweb09-enwp03-20-20910",false," clueweb09-en0005-21-20162",false," clueweb09-enwp02-29-02755",true," random-clueweb09-en0009-77-38942",false," clueweb09-en0010-43-38822",false," clueweb09-en0007-44-02403",false," nr-clueweb09-en0003-90-24496",false,2,0
3BPP3MA3UG0SRM9WCBCLAPI4Z9OEL2,31LM9EDVOQ8TDMW3SR9S8HV9RFGJNW,A49A0FF6ZXYDU,61.0,1.0166666666666666,28.401,0.0," heavyweight brewing company owner"," "," Food &amp; Drink"," clueweb09-en0010-04-09874",false," clueweb09-en0000-39-02394",false," clueweb09-en0001-57-20862",false," clueweb09-enwp01-32-17916",false," clueweb09-en0001-02-09573",true," random-clueweb09-en0006-26-18498",false," nr-clueweb09-en0000-42-02744",false," clueweb09-en0010-13-05654",false," clueweb09-en0003-42-21281",false," clueweb09-en0003-36-26213",false," clueweb09-enwp03-13-07186",false," clueweb09-en0008-18-23694",false," nr-clueweb09-en0002-08-19647",false,1,0
3BPP3MA3UG0SRM9WCBCLAPI4Z9OEL2,386CSBG1O422SOUOO07K37L9AKJ6Q0,A195MOXRMNHRVT,282.0,4.7,19.567,0.0," 90s animated tv shows"," "," Entertainment"," clueweb09-en0011-74-00643",true," random-clueweb09-en0008-25-06683",false," clueweb09-en0000-98-17378",false," clueweb09-enwp00-99-15531",false," clueweb09-enwp00-48-10782",false," clueweb09-en0002-41-16559",false," nr-clueweb09-en0000-79-22258",false," clueweb09-en0011-03-28935",false," clueweb09-en0004-17-19117",true," clueweb09-en0000-91-24365",false," clueweb09-en0002-41-16587",false," clueweb09-en0001-86-29148",false," nr-clueweb09-en0000-79-22072",false,2,0
3BPP3MA3UG0SRM9WCBCLAPI4Z9OEL2,308Q0PEVBDTCT9839Z5NEFLP9BAI9K,ALDKDKRBR4LXD,42.0,0.7,13.097,0.0," washington redskins"," "," Sports"," clueweb09-en0011-09-27168",true," clueweb09-en0010-39-06159",true," clueweb09-en0009-39-32190",true," clueweb09-enwp03-22-18133",true," clueweb09-enwp00-33-14117",false," clueweb09-en0007-16-36626",true," clueweb09-en0005-87-01195",true," clueweb09-en0002-39-17564",true," random-clueweb09-enwp00-42-07293",false," nr-clueweb09-enwp01-33-12691",false," clueweb09-en0011-58-20081",false," clueweb09-en0005-65-12728",true," nr-clueweb09-en0010-01-05369",false,8,0
3BPP3MA3UG0SRM9WCBCLAPI4Z9OEL2,3QBD8R3Z26ZLSPDUQZM1H46VZSX4O7,A385PTCMF751OW,43.0,0.7166666666666667,19.264,0.0," bowling"," "," Sports"," clueweb09-en0007-48-06841",false," nr-clueweb09-en0000-35-19655",true," clueweb09-en0007-48-06874",false," clueweb09-en0000-35-19649",false," clueweb09-en0007-45-07948",false," clueweb09-en0005-14-20481",false," random-clueweb09-en0006-75-34429",false," clueweb09-en0004-38-36907",false," clueweb09-en0011-88-27355",false," clueweb09-en0000-35-19651",true," clueweb09-en0002-93-23117",false," clueweb09-en0005-14-20363",false," nr-clueweb09-en0007-48-06829",false,1,1
3M67TQBQRL4U07RB79799X1IE099A5,3R9WASFE24W7P9OQCPT1O6AQ8M7FZ6,A49A0FF6ZXYDU,50.0,0.8333333333333334,19.486,0.0," john telenko bands"," "," Entertainment"," nr-clueweb09-en0005-51-15890",false," clueweb09-en0005-74-35152",false," clueweb09-en0002-22-27673",false," clueweb09-en0000-58-31235",false," clueweb09-en0007-39-24500",false," random-clueweb09-en0007-29-30662",false," clueweb09-en0002-14-10792",false," clueweb09-en0007-56-25082",false," clueweb09-en0002-22-28022",false," clueweb09-en0000-06-12791",true," clueweb09-en0004-42-30570",false," clueweb09-en0006-73-01664",false," nr-clueweb09-en0002-22-28232",false,1,0
3M67TQBQRL4U07RB79799X1IE099A5,378XPAWRUHTQYSI815JNAAW9FTSIAZ,A195MOXRMNHRVT,726.0,12.1,13.383,0.0," cd rates"," "," Economy &amp; Finance"," clueweb09-en0001-97-04613",false," clueweb09-en0000-12-20401",false," nr-clueweb09-en0004-16-25372",false," clueweb09-en0000-46-15920",true," clueweb09-en0004-16-25508",false," clueweb09-en0004-16-25011",false," clueweb09-en0006-63-12258",true," clueweb09-en0000-57-22829",false," clueweb09-en0000-12-20402",false," clueweb09-en0005-81-09408",false," clueweb09-en0006-74-32643",false," random-clueweb09-en0007-29-30662",false," nr-clueweb09-en0004-16-27151",false,2,0
3M67TQBQRL4U07RB79799X1IE099A5,3JPSL1DZ5XFICTTZYLWFFISQ1SNNAL,A38IPIPA3T3G4,53.0,0.8833333333333333,18.487,0.0," euro 2020 winner"," "," Sports"," clueweb09-enwp03-39-08695",true," clueweb09-en0005-01-03008",false," random-clueweb09-en0009-64-30845",false," clueweb09-en0006-30-29338",false," clueweb09-en0005-12-21408",false," clueweb09-en0006-18-26946",false," nr-clueweb09-en0005-01-03032",false," clueweb09-enwp00-65-11734",true," clueweb09-en0010-87-23616",false," clueweb09-en0007-23-28280",false," clueweb09-en0000-34-00818",false," clueweb09-en0006-42-21034",false," nr-clueweb09-en0011-87-20467",false,2,0
3M67TQBQRL4U07RB79799X1IE099A5,3BF51CHDT0QU1K963L49LSJH6U30HZ,AI4AO0O0WIJF7,48.0,0.8,11.112,0.0," bottle feed kitten"," "," Pets"," clueweb09-en0011-54-40355",false," clueweb09-en0007-73-25877",false," clueweb09-en0000-03-28727",true," clueweb09-en0001-86-16430",false," clueweb09-en0009-69-21907",false," clueweb09-en0010-14-30783",false," clueweb09-en0011-91-19112",false," clueweb09-en0009-98-38336",true," nr-clueweb09-en0011-08-05917",false," clueweb09-en0002-80-36105",true," random-clueweb09-en0002-63-12795",false," clueweb09-en0002-04-16039",false," nr-clueweb09-en0006-17-00287",false,3,0
3M67TQBQRL4U07RB79799X1IE099A5,33CKWXB73O0J4Y9AXF5O7AMKUXD114,ALDKDKRBR4LXD,54.0,0.9,23.878,0.0," best new gaming computer"," "," Technology"," random-clueweb09-en0002-86-03239",false," clueweb09-en0005-78-19741",false," clueweb09-en0004-30-20539",true," clueweb09-en0010-85-24193",true," clueweb09-enwp00-42-13637",false," clueweb09-en0005-05-29635",false," clueweb09-en0006-52-13133",true," nr-clueweb09-en0006-36-04244",false," clueweb09-en0001-89-21215",false," clueweb09-en0005-85-11484",true," clueweb09-en0008-37-17245",true," clueweb09-en0003-91-13937",false," nr-clueweb09-en0000-32-23484",true,5,1
3IZVJEBJ7E08JWXLLUKW6G1PXK7Z6K,3R2UR8A0IFWCQR14AAO6EF3TSN0OX4,A38IPIPA3T3G4,65.0,1.0833333333333333,15.63,0.0," how to get rid of back pain"," "," Health &amp; Wellness"," clueweb09-en0005-33-32147",true," clueweb09-en0001-82-14697",false," nr-clueweb09-en0001-67-35436",true," clueweb09-en0005-35-10715",false," clueweb09-en0008-52-32297",false," clueweb09-en0009-90-32738",false," clueweb09-en0000-66-06424",true," random-clueweb09-en0005-85-21121",false," clueweb09-en0009-72-26988",false," clueweb09-en0009-36-02925",true," clueweb09-en0009-36-02923",false," clueweb09-en0004-70-09675",true," nr-clueweb09-en0009-88-38927",false,4,1
3IZVJEBJ7E08JWXLLUKW6G1PXK7Z6K,36NEMU28XKT91OB2NPD7KS0HOLFMWU,A49A0FF6ZXYDU,52.0,0.8666666666666667,26.114,0.0," ken freedman biography"," "," Entertainment"," clueweb09-enwp02-21-11237",false," clueweb09-enwp00-86-11237",false," clueweb09-en0006-50-18932",false," clueweb09-en0001-37-33446",false," nr-clueweb09-enwp00-70-09283",false," clueweb09-en0010-18-24681",false," clueweb09-en0009-36-21439",false," random-clueweb09-en0007-09-17000",false," clueweb09-en0003-97-06512",false," clueweb09-en0001-27-25293",false," clueweb09-en0000-94-21011",false," clueweb09-en0003-41-10125",true," nr-clueweb09-enwp00-40-19729",false,1,0
3IZVJEBJ7E08JWXLLUKW6G1PXK7Z6K,37Q970SNZJOJYI84AYK83B9TKXOS1D,A195MOXRMNHRVT,327.0,5.45,20.109,0.0," ramen ingredients"," "," Food &amp; Drink"," clueweb09-en0008-33-07373",false," clueweb09-en0010-35-28086",true," clueweb09-enwp01-75-11777",false," clueweb09-en0007-42-03070",false," clueweb09-en0007-43-22015",true," nr-clueweb09-en0008-04-02114",false," clueweb09-en0011-61-16255",false," clueweb09-en0008-33-07272",false," clueweb09-en0010-99-22267",false," random-clueweb09-en0002-63-12795",false," clueweb09-enwp01-75-13400",false," clueweb09-en0002-63-24161",false," nr-clueweb09-en0008-04-02113",false,2,0
3IZVJEBJ7E08JWXLLUKW6G1PXK7Z6K,3DH6GAKTY35DP05LHFLPDRH6EXXYZM,A3LU49HU9K5WV6,175.0,2.9166666666666665,33.489,0.0," Pets"," "," Pets"," nr-clueweb09-en0003-60-05098",true," clueweb09-en0002-89-31470",false," clueweb09-en0008-13-08923",false," clueweb09-en0008-30-38998",true," clueweb09-en0007-58-04258",true," random-clueweb09-en0008-13-05976",false," clueweb09-en0006-76-08648",true," clueweb09-en0006-76-08650",true," clueweb09-en0002-89-31468",false," clueweb09-en0002-87-15879",false," clueweb09-en0002-74-17373",true," clueweb09-en0008-13-08934",false," nr-clueweb09-en0003-60-11147",true,5,2
3IZVJEBJ7E08JWXLLUKW6G1PXK7Z6K,3KB8R4ZV1JNHLBH5HVJGK93ZIYMGB1,A385PTCMF751OW,67.0,1.1166666666666667,22.585,0.0," potty training"," "," Parenting"," nr-clueweb09-en0005-16-16588",false," clueweb09-en0002-86-07965",true," clueweb09-en0011-13-12044",false," clueweb09-en0005-16-17299",true," clueweb09-en0009-73-13291",false," clueweb09-en0003-34-00889",false," clueweb09-en0005-75-31595",false," random-clueweb09-en0004-13-04016",false," clueweb09-en0005-84-27622",false," clueweb09-en0006-50-26515",false," clueweb09-en0009-73-13293",false," clueweb09-en0011-13-12153",false," nr-clueweb09-en0007-58-03152",true,2,1
3MDWE879VLIZJHW3DN7548LOWIU9B0,32ZKVD547K3GRZ5HMGCW1FEQETG3BF,A49A0FF6ZXYDU,51.0,0.85,29.393,0.0," wfmu schedule"," "," Arts"," clueweb09-en0003-42-23659",true," clueweb09-en0003-42-23670",true," clueweb09-en0000-25-17069",false," clueweb09-en0000-25-16991",false," nr-clueweb09-en0003-55-26945",false," clueweb09-en0002-35-06718",false," clueweb09-en0001-72-27093",false," clueweb09-en0008-13-35466",false," clueweb09-en0005-39-12855",false," random-clueweb09-en0007-00-09110",false," clueweb09-enwp01-25-11215",false," nr-clueweb09-enwp00-21-08658",false," nr-clueweb09-enwp00-21-08658",false,2,0
3MDWE879VLIZJHW3DN7548LOWIU9B0,3PH3VY7DJQD90VAL2E31SUWQ3PXWZL,A195MOXRMNHRVT,122.0,2.033333333333333,33.637,0.0," vegetarian main courses"," "," Food &amp; Drink"," nr-clueweb09-en0005-80-18579",false," clueweb09-en0009-00-30952",true," clueweb09-en0011-75-39631",false," random-clueweb09-en0007-00-09110",false," clueweb09-enwp01-92-10947",false," clueweb09-en0010-07-08992",false," clueweb09-en0010-19-38327",false," clueweb09-en0002-54-17935",false," clueweb09-en0003-62-10787",true," clueweb09-en0002-18-05169",false," clueweb09-en0007-62-19026",false," clueweb09-en0009-29-01666",false," nr-clueweb09-en0010-87-08069",false,2,0
3MDWE879VLIZJHW3DN7548LOWIU9B0,3VE8AYVF8RDS5DN33ZTOBMDM9D1F82,A38IPIPA3T3G4,120.0,2.0,62.147,0.0," top tourist attraction in asia"," "," Travel"," clueweb09-en0007-75-11979",false," clueweb09-en0004-82-02158",true," clueweb09-en0002-99-28799",true," clueweb09-en0007-64-35012",false," nr-clueweb09-en0007-12-00949",false," clueweb09-en0011-39-02623",false," clueweb09-en0011-39-02589",false," clueweb09-en0005-96-13267",false," random-clueweb09-enwp02-01-03342",false," clueweb09-en0006-64-00996",true," clueweb09-en0010-87-08641",false," clueweb09-en0003-65-13730",false," nr-clueweb09-enwp03-34-07007",true,3,1
3MDWE879VLIZJHW3DN7548LOWIU9B0,34BBWHLWHFRN55LB2AFFSZT07CWIWB,AVBRJBJONL47I,48.0,0.8,16.704,0.0," Can I bring fruit into Hawaii?"," "," Travel"," clueweb09-en0002-24-14720",false," nr-clueweb09-en0011-32-35840",false," clueweb09-en0000-61-15219",false," clueweb09-en0007-64-18751",false," clueweb09-en0001-09-06732",false," clueweb09-en0002-29-25059",false," clueweb09-en0007-32-26026",true," clueweb09-en0011-66-30863",false," clueweb09-en0009-01-28133",false," random-clueweb09-enwp02-01-03342",false," clueweb09-en0009-17-23338",false," clueweb09-en0008-97-13477",false," nr-clueweb09-en0007-03-18428",false,1,0
3MDWE879VLIZJHW3DN7548LOWIU9B0,3VAR3R6G1UHMBQ0W22CEYGM01ESO8X,A385PTCMF751OW,53.0,0.8833333333333333,14.481,0.0," pet parrots"," "," Pets"," clueweb09-en0004-64-30155",true," random-clueweb09-en0002-82-08074",false," clueweb09-en0005-24-35948",false," clueweb09-en0001-98-19297",true," nr-clueweb09-en0005-19-41673",false," clueweb09-en0004-49-37163",true," clueweb09-en0000-40-18505",false," clueweb09-en0003-14-16893",false," clueweb09-en0002-17-24584",false," clueweb09-en0005-40-14870",false," clueweb09-en0004-49-37098",true," clueweb09-en0010-61-34803",false," nr-clueweb09-en0005-78-19078",false,4,0
3NCN4N1H2KXK8J0XEXQAM9G817BBN1,3HYA4D452WZHJYLENIKN1V0JND8F2Y,ALDKDKRBR4LXD,43.0,0.7166666666666667,11.757,0.0," obama"," "," Politics"," clueweb09-en0008-87-25821",false," clueweb09-en0008-25-06651",false," clueweb09-en0001-23-01612",true," random-clueweb09-en0009-64-30845",false," nr-clueweb09-en0008-25-06666",false," clueweb09-en0006-69-37841",true," clueweb09-en0007-97-06305",true," clueweb09-en0010-23-07051",false," clueweb09-en0002-92-24053",true," clueweb09-en0008-25-06694",true," clueweb09-en0006-89-04405",false," clueweb09-en0009-67-16392",true," nr-clueweb09-en0003-64-15474",false,6,0
3NCN4N1H2KXK8J0XEXQAM9G817BBN1,384PI804XXHJRTNMEFG8P6QJF5IS0A,A195MOXRMNHRVT,246.0,4.1,16.949,0.0," hamster habitat ideas"," "," Pets"," random-clueweb09-en0009-06-35915",false," clueweb09-en0001-40-24164",false," clueweb09-en0011-91-23382",false," clueweb09-enwp00-34-20034",true," clueweb09-en0007-48-01123",false," clueweb09-en0000-94-15541",false," clueweb09-en0011-58-19298",false," nr-clueweb09-en0007-95-06781",false," clueweb09-en0011-36-30009",false," clueweb09-en0004-44-40390",true," clueweb09-en0006-24-15823",false," clueweb09-en0005-33-25561",false," nr-clueweb09-en0007-58-14816",false,2,0
3NCN4N1H2KXK8J0XEXQAM9G817BBN1,3VSOLARPKGPX36QKOWY0A9J0QTE396,A38IPIPA3T3G4,65.0,1.0833333333333333,18.361,0.0," what is economic inflation"," "," Economy &amp; Finance"," nr-clueweb09-en0006-33-19915",false," clueweb09-enwp03-54-01235",true," clueweb09-en0003-14-01464",true," clueweb09-en0007-57-28445",true," random-clueweb09-en0002-86-03239",false," clueweb09-en0004-49-34095",false," clueweb09-en0009-10-38264",true," clueweb09-en0004-89-00112",true," clueweb09-en0010-43-09444",true," clueweb09-en0002-76-08817",false," clueweb09-en0003-57-13428",true," clueweb09-en0004-97-29118",false," nr-clueweb09-en0006-61-18087",true,7,1
3NCN4N1H2KXK8J0XEXQAM9G817BBN1,3L4PIM1GQYW4N9JU7YRCROF75GEYRT,A49A0FF6ZXYDU,47.0,0.7833333333333333,24.656,0.0," canine pulmonary edema resources"," "," Pets"," random-clueweb09-en0008-25-06683",false," clueweb09-enwp02-29-15355",false," clueweb09-en0007-29-22783",false," nr-clueweb09-enwp00-48-16416",false," clueweb09-en0002-79-06134",false," clueweb09-en0011-28-21127",false," clueweb09-enwp02-12-02521",true," clueweb09-en0011-32-29988",false," clueweb09-en0004-36-19787",false," clueweb09-en0007-29-20810",false," clueweb09-en0000-37-12532",false," clueweb09-en0008-56-29935",false," nr-clueweb09-enwp00-45-16488",false,1,0
3NCN4N1H2KXK8J0XEXQAM9G817BBN1,32KTQ2V7RIVYPSYUUE3F68S6QKV9MS,A3LU49HU9K5WV6,114.0,1.9,24.489,0.0," Science"," "," Science"," clueweb09-en0011-12-16991",true," nr-clueweb09-en0011-08-19656",true," clueweb09-en0009-21-22577",true," clueweb09-en0007-33-00522",true," clueweb09-en0011-77-16952",true," clueweb09-en0010-89-28179",false," random-clueweb09-en0003-07-27095",false," clueweb09-en0009-15-05608",true," clueweb09-en0000-32-01763",false," clueweb09-en0007-07-04882",false," clueweb09-en0007-07-05346",false," clueweb09-en0009-21-22737",true," nr-clueweb09-en0011-93-12254",true,6,2
36KM3FWE4VSULB500ACW6VYZAO9700,3R2PKQ87N1OR0TRXY89SJ1R99AHIMJ,A38IPIPA3T3G4,136.0,2.2666666666666666,40.489,0.0," how to wear a face cap"," "," Style"," clueweb09-enwp00-82-12109",false," clueweb09-en0001-53-15235",false," clueweb09-en0010-89-36312",false," clueweb09-en0008-82-09258",false," clueweb09-en0006-06-16079",true," random-clueweb09-en0000-87-03924",false," clueweb09-en0007-68-33881",false," clueweb09-en0005-83-10048",false," clueweb09-en0008-98-23512",false," clueweb09-en0008-34-02738",false," nr-clueweb09-en0011-67-02504",false," clueweb09-enwp00-98-12293",true," nr-clueweb09-en0011-67-02498",false,2,0
36KM3FWE4VSULB500ACW6VYZAO9700,3CN4LGXD524XM3HWWMVZJV4XD2UY4A,A49A0FF6ZXYDU,51.0,0.85,21.552,0.0," sharp edge beer festival"," "," Food &amp; Drink"," clueweb09-en0005-69-10453",false," clueweb09-en0000-89-01467",false," clueweb09-en0000-22-15441",true," clueweb09-en0002-66-01178",false," clueweb09-en0006-19-04109",false," clueweb09-enwp00-27-08557",false," clueweb09-enwp00-24-08161",false," random-clueweb09-en0006-26-18498",false," clueweb09-en0010-35-32277",false," nr-clueweb09-en0006-28-21199",false," clueweb09-en0004-29-37792",true," clueweb09-en0006-10-05519",false," nr-clueweb09-en0005-49-38551",false,2,0
36KM3FWE4VSULB500ACW6VYZAO9700,3Z4AIRP3CBTRUZU348QV2JQLZCQX1Q,A195MOXRMNHRVT,793.0,13.216666666666667,23.444,0.0," hiking trails virginia"," "," Recreation"," clueweb09-en0006-70-22980",true," nr-clueweb09-en0010-69-22852",false," clueweb09-en0000-15-07412",false," clueweb09-en0000-15-07400",true," clueweb09-en0001-97-13020",false," clueweb09-en0000-21-19993",false," clueweb09-en0005-55-09820",true," clueweb09-en0011-58-10787",false," clueweb09-en0001-54-14794",false," random-clueweb09-en0000-21-15033",false," clueweb09-en0009-76-18725",false," clueweb09-en0009-76-18711",false," nr-clueweb09-en0011-81-40527",false,3,0
36KM3FWE4VSULB500ACW6VYZAO9700,339ANSOTRAIWA5RUDWWC4OZ5K5NKIH,A3LU49HU9K5WV6,135.0,2.25,21.08,0.0," Arts"," "," Arts"," clueweb09-en0009-88-06262",true," nr-clueweb09-en0002-91-15255",true," clueweb09-en0002-09-21522",true," random-clueweb09-en0000-87-03924",false," clueweb09-en0006-38-07432",false," clueweb09-en0001-96-07285",true," clueweb09-en0009-88-06214",true," clueweb09-en0002-09-21495",false," clueweb09-en0009-15-05583",false," clueweb09-en0009-13-00493",false," clueweb09-en0001-96-08474",false," clueweb09-en0007-07-05527",false," nr-clueweb09-en0006-58-02309",true,4,2
36KM3FWE4VSULB500ACW6VYZAO9700,39L1G8WVWV7FE1NPKJJ7V31HSHR31Y,ALDKDKRBR4LXD,43.0,0.7166666666666667,11.295,0.0," best diet to lose weight"," "," Health &amp; Wellness"," clueweb09-en0003-03-33392",true," clueweb09-en0004-94-08371",true," clueweb09-en0003-03-33885",true," clueweb09-en0002-21-41067",true," clueweb09-en0006-90-03084",true," clueweb09-en0005-99-40159",true," random-clueweb09-en0009-06-35915",false," clueweb09-en0003-43-22141",true," clueweb09-en0000-21-17267",true," clueweb09-en0002-21-41111",true," nr-clueweb09-en0003-03-33466",false," clueweb09-en0000-29-19494",true," nr-clueweb09-en0000-29-19505",true,10,1
311HQEI8SWWRNWBQ44POCU1LSVRZ7J,386CSBG1O422SOUOO07K37L9AKJQ6K,A49A0FF6ZXYDU,53.0,0.8833333333333333,33.939,0.0," yoox styles for summer"," "," Style"," clueweb09-en0000-34-04487",false," nr-clueweb09-en0008-14-16520",false," clueweb09-en0002-83-02176",false," clueweb09-en0007-68-23721",false," clueweb09-en0007-68-23674",false," clueweb09-en0007-79-19324",false," random-clueweb09-en0009-77-38942",false," clueweb09-en0010-57-01664",true," clueweb09-en0004-41-20491",false," clueweb09-en0006-41-25496",false," clueweb09-en0006-41-25499",false," clueweb09-en0004-41-20474",false," nr-clueweb09-en0002-00-02298",false,1,0
311HQEI8SWWRNWBQ44POCU1LSVRZ7J,3C6FJU71TV9W31BBBSMHWZ2RCFJUYU,A195MOXRMNHRVT,118.0,1.9666666666666666,17.73,0.0," running foot strike"," "," Sports"," clueweb09-en0005-21-01248",false," clueweb09-en0005-21-01261",false," clueweb09-en0010-32-03550",false," clueweb09-en0005-63-21369",false," nr-clueweb09-enwp00-39-10976",false," clueweb09-en0005-22-07980",true," clueweb09-en0006-87-36750",true," clueweb09-en0006-21-39643",true," clueweb09-en0006-31-27256",false," clueweb09-en0009-98-14035",true," random-clueweb09-en0006-35-27399",false," clueweb09-en0006-93-07697",false," nr-clueweb09-en0008-30-16168",false,4,0
311HQEI8SWWRNWBQ44POCU1LSVRZ7J,3VNXK88KKHYHFFS38646T4BJHD7V9V,A38IPIPA3T3G4,108.0,1.8,60.338,0.0," how to skate"," "," Recreation"," clueweb09-en0007-58-03454",true," clueweb09-en0006-24-18392",true," clueweb09-en0005-03-12996",false," clueweb09-en0003-34-16476",true," clueweb09-en0006-50-27508",false," clueweb09-en0002-15-20569",false," clueweb09-en0001-43-27693",false," nr-clueweb09-en0006-76-20668",true," clueweb09-en0001-80-26721",false," clueweb09-en0010-19-11611",false," random-clueweb09-en0009-77-38942",false," clueweb09-en0010-96-04028",false," nr-clueweb09-en0006-24-18396",true,3,2
311HQEI8SWWRNWBQ44POCU1LSVRZ7J,33CUSNVVNSSJQYDGVLNI1UW0M9P88F,ALDKDKRBR4LXD,42.0,0.7,17.833,0.0," best restaurants in italy0"," "," Food &amp; Drink"," clueweb09-en0001-11-27938",true," nr-clueweb09-en0010-97-30704",true," clueweb09-en0005-27-26522",false," clueweb09-en0006-49-10385",true," clueweb09-en0011-26-24121",false," clueweb09-en0010-46-38754",false," clueweb09-en0000-50-09792",false," clueweb09-en0011-03-26472",false," clueweb09-en0010-97-30595",false," clueweb09-en0001-11-26727",false," random-clueweb09-enwp03-08-12100",false," clueweb09-en0000-50-09510",false," nr-clueweb09-en0002-75-25363",false,2,1
311HQEI8SWWRNWBQ44POCU1LSVRZ7J,336KAV9KYV8NJP29S8CBQG7ZTOZY2F,AI4AO0O0WIJF7,56.0,0.9333333333333333,23.315,0.0," hiking trails az"," "," Recreation"," clueweb09-en0000-17-10370",true," clueweb09-en0002-77-00998",false," clueweb09-en0005-84-30732",false," clueweb09-en0011-14-10742",true," clueweb09-en0000-17-10358",false," clueweb09-en0005-07-00798",true," clueweb09-en0004-74-32495",true," random-clueweb09-en0004-13-04016",false," clueweb09-en0007-48-35788",false," clueweb09-en0002-59-10691",false," nr-clueweb09-en0000-60-13999",false," clueweb09-en0011-89-21994",true," nr-clueweb09-en0000-33-25476",false,5,0
3566S7OX6HZUS0QIWTGWK0H9FGF713,3PJUZCGDJBWJ43WQ0DTW1QRB6F5892,A49A0FF6ZXYDU,55.0,0.9166666666666666,21.241,0.0," mondial de biere dates"," "," Food &amp; Drink"," clueweb09-en0009-06-20912",false," clueweb09-en0005-47-33950",false," clueweb09-en0002-59-22574",false," nr-clueweb09-en0006-15-18749",false," clueweb09-enwp01-54-02205",true," clueweb09-en0009-11-17503",false," clueweb09-en0006-24-35694",false," random-clueweb09-en0000-21-15033",false," clueweb09-en0009-06-20913",false," clueweb09-en0004-42-38483",false," clueweb09-en0007-62-30002",false," clueweb09-en0002-59-22565",false," nr-clueweb09-en0006-15-18748",false,1,0
3566S7OX6HZUS0QIWTGWK0H9FGF713,32RIADZISXK0QH5NXG3A19GWWHYS4Q,A195MOXRMNHRVT,504.0,8.4,17.631,0.0," fall fashion"," "," Style"," clueweb09-en0001-39-11303",false," clueweb09-en0006-87-33206",false," clueweb09-en0004-10-03530",true," nr-clueweb09-en0000-66-21729",false," clueweb09-enwp01-37-01247",false," clueweb09-en0002-94-19126",true," clueweb09-en0001-39-11298",false," clueweb09-en0008-85-03534",false," clueweb09-en0002-42-13685",false," clueweb09-en0000-66-21741",false," random-clueweb09-en0005-85-21121",false," clueweb09-en0001-28-20476",true," nr-clueweb09-en0008-34-24929",false,3,0
3566S7OX6HZUS0QIWTGWK0H9FGF713,3KRVW3HTZS1GU7UT3K36N3XWI8KSMM,A38IPIPA3T3G4,66.0,1.1,29.653,0.0," best household pet"," "," Pets"," clueweb09-en0002-45-29913",false," nr-clueweb09-en0009-76-15479",false," clueweb09-en0001-92-15622",false," random-clueweb09-en0007-00-09110",false," clueweb09-en0003-66-19460",true," clueweb09-en0003-66-19463",true," clueweb09-en0004-43-23924",false," clueweb09-en0002-32-23796",false," clueweb09-en0005-78-13582",false," clueweb09-en0000-68-07910",false," clueweb09-en0002-45-29890",true," clueweb09-en0005-59-25076",true," nr-clueweb09-en0003-48-12653",false,4,0
3566S7OX6HZUS0QIWTGWK0H9FGF713,3GFK2QRXXEXBTHQWVQWL3QPV2QR5WP,ALDKDKRBR4LXD,43.0,0.7166666666666667,16.189,0.0," best suit for men"," "," Style"," nr-clueweb09-en0011-88-16281",false," clueweb09-en0003-49-35203",true," clueweb09-en0005-09-21656",false," clueweb09-en0009-20-14751",false," clueweb09-en0002-38-15533",true," clueweb09-en0011-61-32625",false," clueweb09-en0004-38-09563",true," clueweb09-en0007-42-38457",false," clueweb09-en0011-61-32618",false," random-clueweb09-en0011-47-15958",false," clueweb09-en0003-49-35165",true," clueweb09-en0004-70-12602",true," nr-clueweb09-en0003-49-35176",true,5,1
