HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Category,FilteredDocs,doc1id,doc1selected,doc1score,doc2id,doc2selected,doc2score,doc3id,doc3selected,doc3score,doc4id,doc4selected,doc4score,doc5id,doc5selected,doc5score,doc6id,doc6selected,doc6score,doc7id,doc7selected,doc7score,doc8id,doc8selected,doc8score,doc9id,doc9selected,doc9score,doc10id,doc10selected,doc10score,doc11id,doc11selected,doc11score,doc12id,doc12selected,doc12score,doc13id,doc13selected,doc13score,Num Relevant Selected,Num NR Selected
3JMNNNO3C5KG709FN5OMHZQWJTD2W9,3Y9N9SS8L3R96W310C32W52TMPU3DL,A1E77HZO63E334,2023-03-30T14:19:11,THURSDAY,1680200351000,1680200742000,391.0,6.516666666666667,79.471,0.0," Adam Dunn"," Any"," "," clueweb22-en0044-80-03048",false,-5.8046875 - 9.617011," clueweb22-en0009-42-03003",false,-6.33203125 - 9.450992," clueweb22-en0025-18-13846",false,-4.46875 - 9.51235," clueweb22-en0019-16-04334",true,-3.12109375 - 9.934879," random-clueweb09-en0006-75-34429",false,-2 - -2," clueweb22-en0010-72-12858",true,-3.19140625 - 10.047574," clueweb22-en0033-44-07071",true,-1.3515625 - 9.610281," nr-clueweb22-en0039-10-16225",false,-1 - -1," nr-clueweb22-en0027-89-06673",false,-1 - -1," clueweb22-en0005-54-12169",true,-2.09375 - 9.786623," clueweb22-en0013-61-16064",true,-5.38671875 - 9.640722," clueweb22-en0027-01-11081",false,-3.490234375 - 9.700287," clueweb22-en0029-53-06152",false,-6.26171875 - 9.742081,5,0
3JMNNNO3C5KG709FN5OMHZQWJTD2W9,3VZLGYJEYQQOPVFBCJZNUDA0H25ZXG,A1VMPZVVVZUCS4,2023-03-30T14:22:13,THURSDAY,1680200533000,1680200746000,213.0,3.55,30.324,0.0," how to clear house of negative energy"," Spirituality"," "," clueweb22-en0027-26-13943",true,-2.568359375 - 10.554381," clueweb22-en0011-18-18286",false,-5.15234375 - 10.482251," clueweb22-en0046-68-02897",true,-1.76953125 - 10.648904," clueweb22-en0009-63-12482",false,-2.654296875 - 10.495888," nr-clueweb22-en0000-15-11599",false,-1 - -1," random-clueweb09-en0002-86-03239",false,-2 - -2," clueweb22-en0008-04-10855",false,-1.8427734375 - 10.484502," clueweb22-en0027-57-05748",true,-2.767578125 - 10.484043," clueweb22-en0022-81-02616",true,-2.3203125 - 11.224315," clueweb22-en0023-03-15149",true,-2.4296875 - 10.556053," clueweb22-en0023-74-14278",true,-3.5859375 - 10.6663885," clueweb22-en0005-52-17200",true,-2.609375 - 10.608508," nr-clueweb22-en0000-60-06759",false,-1 - -1,7,0
3JMNNNO3C5KG709FN5OMHZQWJTD2W9,3DL65MZB8IV2B2DKP0PNVQO8SE8ECN,A23KAJRDVCVGOE,2023-03-30T14:20:54,THURSDAY,1680200454000,1680200819000,365.0,6.083333333333333,17.144,0.0," Who owns Fox tv"," Any"," "," clueweb22-en0002-66-09115",false,-1.29296875 - 11.631951," random-clueweb09-en0006-35-27399",false,-2 - -2," clueweb22-en0027-48-11596",false,-2.408203125 - 11.944945," clueweb22-en0005-56-01772",false,-4.34765625 - 11.489892," clueweb22-en0022-54-08203",false,-1.68359375 - 11.407227," nr-clueweb22-en0029-67-12139",false,-1 - -1," clueweb22-en0001-05-11980",true,-0.78955078125 - 11.729092," clueweb22-en0043-05-03306",false,-4.33203125 - 11.3752," clueweb22-en0020-76-14910",false,-2.998046875 - 11.47246," clueweb22-en0028-72-17292",false,-3.484375 - 11.444255," nr-clueweb22-en0016-41-13984",false,-1 - -1," clueweb22-en0015-51-09167",false,-3.12109375 - 11.390469," clueweb22-en0016-20-06220",false,-0.43310546875 - 11.459602,1,0
3JMNNNO3C5KG709FN5OMHZQWJTD2W9,36AHBNMV1WSAMZ0PPXWSMZY6VQPYDM,A2CWJRAEFZ44HU,2023-03-30T14:23:12,THURSDAY,1680200592000,1680200932000,340.0,5.666666666666667,29.396,0.0," arizona scenic hiking trails"," Nature"," "," clueweb22-en0028-66-01475",true,-0.72607421875 - 16.780375," clueweb22-en0030-12-07636",true,-0.09381103515625 - 16.702011," clueweb22-en0017-45-02096",true,-0.4638671875 - 16.629322," clueweb22-en0004-04-02165",true,0.63037109375 - 18.286451," clueweb22-en0031-39-07617",true,-0.5087890625 - 16.83813," clueweb22-en0040-89-03768",true,-1.017578125 - 16.635452," nr-clueweb22-en0023-65-00453",false,-1 - -1," clueweb22-en0039-84-17500",true,-1.9638671875 - 17.291868," nr-clueweb22-en0021-64-00427",false,-1 - -1," random-clueweb09-en0006-75-34429",false,-2 - -2," clueweb22-en0003-89-09528",true,-0.3818359375 - 17.16057," clueweb22-en0045-81-12474",false,-1.1943359375 - 17.689695," clueweb22-en0033-70-03666",true,-1.1328125 - 16.779186,9,0
3JMNNNO3C5KG709FN5OMHZQWJTD2W9,3WEV0KO0OR8DQDOGQR434DA5E5WDSQ,A3DKSG1VT6L74U,2023-03-30T14:42:51,THURSDAY,1680201771000,1680202046000,275.0,4.583333333333333,134.214,0.0," List the countries with top GDP"," Any"," "," clueweb22-en0004-17-00160",true,0.64990234375 - 12.099804," clueweb22-en0003-18-03028",true,-0.6064453125 - 12.091908," random-clueweb09-en0011-47-15958",false,-2 - -2," nr-clueweb22-en0017-62-01544",false,-1 - -1," clueweb22-en0007-34-13589",true,0.279541015625 - 11.973752," clueweb22-en0043-89-14952",true,0.6748046875 - 12.253719," clueweb22-en0025-91-11786",true,-1.564453125 - 12.313736," clueweb22-en0005-38-13604",false,-1.9931640625 - 11.933812," clueweb22-en0021-15-04221",false,-1.328125 - 12.001329," clueweb22-en0017-16-13838",false,1.216796875 - 12.245963," nr-clueweb22-en0005-90-10752",false,-1 - -1," clueweb22-en0028-29-10888",true,-0.9921875 - 12.144612," clueweb22-en0019-58-07422",false,-2.40625 - 11.97797,6,0
3JMNNNO3C5KG709FN5OMHZQWJTD2W9,3W92K5RLWZXYESQR5GRPHO6K0SOV51,A2WQOPD3IYLITQ,2023-03-30T14:39:10,THURSDAY,1680201550000,1680202682000,1132.0,18.866666666666667,26.688,0.0," what do hamster eat"," Pets"," "," clueweb22-en0000-31-06713",true,-2.5234375 - 12.02697," nr-clueweb22-en0022-83-16358",false,-1 - -1," clueweb22-en0010-72-15095",true,-1.3515625 - 11.890504," clueweb22-en0025-78-11872",false,-2.46484375 - 12.0015545," clueweb22-en0005-02-02375",false,-2.986328125 - 12.375164," clueweb22-en0001-02-07955",true,-1.6611328125 - 12.041916," clueweb22-en0016-54-10506",false,-1.6162109375 - 12.013695," clueweb22-en0036-04-11093",false,-2.576171875 - 11.935242," nr-clueweb22-en0024-99-19070",false,-1 - -1," clueweb22-en0045-22-13928",true,-1.7041015625 - 11.8188925," clueweb22-en0041-92-04146",false,-3.24609375 - 11.993126," random-clueweb09-en0005-85-21121",false,-2 - -2," clueweb22-en0040-42-10214",false,-3.19140625 - 11.868238,4,0
3SSN80MU9G4QDGIVMGQCJEQX9V4KX5,3BWI6RSP7LPWZLIOYJHCF4WUR3FE7S,A1YSYI926BBOHW,2023-03-30T14:14:32,THURSDAY,1680200072000,1680200414000,342.0,5.7,313.303,0.0," What are the largest brick and mortar retailers in the word"," Shopping"," "," nr-clueweb22-en0028-92-09831",false,-1 - -1," clueweb22-en0029-11-04882",false,-4.66015625 - 16.782074," clueweb22-en0020-42-14966",false,-3.25 - 18.00828," clueweb22-en0030-47-01711",false,-3.400390625 - 17.706076," random-clueweb09-en0000-87-03924",false,-2 - -2," clueweb22-en0016-05-10927",false,-2.69140625 - 17.375944," clueweb22-en0010-11-15210",false,-3.046875 - 16.892962," clueweb22-en0010-27-12653",false,-4.21875 - 16.76065," nr-clueweb22-en0016-38-16018",false,-1 - -1," clueweb22-en0023-57-01934",false,-5.0625 - 17.610725," clueweb22-en0023-48-14843",false,-3.853515625 - 17.383732," clueweb22-en0018-48-12660",false,-1.7822265625 - 17.961096," clueweb22-en0029-23-05375",false,-1.8515625 - 17.340525,0,0
3SSN80MU9G4QDGIVMGQCJEQX9V4KX5,3TMFV4NEPDUUGZ9YTO3OFAZP9RS8WR,A1SX8IVV82M0LW,2023-03-30T14:19:28,THURSDAY,1680200368000,1680200468000,100.0,1.6666666666666667,9.966,0.0," rancilio silvia parts"," Shopping"," "," clueweb22-en0040-98-12760",true,-4.9140625 - 19.776749," nr-clueweb22-en0025-44-14900",true,-1 - -1," clueweb22-en0038-94-03109",false,-4.6484375 - 19.44126," nr-clueweb22-en0019-53-07184",false,-1 - -1," clueweb22-en0023-71-19070",true,-4.33984375 - 19.999279," clueweb22-en0036-54-02539",false,-5.03515625 - 19.764719," clueweb22-en0039-50-02339",false,-3.611328125 - 19.861454," clueweb22-en0012-17-10520",true,-4.34765625 - 19.999279," clueweb22-en0040-31-03861",false,-5.6171875 - 19.611216," clueweb22-en0046-83-01941",true,-2.828125 - 19.893538," random-clueweb09-en0006-26-18498",false,-2 - -2," clueweb22-en0025-44-14900",false,-3.583984375 - 19.610714," clueweb22-en0036-35-04129",false,-3.41796875 - 19.835785,4,1
3SSN80MU9G4QDGIVMGQCJEQX9V4KX5,3180JW2OT9SPNXQXORD6E0VQ55I5JR,A2H1RXUC8XNNIW,2023-03-30T14:19:05,THURSDAY,1680200345000,1680200517000,172.0,2.8666666666666667,20.999,0.0," How to teach a 4 year old"," Education"," "," random-clueweb09-en0005-85-21121",false,-2 - -2," clueweb22-en0012-11-13942",true,0.86279296875 - 8.305514," clueweb22-en0015-37-05458",true,-1.2216796875 - 8.56839," clueweb22-en0001-94-18672",true,-2.26171875 - 8.484821," clueweb22-en0017-92-11127",false,-2.306640625 - 8.678038," nr-clueweb22-en0002-60-18998",false,-1 - -1," clueweb22-en0012-83-06931",false,-2.68359375 - 8.346246," clueweb22-en0004-69-04251",false,-0.87353515625 - 8.290788," clueweb22-en0010-80-02895",false,-0.390869140625 - 8.410334," clueweb22-en0021-24-11902",false,-2.755859375 - 8.437382," nr-clueweb22-en0036-71-13145",false,-1 - -1," clueweb22-en0020-17-14199",false,-1.2744140625 - 8.310783," clueweb22-en0006-91-06229",false,-2.169921875 - 8.395945,3,0
3SSN80MU9G4QDGIVMGQCJEQX9V4KX5,3WETL7AQWYOE2JO8L6LJYTE198W35D,A1E77HZO63E334,2023-03-30T14:18:49,THURSDAY,1680200329000,1680200538000,209.0,3.4833333333333334,21.706,0.0," cosmopolitan recipe"," Food &amp; Drink"," "," clueweb22-en0018-61-13981",true,-2.77734375 - 10.073041," clueweb22-en0040-26-07280",true,-3.119140625 - 10.04727," random-clueweb09-en0011-47-15958",false,-2 - -2," clueweb22-en0042-70-06796",true,-2.74609375 - 10.17639," clueweb22-en0027-99-08837",true,-0.861328125 - 10.208451," clueweb22-en0001-27-05376",true,-3.341796875 - 10.259666," clueweb22-en0032-81-00938",true,-1.6337890625 - 10.091743," clueweb22-en0043-35-09411",true,-3.8046875 - 9.943245," clueweb22-en0004-46-00794",true,-1.33203125 - 9.976389," nr-clueweb22-en0011-62-04167",false,-1 - -1," clueweb22-en0014-55-06176",true,-2.072265625 - 9.955473," nr-clueweb22-en0022-41-02269",false,-1 - -1," clueweb22-en0029-59-09308",true,-3.111328125 - 10.022324,10,0
3SSN80MU9G4QDGIVMGQCJEQX9V4KX5,3UWN2HHPU3LMCPFTFLI60IMZS9USNJ,A1LGGK1BGSZ1R7,2023-03-30T14:19:00,THURSDAY,1680200340000,1680200545000,205.0,3.4166666666666665,78.298,0.0," What is the American dollar to Canadian dollar exchange rate"," Economy &amp; Finance"," "," nr-clueweb22-en0026-19-09523",false,-1 - -1," clueweb22-en0011-93-12745",false,-1.2373046875 - 20.750334," clueweb22-en0036-93-18614",false,-1.765625 - 20.448864," clueweb22-en0003-14-08031",true,-1.1015625 - 20.820084," random-clueweb09-en0002-63-12795",false,-2 - -2," clueweb22-en0036-24-04923",true,-2.490234375 - 20.391197," clueweb22-en0021-46-09788",true,-3.462890625 - 21.043633," clueweb22-en0040-08-02878",false,-3.712890625 - 20.101274," nr-clueweb22-en0039-73-04572",false,-1 - -1," clueweb22-en0013-34-08150",true,-0.80126953125 - 20.031971," clueweb22-en0006-59-16451",false,-2.82421875 - 20.501486," clueweb22-en0020-19-08045",false,-2.630859375 - 20.08996," clueweb22-en0039-66-05080",false,-3.41015625 - 20.103603,4,0
3SSN80MU9G4QDGIVMGQCJEQX9V4KX5,34S9DKFK785J8BR2ERAVI4A09UQYN3,A23KAJRDVCVGOE,2023-03-30T14:20:52,THURSDAY,1680200452000,1680200711000,259.0,4.316666666666666,30.367,0.0," ow has entertainment changed over time"," Entertainment"," "," clueweb22-en0039-71-10492",false,-4.98828125 - 9.669518," clueweb22-en0027-51-07985",false,-4.25390625 - 9.803106," clueweb22-en0021-61-15204",false,-4.7734375 - 9.906734," clueweb22-en0025-10-09167",false,-5.09375 - 9.705797," clueweb22-en0005-26-10668",false,-3.673828125 - 9.924558," clueweb22-en0030-63-12007",false,-4.3203125 - 9.818014," clueweb22-en0042-38-11964",false,-3.65625 - 10.034688," clueweb22-en0044-75-04995",false,-4.4453125 - 9.719624," clueweb22-en0046-18-00030",false,-6.03515625 - 9.800718," nr-clueweb22-en0014-71-02070",false,-1 - -1," clueweb22-en0019-66-14717",false,-3.943359375 - 9.779766," random-clueweb09-en0006-26-18498",false,-2 - -2," nr-clueweb22-en0026-56-00987",false,-1 - -1,0,0
3SSN80MU9G4QDGIVMGQCJEQX9V4KX5,3COPXFW7XGSORREYQRMWDL0KBUJKPR,A2CWJRAEFZ44HU,2023-03-30T14:23:02,THURSDAY,1680200582000,1680200749000,167.0,2.783333333333333,12.314,0.0," local pottery classes"," Crafts &amp; Hobbies"," "," clueweb22-en0033-07-09640",true,-3.576171875 - 10.555291," clueweb22-en0012-14-12459",true,-2.77734375 - 10.971199," clueweb22-en0013-05-10526",true,-2.345703125 - 11.153353," clueweb22-en0000-15-10900",true,-4.77734375 - 10.744744," clueweb22-en0017-22-05280",true,-2.763671875 - 10.621424," clueweb22-en0000-98-07713",true,-1.9599609375 - 10.5753975," nr-clueweb22-en0000-96-05177",false,-1 - -1," clueweb22-en0036-30-11617",false,-3.640625 - 10.548265," nr-clueweb22-en0039-25-07966",false,-1 - -1," clueweb22-en0027-73-15780",true,-0.67529296875 - 10.802771," clueweb22-en0040-21-07212",true,-2.298828125 - 11.02616," clueweb22-en0010-00-03409",true,-1.416015625 - 10.9588375," random-clueweb09-en0008-25-06683",false,-2 - -2,9,0
3SSN80MU9G4QDGIVMGQCJEQX9V4KX5,3YWRV122CXFHOVKTYOONXMESOBHU8E,A1VMPZVVVZUCS4,2023-03-30T14:22:14,THURSDAY,1680200534000,1680200817000,283.0,4.716666666666667,14.707,0.0," best black and white classic movies"," Entertainment"," "," clueweb22-en0027-99-14302",false,-3.310546875 - 10.649969," clueweb22-en0029-02-19651",false,-2.849609375 - 10.681583," random-clueweb09-en0000-21-15033",false,-2 - -2," clueweb22-en0020-96-17817",true,-1.8408203125 - 10.667896," clueweb22-en0029-81-18895",true,-0.5322265625 - 10.392819," clueweb22-en0011-16-02285",false,-3.66796875 - 10.406167," clueweb22-en0018-62-00796",false,-1.6943359375 - 10.821642," clueweb22-en0041-71-08138",false,-1.4638671875 - 10.3478365," nr-clueweb22-en0026-74-02448",false,-1 - -1," clueweb22-en0020-96-07567",false,-3.80859375 - 10.377302," clueweb22-en0010-02-17137",false,-3.078125 - 10.410111," nr-clueweb22-en0001-58-04435",false,-1 - -1," clueweb22-en0019-55-17700",false,-2.47265625 - 10.357437,2,0
3SSN80MU9G4QDGIVMGQCJEQX9V4KX5,3NAPMVF0Z1V445685ZMBD3N5U0S72M,A2O0B9KWB7RSTO,2023-03-30T14:27:06,THURSDAY,1680200826000,1680200905000,79.0,1.3166666666666667,30.002,0.0," Top US movies in 2022"," Arts"," "," clueweb22-en0025-50-04096",true,-3.19921875 - 6.8770113," clueweb22-en0019-69-13630",false,-2.6171875 - 6.810658," clueweb22-en0043-29-13387",false,-2.4609375 - 6.8549657," clueweb22-en0022-14-06055",false,-1.2314453125 - 6.8061867," nr-clueweb22-en0017-19-11477",false,-1 - -1," nr-clueweb22-en0043-40-08773",false,-1 - -1," clueweb22-en0044-07-01337",false,-2.751953125 - 6.8965006," clueweb22-en0044-37-04230",false,-1.82421875 - 6.8171883," clueweb22-en0033-51-04249",false,-2.759765625 - 6.8696303," clueweb22-en0019-85-11399",false,-1.8408203125 - 6.842546," random-clueweb09-en0007-49-03198",false,-2 - -2," clueweb22-en0033-13-19248",false,-5.015625 - 6.9284444," clueweb22-en0005-97-04421",false,-3.3671875 - 6.8008037,1,0
3SSN80MU9G4QDGIVMGQCJEQX9V4KX5,3XUHV3NRVPETWRV70RAL2NFBSDF5HN,A3RYI5HXC2MJLN,2023-03-30T14:24:15,THURSDAY,1680200655000,1680201259000,604.0,10.066666666666666,536.432,0.0," all time win leader in the nba"," Sports"," "," random-clueweb09-en0003-33-30335",false,-2 - -2," nr-clueweb22-en0021-23-18685",false,-1 - -1," clueweb22-en0027-00-11925",false,-2.736328125 - 11.983856," clueweb22-en0020-61-15878",false,-5.6484375 - 11.866386," clueweb22-en0018-54-06012",false,-4.00390625 - 11.955091," clueweb22-en0040-80-16433",false,-4.359375 - 11.883449," clueweb22-en0017-97-01100",false,-3.6875 - 11.8871155," clueweb22-en0042-18-06934",false,-3.865234375 - 12.609542," clueweb22-en0032-59-02068",false,-2.791015625 - 12.204903," clueweb22-en0013-12-01889",false,-2.755859375 - 11.958314," nr-clueweb22-en0026-66-01942",false,-1 - -1," clueweb22-en0042-82-06160",true,-3.162109375 - 11.846329," clueweb22-en0043-83-08115",true,-1.5771484375 - 12.326633,2,0
3XBXDSS89CZ1XM0D7G2DYE3CYV9XLL,32Z9ZLUT1Q0F411P566KBTF298HOH8,A1YSYI926BBOHW,2023-03-30T14:14:26,THURSDAY,1680200066000,1680200343000,277.0,4.616666666666666,258.432,0.0," what is the most popular sport in germany"," Sports"," "," clueweb22-en0001-92-17050",false,-2.955078125 - 10.519229," clueweb22-en0038-26-18582",false,-3.412109375 - 10.747789," nr-clueweb22-en0009-23-07380",false,-1 - -1," random-clueweb09-en0006-35-27399",false,-2 - -2," clueweb22-en0003-32-17278",true,-0.03277587890625 - 10.616047," clueweb22-en0042-73-03909",true,-0.2900390625 - 10.448269," clueweb22-en0003-41-04471",false,-3.630859375 - 10.799885," nr-clueweb22-en0017-85-08385",false,-1 - -1," clueweb22-en0027-15-12317",false,-2.6015625 - 10.978778," clueweb22-en0026-61-07663",false,-0.51025390625 - 11.455108," clueweb22-en0039-31-06820",false,-5.58203125 - 10.887518," clueweb22-en0000-00-07491",false,-3.95703125 - 10.819592," clueweb22-en0020-77-07194",false,-2.447265625 - 10.599201,2,0
3XBXDSS89CZ1XM0D7G2DYE3CYV9XLL,33M4IA01QLHFN4TK225A8A818LLXRK,A1SX8IVV82M0LW,2023-03-30T14:19:00,THURSDAY,1680200340000,1680200448000,108.0,1.8,21.953,0.0," bulldog adoption centers"," Pets"," "," clueweb22-en0038-22-12268",true,-5.41796875 - 12.783213," clueweb22-en0013-30-06187",false,-3.734375 - 12.554235," clueweb22-en0020-77-08600",true,-5.2265625 - 11.914071," nr-clueweb22-en0023-76-07521",false,-1 - -1," nr-clueweb22-en0043-07-08676",false,-1 - -1," clueweb22-en0045-52-07463",true,-5.44140625 - 11.765924," clueweb22-en0011-18-03547",true,-5.2734375 - 12.716659," clueweb22-en0025-30-07939",true,-4.65234375 - 12.306896," clueweb22-en0045-86-00188",true,-6.23828125 - 11.4476385," clueweb22-en0044-36-08695",false,-5.62109375 - 12.722986," clueweb22-en0015-68-17961",false,-5.27734375 - 11.411922," clueweb22-en0024-32-11896",true,-6.18359375 - 12.049091," random-clueweb09-en0008-31-37861",false,-2 - -2,7,0
3XBXDSS89CZ1XM0D7G2DYE3CYV9XLL,3DIP6YHAPH80ZZN78O9IT4SP2NNE8H,A23KAJRDVCVGOE,2023-03-30T14:20:50,THURSDAY,1680200450000,1680200591000,141.0,2.35,23.096,0.0," What are the most important events in history"," History"," "," clueweb22-en0024-43-08337",false,-1.181640625 - 8.475896," clueweb22-en0002-58-06645",false,-2.970703125 - 8.575731," clueweb22-en0014-82-03495",false,-2.234375 - 8.906544," clueweb22-en0026-63-09714",true,-0.892578125 - 8.4401455," clueweb22-en0005-28-11658",true,-1.0830078125 - 8.696227," clueweb22-en0009-22-15672",false,-0.96630859375 - 8.483848," nr-clueweb22-en0043-96-01817",false,-1 - -1," clueweb22-en0041-84-07746",false,-0.05731201171875 - 8.580357," clueweb22-en0015-85-05877",true,-0.8662109375 - 8.795743," clueweb22-en0037-95-03269",true,-0.242431640625 - 8.904183," clueweb22-en0032-62-18348",false,-2.015625 - 8.564421," nr-clueweb22-en0020-69-07358",false,-1 - -1," random-clueweb09-en0008-13-05976",false,-2 - -2,4,0
3XBXDSS89CZ1XM0D7G2DYE3CYV9XLL,36AHBNMV1WSAMZ0PPXWSMZY6VQQDY2,A25F4VG7W3BTWV,2023-03-30T14:26:07,THURSDAY,1680200767000,1680200813000,46.0,0.7666666666666667,12.985,0.0," Terrible twos"," Parenting"," "," clueweb22-en0042-48-16979",true,-3.4921875 - 11.931779," clueweb22-en0015-15-02331",false,-2.244140625 - 12.4278555," clueweb22-en0015-32-12213",false,-2.98046875 - 11.595018," clueweb22-en0045-65-05108",false,-3.85546875 - 11.721912," clueweb22-en0007-82-12883",true,-1.458984375 - 12.068975," nr-clueweb22-en0024-64-15306",false,-1 - -1," clueweb22-en0018-75-13694",false,-3.853515625 - 11.590672," clueweb22-en0024-30-08495",true,-3.068359375 - 11.892685," clueweb22-en0038-30-19178",false,-3.34375 - 12.292131," nr-clueweb22-en0001-95-11810",false,-1 - -1," clueweb22-en0032-93-17245",false,-1.43359375 - 12.000044," random-clueweb09-en0007-00-09110",false,-2 - -2," clueweb22-en0018-26-01755",true,-4.00390625 - 12.210843,4,0
3XBXDSS89CZ1XM0D7G2DYE3CYV9XLL,3KXIR214I9W7LIOP31O4AR3V3Y224X,A2O0B9KWB7RSTO,2023-03-30T14:25:39,THURSDAY,1680200739000,1680200826000,87.0,1.45,28.655,0.0," List of the smartest dogs"," Pets"," "," clueweb22-en0043-61-00363",false,-2.107421875 - 11.255218," clueweb22-en0041-59-10410",true,-1.0791015625 - 11.474512," random-clueweb09-en0007-09-17000",false,-2 - -2," nr-clueweb22-en0014-79-10108",false,-1 - -1," clueweb22-en0030-48-03606",false,-3.369140625 - 11.265946," clueweb22-en0028-59-12295",true,-0.97509765625 - 11.567904," clueweb22-en0030-59-04112",true,-0.689453125 - 11.214172," clueweb22-en0033-19-13386",true,-0.73486328125 - 11.288582," clueweb22-en0014-44-13658",true,-1.865234375 - 11.647929," clueweb22-en0025-00-08632",true,-0.970703125 - 11.652724," clueweb22-en0021-54-18343",true,-1.873046875 - 11.556006," nr-clueweb22-en0017-62-01544",false,-1 - -1," clueweb22-en0020-91-00725",true,-1.6103515625 - 11.464789,8,0
3XBXDSS89CZ1XM0D7G2DYE3CYV9XLL,3483FV8BEJZL05S3MPHJ7PN9ZP762L,A2H1RXUC8XNNIW,2023-03-30T14:19:18,THURSDAY,1680200358000,1680200870000,512.0,8.533333333333333,17.369,0.0," Right in  party in brazil"," Politics"," "," clueweb22-en0036-60-02010",false,-1.4404296875 - 8.676043," nr-clueweb22-en0036-07-02238",false,-1 - -1," clueweb22-en0015-82-02595",true,-0.869140625 - 8.612631," clueweb22-en0027-20-10425",true,-1.84375 - 8.364865," nr-clueweb22-en0001-05-18858",false,-1 - -1," clueweb22-en0013-95-06429",false,-0.68603515625 - 8.645165," random-clueweb09-en0002-63-12795",false,-2 - -2," clueweb22-en0001-68-18510",true,-1.6943359375 - 8.726255," clueweb22-en0021-03-12386",true,-1.0546875 - 8.667269," clueweb22-en0001-71-03390",false,-2.443359375 - 8.346798," clueweb22-en0000-45-01367",false,-1.8251953125 - 8.644678," clueweb22-en0032-17-15954",false,-1.4814453125 - 8.617452," clueweb22-en0014-28-12189",false,-1.552734375 - 8.669303,4,0
3XBXDSS89CZ1XM0D7G2DYE3CYV9XLL,37QW5D2ZRL219ISP9JTNILW43EW8SC,A1E77HZO63E334,2023-03-30T14:19:20,THURSDAY,1680200360000,1680200896000,536.0,8.933333333333334,8.289,0.0," covid information"," Science"," "," random-clueweb09-en0005-85-21121",false,-2 - -2," clueweb22-en0012-41-18347",true,-3.927734375 - 4.23611," clueweb22-en0039-73-01310",false,-6.11328125 - 4.2502146," clueweb22-en0029-91-05720",false,-6.296875 - 4.2581363," clueweb22-en0010-76-06081",true,-4.11328125 - 4.2533584," clueweb22-en0044-06-12824",true,-4.65625 - 4.282904," nr-clueweb22-en0030-11-10643",true,-1 - -1," nr-clueweb22-en0025-56-17471",false,-1 - -1," clueweb22-en0027-91-13934",true,-5.0234375 - 4.2645397," clueweb22-en0001-00-17719",true,-5.08984375 - 4.23609," clueweb22-en0039-34-13559",true,-1.8681640625 - 4.246317," clueweb22-en0003-44-05899",true,-4.87890625 - 4.2490106," clueweb22-en0013-79-03980",true,-4.83203125 - 4.2480946,8,1
3XBXDSS89CZ1XM0D7G2DYE3CYV9XLL,3EQHHY4HQX8FWV0WGLS3HN3ADD25GO,A3RYI5HXC2MJLN,2023-03-30T14:24:13,THURSDAY,1680200653000,1680201203000,550.0,9.166666666666666,323.808,0.0," turn 100 dollars into 100000 dollars"," Economy &amp; Finance"," "," clueweb22-en0046-33-00437",false,-1.6953125 - 16.331423," random-clueweb09-en0003-07-27095",false,-2 - -2," clueweb22-en0022-03-05470",true,-2.416015625 - 15.2932415," clueweb22-en0006-12-07088",false,-4.62890625 - 16.552235," clueweb22-en0037-84-07345",false,-4.41796875 - 15.3316345," clueweb22-en0036-33-08920",false,-3.748046875 - 15.595886," clueweb22-en0018-88-13475",false,-3.998046875 - 15.169035," clueweb22-en0030-57-15836",false,-5.390625 - 15.208029," nr-clueweb22-en0016-45-14881",false,-1 - -1," clueweb22-en0029-04-10305",false,-1.3837890625 - 16.341383," clueweb22-en0006-23-07774",false,-2.564453125 - 15.265591," nr-clueweb22-en0020-28-13271",false,-1 - -1," clueweb22-en0038-81-14467",false,-2.00390625 - 15.82024,1,0
3XBXDSS89CZ1XM0D7G2DYE3CYV9XLL,32SVAV9L3KPB8P0PG2C064UN1MY3AK,A2CWJRAEFZ44HU,2023-03-30T14:23:24,THURSDAY,1680200604000,1680201285000,681.0,11.35,22.278,0.0," local craft supply stores"," Crafts &amp; Hobbies"," "," clueweb22-en0043-57-16497",true,-3.109375 - 10.027244," random-clueweb09-enwp02-01-03342",false,-2 - -2," nr-clueweb22-en0010-43-04557",false,-1 - -1," clueweb22-en0005-29-03632",true,-3.849609375 - 10.386671," clueweb22-en0031-67-09327",true,-2.833984375 - 10.252052," clueweb22-en0008-79-06951",true,-2.544921875 - 10.723116," clueweb22-en0037-64-18066",true,-2.40625 - 10.117677," clueweb22-en0038-96-09556",true,-2.77734375 - 10.23456," clueweb22-en0030-81-15708",true,-2.716796875 - 10.758652," nr-clueweb22-en0039-25-07966",false,-1 - -1," clueweb22-en0000-52-02051",false,-4.84765625 - 10.166018," clueweb22-en0032-05-05890",false,-4.09375 - 11.085347," clueweb22-en0030-83-06682",true,-1.75 - 11.028643,8,0
