HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Category,FilteredDocs,doc1id,doc1selected,doc1score,doc2id,doc2selected,doc2score,doc3id,doc3selected,doc3score,doc4id,doc4selected,doc4score,doc5id,doc5selected,doc5score,doc6id,doc6selected,doc6score,doc7id,doc7selected,doc7score,doc8id,doc8selected,doc8score,doc9id,doc9selected,doc9score,doc10id,doc10selected,doc10score,doc11id,doc11selected,doc11score,doc12id,doc12selected,doc12score,doc13id,doc13selected,doc13score,Num Relevant Selected,Num NR Selected
3LOJFQ4BP1VCFADEVGP0P7N5TB4KDB,3DBQWDE4YBEL6NHI3P5Y77C7DFON5T,A2IFHU3P1MF54K,2023-03-28T18:11:12,TUESDAY,1680041472000,1680041742000,270.0,4.5,192.316,0.0," What are some popular art movements throughout history"," Arts"," "," clueweb22-en0039-93-01818",false,-0.86767578125 - 13.205266," clueweb22-en0042-11-13316",true,-0.86767578125 - 13.218819," clueweb22-en0028-89-02371",false,-1.6708984375 - 12.998162," nr-clueweb22-en0024-78-06958",false,-1 - -1," clueweb22-en0028-18-04249",false,-1.4892578125 - 12.3632145," clueweb22-en0038-64-05530",true,-1.775390625 - 13.159423," clueweb22-en0012-92-11494",false,-1.94921875 - 12.69145," clueweb22-en0046-28-13348",false,-1.712890625 - 12.547694," random-clueweb09-en0008-25-06683",false,-2 - -2," clueweb22-en0018-66-12942",true,-1.0185546875 - 12.644427," clueweb22-en0020-79-04575",false,-0.86767578125 - 13.1768055," nr-clueweb22-en0017-85-08385",false,-1 - -1," clueweb22-en0001-45-06770",true,-1.775390625 - 13.311173,4,0
3DIIW4IV9TB89J4X223V9NEMOUN4I8,3MRNMEIQWAMQM0TQ6I72SRWAL1KDLN,A2VO8C41JJIQY9,2023-03-28T17:46:50,TUESDAY,1680040010000,1680040075000,65.0,1.0833333333333333,23.883,0.0," what is bill of rights"," History"," "," clueweb22-en0011-24-17374",false,-2.138671875 - 7.5927944," clueweb22-en0032-43-07906",false,-2.935546875 - 7.6226754," nr-clueweb22-en0030-86-10310",false,-1 - -1," clueweb22-en0028-48-11134",false,-2.935546875 - 7.5854654," clueweb22-en0036-10-09395",false,-2.935546875 - 7.6149073," clueweb22-en0030-44-16260",false,-2.935546875 - 7.5902853," nr-clueweb22-en0009-08-06391",false,-1 - -1," clueweb22-en0023-66-02360",false,-2.935546875 - 7.605453," clueweb22-en0042-19-05425",true,-2.935546875 - 7.591426," random-clueweb09-en0007-00-09110",false,-2 - -2," clueweb22-en0044-05-02462",true,-2.935546875 - 7.598961," clueweb22-en0042-04-05647",true,-2.626953125 - 7.63601," clueweb22-en0007-07-11123",true,-2.138671875 - 7.616891,4,0
3DIIW4IV9TB89J4X223V9NEMOUN4I8,3R5F3LQFV701VM1JBSCRB0J74OYZOO,A32W24TWSWXW,2023-03-28T17:46:26,TUESDAY,1680039986000,1680040210000,224.0,3.7333333333333334,144.777,0.0," What species were lost to extinction in 2022"," Nature"," "," clueweb22-en0006-87-09881",true,-2.146484375 - 14.253177," clueweb22-en0027-47-02286",true,-2.10546875 - 13.90873," clueweb22-en0032-11-06026",false,-2.27734375 - 13.976246," clueweb22-en0041-54-12751",false,-2.671875 - 14.132918," random-clueweb09-en0009-77-38942",false,-2 - -2," clueweb22-en0006-61-02833",false,-2.671875 - 14.116683," clueweb22-en0044-36-01105",false,-2.27734375 - 14.25885," clueweb22-en0025-15-04235",false,-2.146484375 - 14.223346," clueweb22-en0039-78-11317",false,-2.55859375 - 13.909608," clueweb22-en0043-84-00948",false,-2.84765625 - 14.195547," nr-clueweb22-en0020-99-19275",false,-1 - -1," clueweb22-en0021-36-11208",false,-2.84765625 - 14.004893," nr-clueweb22-en0021-03-08930",false,-1 - -1,2,0
3DIIW4IV9TB89J4X223V9NEMOUN4I8,3DYGAII7PQOA2UCT3W6T97CT9Q9PQ1,A1E77HZO63E334,2023-03-28T17:45:20,TUESDAY,1680039920000,1680040417000,497.0,8.283333333333333,5.917,0.0," Donald trump"," Politics"," "," clueweb22-en0033-04-17375",false,-1.556640625 - 9.637402," nr-clueweb22-en0036-63-02655",true,-1 - -1," clueweb22-en0010-42-11364",false,-1.556640625 - 9.6371355," clueweb22-en0032-70-11445",false,-2.462890625 - 9.592541," clueweb22-en0029-72-10542",true,-2.3203125 - 9.581253," clueweb22-en0031-69-01573",false,-1.556640625 - 9.59078," clueweb22-en0005-79-14003",false,-2.3203125 - 9.611201," clueweb22-en0029-79-15011",false,-1.556640625 - 9.622017," clueweb22-en0008-10-06873",false,-1.556640625 - 9.593251," clueweb22-en0006-62-16700",false,-1.7626953125 - 9.587729," clueweb22-en0028-01-04100",false,-1.556640625 - 9.596323," nr-clueweb22-en0018-30-12672",false,-1 - -1," random-clueweb09-en0008-13-05976",false,-2 - -2,1,1
3DIIW4IV9TB89J4X223V9NEMOUN4I8,39L1G8WVWV7FE1NPKJJ7V31KWIR31A,A2LMQ4497NMK3S,2023-03-28T17:52:50,TUESDAY,1680040370000,1680040597000,227.0,3.783333333333333,57.316,0.0," What is womens sufferage"," History"," "," clueweb22-en0019-78-17211",true,-2.330078125 - 14.876046," clueweb22-en0014-29-06007",true,-2.587890625 - 11.400318," clueweb22-en0006-58-16060",true,-2.359375 - 10.914552," clueweb22-en0030-47-01663",false,-2.484375 - 10.648229," clueweb22-en0041-74-05434",false,-2.359375 - 11.282781," nr-clueweb22-en0006-58-16060",true,-1 - -1," clueweb22-en0018-67-13034",true,-2.48046875 - 11.809529," nr-clueweb22-en0002-80-15304",false,-1 - -1," random-clueweb09-en0008-13-05976",false,-2 - -2," clueweb22-en0024-00-01690",true,-3.125 - 11.9633875," clueweb22-en0020-92-05924",false,-2.546875 - 10.866326," clueweb22-en0021-23-14540",false,-2.359375 - 13.431119," clueweb22-en0032-66-16953",true,-2.359375 - 12.627535,6,1
3DIIW4IV9TB89J4X223V9NEMOUN4I8,3XCC1ODXDQRVE7S8GOAIE2C8A8YRQW,A1YSYI926BBOHW,2023-03-28T17:50:48,TUESDAY,1680040248000,1680040783000,535.0,8.916666666666666,509.327,0.0," highest grossing movies ever"," Entertainment"," "," clueweb22-en0009-37-07792",false,-0.67919921875 - 14.391164," nr-clueweb22-en0018-67-14306",true,-1 - -1," clueweb22-en0010-21-19553",false,-2.052734375 - 15.215593," clueweb22-en0039-32-06172",true,-1.0009765625 - 14.483819," nr-clueweb22-en0030-38-09102",false,-1 - -1," random-clueweb09-enwp00-42-07293",false,-2 - -2," clueweb22-en0027-08-06155",false,-0.91162109375 - 14.349145," clueweb22-en0002-53-06244",true,-1.8349609375 - 14.078824," clueweb22-en0036-04-16107",false,-1.25390625 - 14.071522," clueweb22-en0005-91-14268",true,-1.0009765625 - 14.483819," clueweb22-en0042-49-05379",true,-1.25390625 - 14.045619," clueweb22-en0027-27-17421",true,-1.0009765625 - 14.498847," clueweb22-en0042-28-12013",true,-1.25390625 - 14.270607,6,1
3DIIW4IV9TB89J4X223V9NEMOUN4I8,3R2UR8A0IFWCQR14AAO6EF3WWO1OXH,A2CFI1X8OKYIL2,2023-03-28T17:48:18,TUESDAY,1680040098000,1680040880000,782.0,13.033333333333333,20.212,0.0," Best flea and tick prevention for dogs"," Pets"," "," clueweb22-en0015-88-13695",true,-2.955078125 - 20.6083," clueweb22-en0045-55-02764",true,-2.521484375 - 20.706963," clueweb22-en0014-55-07209",false,-3.07421875 - 20.468927," clueweb22-en0007-06-11518",false,-2.841796875 - 20.562677," clueweb22-en0005-41-05745",false,-2.6796875 - 20.383312," random-clueweb09-en0008-31-37861",false,-2 - -2," nr-clueweb22-en0020-17-05129",false,-1 - -1," clueweb22-en0010-26-14747",true,-2.955078125 - 20.659704," clueweb22-en0039-93-18147",false,-2.6796875 - 20.390156," nr-clueweb22-en0004-31-05380",false,-1 - -1," clueweb22-en0011-73-15329",false,-2.6796875 - 20.43422," clueweb22-en0036-69-03635",false,-2.6796875 - 20.381842," clueweb22-en0011-74-00756",false,-3.07421875 - 20.536064,3,0
3DIIW4IV9TB89J4X223V9NEMOUN4I8,31JLPPHS2ZA0ATUQQLHI7ZESPT13OX,A1FNNL4YJGBU8U,2023-03-28T17:54:25,TUESDAY,1680040465000,1680041092000,627.0,10.45,305.676,0.0," best art school to attend"," Arts"," "," clueweb22-en0041-53-00973",true,-1.142578125 - 8.423283," clueweb22-en0028-62-14062",false,-2.548828125 - 8.424676," clueweb22-en0014-24-14603",false,-1.9794921875 - 8.476464," nr-clueweb22-en0029-21-17840",false,-1 - -1," clueweb22-en0024-74-01806",false,-1.201171875 - 8.443645," nr-clueweb22-en0024-78-06958",false,-1 - -1," random-clueweb09-en0008-31-37861",false,-2 - -2," clueweb22-en0036-23-00557",false,-1.201171875 - 8.492818," clueweb22-en0008-15-16364",false,-1.201171875 - 8.471461," clueweb22-en0009-73-17815",true,-1.2578125 - 8.681052," clueweb22-en0011-34-19426",false,-1.4287109375 - 8.996946," clueweb22-en0029-73-15128",false,-1.87890625 - 8.408434," clueweb22-en0043-13-09223",true,-2.462890625 - 8.805991,3,0
3DIIW4IV9TB89J4X223V9NEMOUN4I8,3LOZAJ85YITYJKCZNCQ9720TVJ72XR,A1O57XVTTB1PNZ,2023-03-28T18:05:03,TUESDAY,1680041103000,1680041513000,410.0,6.833333333333333,151.855,0.0," What breeds make the best service dogs for people who are deaf"," Pets"," "," clueweb22-en0009-10-13288",true,-2.2890625 - 19.014894," nr-clueweb22-en0002-77-02476",false,-1 - -1," clueweb22-en0022-44-00848",true,-2.134765625 - 18.85463," clueweb22-en0030-63-09947",true,-2.3125 - 18.843628," nr-clueweb22-en0013-02-13982",false,-1 - -1," random-clueweb09-en0000-21-15033",false,-2 - -2," clueweb22-en0001-27-03103",false,-2.48828125 - 18.488083," clueweb22-en0005-04-09024",false,-2.134765625 - 18.106045," clueweb22-en0036-86-08432",true,-2.134765625 - 18.423126," clueweb22-en0003-18-05811",false,-2.48828125 - 18.211119," clueweb22-en0031-21-04135",true,-2.41796875 - 19.708656," clueweb22-en0040-48-02324",false,-2.634765625 - 18.643703," clueweb22-en0022-99-11374",false,-2.568359375 - 18.15586,5,0
3DIIW4IV9TB89J4X223V9NEMOUN4I8,308Q0PEVBDTCT9839Z5NEFLSDCF9IS,A2H1RXUC8XNNIW,2023-03-28T18:26:38,TUESDAY,1680042398000,1680042841000,443.0,7.383333333333334,100.698,0.0," Best way to learn programming"," Education"," "," clueweb22-en0009-70-06666",false,-2.763671875 - 7.785198," clueweb22-en0042-99-04910",false,-2.763671875 - 7.832837," clueweb22-en0012-03-04381",true,-2.763671875 - 7.799942," clueweb22-en0015-05-17123",false,-2.763671875 - 7.784694," nr-clueweb22-en0044-65-01774",false,-1 - -1," random-clueweb09-en0008-31-37861",false,-2 - -2," clueweb22-en0005-87-08997",true,-2.857421875 - 7.8108563," clueweb22-en0017-09-01010",true,-1.5849609375 - 7.836365," clueweb22-en0046-60-01561",false,-2.763671875 - 7.997263," clueweb22-en0022-05-15646",false,-2.548828125 - 7.8227973," clueweb22-en0036-03-16174",false,-1.5849609375 - 7.804013," nr-clueweb22-en0001-02-15706",false,-1 - -1," clueweb22-en0046-32-17681",false,-2.5078125 - 7.813563,3,0
3DIIW4IV9TB89J4X223V9NEMOUN4I8,33LK57MYLYLGTETCI9T0V5T81D5ZSP,A2IFHU3P1MF54K,2023-03-28T18:23:16,TUESDAY,1680042196000,1680043205000,1009.0,16.816666666666666,69.908,0.0," Can you recommend a good book on art history"," Arts"," "," nr-clueweb22-en0024-14-10459",true,-1 - -1," clueweb22-en0008-46-14931",false,-1.81640625 - 10.548765," clueweb22-en0028-82-10712",true,-1.9462890625 - 10.664147," clueweb22-en0026-53-01813",false,-1.4267578125 - 10.157357," clueweb22-en0045-44-18721",true,-1.9462890625 - 10.163342," clueweb22-en0019-47-12287",false,-1.7509765625 - 10.249504," clueweb22-en0030-78-12342",false,-1.81640625 - 10.160657," clueweb22-en0044-58-06543",false,-1.3857421875 - 10.119632," clueweb22-en0026-38-05346",false,-1.3857421875 - 10.172177," random-clueweb09-en0011-47-15958",false,-2 - -2," nr-clueweb22-en0005-26-17367",false,-1 - -1," clueweb22-en0041-52-05161",true,-1.609375 - 10.26736," clueweb22-en0045-47-04106",true,-1.3125 - 10.233171,4,1
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,3WMINLGALGJZLPW89VN1Z7YH6P9AC2,A1LGGK1BGSZ1R7,2023-03-28T17:46:50,TUESDAY,1680040010000,1680040104000,94.0,1.5666666666666667,34.822,0.0," How many Stanley Cups have the Montreal Canadiens won"," Sports"," "," clueweb22-en0014-99-00573",false,-2.634765625 - 25.7772," clueweb22-en0036-72-08279",false,-2.328125 - 25.75402," nr-clueweb22-en0010-26-12949",false,-1 - -1," clueweb22-en0012-80-18169",true,-2.328125 - 28.233816," clueweb22-en0007-68-18772",false,-2.76171875 - 26.21233," clueweb22-en0045-27-14514",false,-2.76171875 - 25.633518," clueweb22-en0020-03-08129",false,-2.76171875 - 28.202013," nr-clueweb22-en0005-23-04827",false,-1 - -1," clueweb22-en0008-42-00104",true,-2.328125 - 28.89521," clueweb22-en0003-57-09037",false,-2.76171875 - 26.9401," clueweb22-en0003-23-14623",false,-2.328125 - 27.87006," random-clueweb09-en0006-35-27399",false,-2 - -2," clueweb22-en0040-59-09433",true,-2.4296875 - 26.426191,3,0
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,39ASUFLU62NQE0OFGWLA939ISMVXEM,A2VO8C41JJIQY9,2023-03-28T17:50:06,TUESDAY,1680040206000,1680040258000,52.0,0.8666666666666667,19.761,0.0," What are some biggest shopping malls in usa"," Shopping"," "," clueweb22-en0019-71-03379",false,-2.0859375 - 14.570274," nr-clueweb22-en0033-23-01995",false,-1 - -1," clueweb22-en0019-88-13068",true,-2.37890625 - 15.232986," clueweb22-en0038-68-19926",false,-2.37890625 - 15.516581," random-clueweb09-en0006-75-34429",false,-2 - -2," clueweb22-en0036-33-15898",false,-1.7119140625 - 14.758489," clueweb22-en0014-11-06350",true,-2.408203125 - 14.830119," nr-clueweb22-en0007-29-05381",false,-1 - -1," clueweb22-en0013-13-11084",false,-1.7119140625 - 15.227179," clueweb22-en0007-36-11742",true,-2.37890625 - 14.927162," clueweb22-en0042-53-16590",true,-2.37890625 - 16.265383," clueweb22-en0043-56-07452",false,-2.0859375 - 14.656912," clueweb22-en0024-32-16989",true,-2.2890625 - 16.510534,5,0
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,358010RM5J97GBA1BMAK97X4SHYXVS,A1YSYI926BBOHW,2023-03-28T17:50:45,TUESDAY,1680040245000,1680040483000,238.0,3.966666666666667,218.176,0.0," what exotic pets are legal in california"," Pets"," "," clueweb22-en0013-89-09663",false,-2.748046875 - 15.013397," random-clueweb09-en0002-63-12795",false,-2 - -2," clueweb22-en0029-39-13913",true,-2.3671875 - 15.571654," clueweb22-en0000-10-13566",false,-2.748046875 - 14.482502," clueweb22-en0040-30-03356",true,-2.748046875 - 16.238161," clueweb22-en0045-30-01251",false,-2.748046875 - 14.449857," clueweb22-en0010-20-12355",false,-2.203125 - 14.456685," nr-clueweb22-en0042-38-11610",false,-1 - -1," clueweb22-en0032-86-19354",false,-2.06640625 - 14.623004," nr-clueweb22-en0021-57-12196",false,-1 - -1," clueweb22-en0038-91-05458",false,-2.748046875 - 15.444787," clueweb22-en0005-91-11280",false,-2.66015625 - 14.565535," clueweb22-en0028-47-04017",false,-2.06640625 - 14.761484,2,0
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,3IAEQB9FMJ06XU5PAWE412DQJ8NWDY,A1E77HZO63E334,2023-03-28T17:45:24,TUESDAY,1680039924000,1680040544000,620.0,10.333333333333334,9.465,0.0," NBA standings for 2020"," Sports"," "," clueweb22-en0038-26-02992",false,-1.51171875 - 12.28458," clueweb22-en0010-42-02006",false,-3.423828125 - 12.230795," nr-clueweb22-en0040-55-11192",false,-1 - -1," clueweb22-en0003-40-03318",false,-1.888671875 - 12.158523," clueweb22-en0043-38-20509",false,-1.888671875 - 12.533108," nr-clueweb22-en0031-61-11843",false,-1 - -1," random-clueweb09-en0009-64-30845",false,-2 - -2," clueweb22-en0006-17-12916",false,-2.45703125 - 13.142832," clueweb22-en0022-37-07538",false,-2.5859375 - 12.281855," clueweb22-en0003-98-04520",false,-2.587890625 - 12.629163," clueweb22-en0042-36-11594",true,-1.888671875 - 12.245815," clueweb22-en0020-12-11536",false,-3.423828125 - 12.228748," clueweb22-en0024-66-17783",false,-2.5859375 - 12.225726,1,0
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,3LPW2N6LKYIY1D1R0QHKL241LBFU5Q,A2H1RXUC8XNNIW,2023-03-28T17:48:24,TUESDAY,1680040104000,1680040607000,503.0,8.383333333333333,20.506,0.0," The best places to in germany to visit"," Recreation"," "," clueweb22-en0013-86-03078",false,-1.462890625 - 9.835761," clueweb22-en0003-20-05877",true,-2.134765625 - 9.980823," clueweb22-en0030-64-02956",false,-1.7412109375 - 9.975596," nr-clueweb22-en0003-89-15836",false,-1 - -1," clueweb22-en0017-24-17962",true,-1.462890625 - 10.1252165," random-clueweb09-en0008-13-05976",false,-2 - -2," clueweb22-en0021-88-07803",true,-1.923828125 - 9.967765," clueweb22-en0011-92-02648",false,-1.923828125 - 10.178806," clueweb22-en0037-23-19190",false,-1.8583984375 - 10.024467," clueweb22-en0023-07-08525",true,-2.107421875 - 9.809365," nr-clueweb22-en0013-19-12268",false,-1 - -1," clueweb22-en0029-38-04725",false,-1.748046875 - 9.885295," clueweb22-en0030-65-13960",true,-2.134765625 - 10.108191,5,0
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,36NEMU28XKT91OB2NPD7KS0KSMGWMH,A2CFI1X8OKYIL2,2023-03-28T17:48:16,TUESDAY,1680040096000,1680040672000,576.0,9.6,33.921,0.0," Why is my refrigerator making a squeaking sound"," Any"," "," clueweb22-en0008-42-10823",false,-2.642578125 - 14.856986," random-clueweb09-en0002-63-12795",false,-2 - -2," clueweb22-en0026-18-17822",false,-2.390625 - 17.741943," nr-clueweb22-en0002-29-07459",false,-1 - -1," clueweb22-en0031-02-09988",false,-2.390625 - 14.899162," clueweb22-en0041-63-08259",false,-2.033203125 - 16.009216," clueweb22-en0020-66-05443",false,-2.115234375 - 14.766315," nr-clueweb22-en0013-28-02276",false,-1 - -1," clueweb22-en0027-54-04154",false,-2.115234375 - 17.470655," clueweb22-en0041-66-15930",false,-2.390625 - 17.471628," clueweb22-en0022-48-08765",false,-2.033203125 - 14.860404," clueweb22-en0014-63-06137",true,-2.115234375 - 16.795628," clueweb22-en0009-78-07044",false,-2.390625 - 15.50507,1,0
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,30MVJZJNHRT8OKS9RHQNQG0SQR1J9B,A195MOXRMNHRVT,2023-03-28T17:57:53,TUESDAY,1680040673000,1680040761000,88.0,1.4666666666666666,19.618,0.0," how many agnostics in the us"," Spirituality"," "," clueweb22-en0017-77-02948",false,-1.9140625 - 11.186764," clueweb22-en0014-97-19260",false,-1.9140625 - 11.126381," clueweb22-en0038-09-09903",false,-2.0546875 - 10.984686," clueweb22-en0029-15-10176",false,-2.1484375 - 11.9517765," clueweb22-en0009-88-13668",false,-2.30859375 - 11.016808," clueweb22-en0012-75-05669",false,-2.29296875 - 10.98718," nr-clueweb22-en0005-94-01153",false,-1 - -1," clueweb22-en0028-44-07469",false,-1.9140625 - 11.164455," nr-clueweb22-en0010-26-12949",false,-1 - -1," clueweb22-en0005-94-01153",false,-2.2734375 - 12.05576," random-clueweb09-en0002-86-03239",false,-2 - -2," clueweb22-en0022-76-06199",true,-2.29296875 - 11.3766365," clueweb22-en0046-71-00270",false,-1.9140625 - 11.737207,1,0
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,38BQUHLA91G1WF20W3MX3YNYPKIOMY,A2615YW1YERQBO,2023-03-28T17:59:29,TUESDAY,1680040769000,1680040851000,82.0,1.3666666666666667,29.201,0.0," how to make french omelotte"," Food &amp; Drink"," "," clueweb22-en0033-24-08177",false,-2.19921875 - 5.4557743," clueweb22-en0042-97-14529",false,-2.056640625 - 5.427382," clueweb22-en0006-16-02193",false,-2.84375 - 5.4276767," nr-clueweb22-en0013-02-13982",false,-1 - -1," clueweb22-en0040-86-03688",false,-2.5546875 - 5.455942," clueweb22-en0012-36-07158",false,-2.5546875 - 5.4586153," clueweb22-en0007-40-13200",false,-2.708984375 - 5.4331555," clueweb22-en0019-76-00767",false,-2.5546875 - 5.4247003," clueweb22-en0019-54-17959",false,-2.228515625 - 5.4865665," nr-clueweb22-en0043-07-08676",false,-1 - -1," clueweb22-en0043-50-07685",false,-2.39453125 - 5.4411583," random-clueweb09-en0003-07-27095",false,-2 - -2," clueweb22-en0018-59-01221",false,-2.708984375 - 5.4204845,0,0
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,3TOK3KHVJYYIBCVDSXK8KGQ8UVNO7N,A3UUH3632AI3ZX,2023-03-28T17:57:10,TUESDAY,1680040630000,1680040920000,290.0,4.833333333333333,17.425,0.0," what are some good products to buy"," Shopping"," "," clueweb22-en0030-72-10479",true,-2.123046875 - 7.4291477," nr-clueweb22-en0005-26-17367",false,-1 - -1," clueweb22-en0002-65-04992",false,-2.41015625 - 7.293777," clueweb22-en0008-10-12824",false,-2.41015625 - 7.4568906," random-clueweb09-en0004-13-04016",false,-2 - -2," clueweb22-en0003-50-18014",false,-2.57421875 - 7.4616323," clueweb22-en0004-88-01126",false,-2.41015625 - 7.379976," clueweb22-en0016-14-08236",true,-2.57421875 - 7.564319," clueweb22-en0017-37-04143",false,-2.447265625 - 7.4129753," clueweb22-en0027-14-11797",false,-2.41015625 - 7.310194," clueweb22-en0007-02-12439",false,-2.751953125 - 7.4408183," nr-clueweb22-en0001-11-09766",false,-1 - -1," clueweb22-en0040-67-03353",false,-2.41015625 - 7.3121223,2,0
3FW4EL5A4P4UVKB89LZFTSA7FKU22Z,3P529IW9K31NKK7MXO2SGRZVXE1FL1,A1FNNL4YJGBU8U,2023-03-28T17:54:13,TUESDAY,1680040453000,1680040994000,541.0,9.016666666666667,421.235,0.0," How to reach inner peace"," Spirituality"," "," clueweb22-en0019-95-10182",false,-2.814453125 - 9.432075," nr-clueweb22-en0000-83-14677",false,-1 - -1," clueweb22-en0028-76-18572",false,-2.64453125 - 9.5961685," clueweb22-en0042-09-06585",true,-2.154296875 - 9.509858," clueweb22-en0026-14-19938",true,-2.599609375 - 9.555187," random-clueweb09-en0000-21-15033",false,-2 - -2," clueweb22-en0006-15-19006",false,-3.255859375 - 9.707548," nr-clueweb22-en0014-45-14298",false,-1 - -1," clueweb22-en0017-61-02752",true,-2.560546875 - 9.98248," clueweb22-en0021-75-16408",false,-2.86328125 - 9.720067," clueweb22-en0022-00-10688",true,-2.154296875 - 9.758608," clueweb22-en0008-06-01453",false,-2.7421875 - 9.442927," clueweb22-en0022-44-09404",false,-1.900390625 - 9.452387,4,0
3P0I4CQYW2NUE7YKA3MJOCTZKWKWOG,3C6FJU71TV9W31BBBSMHWZ2UGGJYUA,A2VO8C41JJIQY9,2023-03-28T17:47:56,TUESDAY,1680040076000,1680040140000,64.0,1.0666666666666667,25.719,0.0," how to make mojito at home"," Food &amp; Drink"," "," clueweb22-en0014-97-13943",true,-2.7734375 - 10.817987," clueweb22-en0038-50-00359",true,-2.767578125 - 10.935297," clueweb22-en0028-93-05383",true,-2.7734375 - 11.034313," nr-clueweb22-en0015-83-06214",false,-1 - -1," clueweb22-en0033-11-07698",true,-2.537109375 - 11.019892," clueweb22-en0019-23-00113",true,-2.7734375 - 10.83765," nr-clueweb22-en0013-02-13982",false,-1 - -1," clueweb22-en0009-48-16239",true,-1.880859375 - 10.872793," clueweb22-en0037-65-18393",true,-2.537109375 - 10.835," clueweb22-en0009-40-09947",true,-2.7734375 - 10.810439," clueweb22-en0043-20-18904",true,-2.7734375 - 11.056471," random-clueweb09-en0000-87-03924",false,-2 - -2," clueweb22-en0015-69-10773",true,-2.517578125 - 11.075549,10,0
3P0I4CQYW2NUE7YKA3MJOCTZKWKWOG,3W92K5RLWZXYESQR5GRPHO6KZINV5F,A1E77HZO63E334,2023-03-28T17:45:13,TUESDAY,1680039913000,1680040193000,280.0,4.666666666666667,17.258,0.0," covid concerns about forests"," Nature"," "," nr-clueweb22-en0040-92-05736",false,-1 - -1," clueweb22-en0002-85-08138",false,-4.046875 - 9.328737," clueweb22-en0039-25-15524",false,-2.056640625 - 9.477585," clueweb22-en0006-38-11433",false,-3.01171875 - 9.045323," clueweb22-en0043-11-00163",true,-2.87890625 - 9.026909," clueweb22-en0006-74-05845",false,-2.984375 - 9.023877," clueweb22-en0017-76-05332",false,-2.416015625 - 9.389048," random-clueweb09-en0006-26-18498",false,-2 - -2," clueweb22-en0037-99-04842",false,-4.046875 - 9.381974," clueweb22-en0018-03-15665",false,-2.416015625 - 9.1913805," nr-clueweb22-en0030-11-10643",false,-1 - -1," clueweb22-en0003-61-10659",false,-2.71484375 - 10.088846," clueweb22-en0031-28-06472",false,-2.33984375 - 9.088224,1,0
3P0I4CQYW2NUE7YKA3MJOCTZKWKWOG,3DEL4X4ELB1OK556GXX4G61YAY0YX2,A2CFI1X8OKYIL2,2023-03-28T17:48:11,TUESDAY,1680040091000,1680040390000,299.0,4.983333333333333,21.584,0.0," Vitamins for hair growth"," Health &amp; Wellness"," "," nr-clueweb22-en0023-04-16409",false,-1 - -1," nr-clueweb22-en0013-60-00441",false,-1 - -1," random-clueweb09-en0011-47-15958",false,-2 - -2," clueweb22-en0019-15-01276",true,-2.576171875 - 11.485557," clueweb22-en0045-14-03423",true,-2.677734375 - 11.636429," clueweb22-en0044-69-04234",true,-2.046875 - 11.572964," clueweb22-en0014-32-03604",true,-2.626953125 - 11.553933," clueweb22-en0008-35-02141",true,-2.46875 - 11.509951," clueweb22-en0020-65-15875",false,-2.677734375 - 11.486863," clueweb22-en0000-39-06884",true,-2.677734375 - 11.469004," clueweb22-en0023-02-09263",true,-2.568359375 - 11.454138," clueweb22-en0027-41-01584",true,-2.251953125 - 11.595244," clueweb22-en0039-84-04731",true,-2.046875 - 11.457293,9,0
3P0I4CQYW2NUE7YKA3MJOCTZKWKWOG,3Y9N9SS8L3R96W310C32W52TLFUD3A,A2615YW1YERQBO,2023-03-28T17:54:06,TUESDAY,1680040446000,1680040497000,51.0,0.85,23.779,0.0," northern california hiking trails"," Nature"," "," random-clueweb09-en0005-94-21396",false,-2 - -2," clueweb22-en0005-58-09498",false,-1.2236328125 - 14.306631," clueweb22-en0019-48-03629",true,-1.6943359375 - 15.007624," clueweb22-en0005-08-01637",false,-2.107421875 - 15.166335," clueweb22-en0020-72-12455",false,-1.76953125 - 14.4000225," nr-clueweb22-en0040-65-08119",false,-1 - -1," clueweb22-en0004-10-03505",false,-1.3935546875 - 14.502516," clueweb22-en0013-77-06508",false,-1.8203125 - 14.39147," clueweb22-en0014-95-12749",false,-1.8203125 - 14.409156," clueweb22-en0022-66-19596",true,-2.107421875 - 14.261076," clueweb22-en0036-67-04405",false,-1.8603515625 - 15.203096," nr-clueweb22-en0013-22-09027",false,-1 - -1," clueweb22-en0046-54-07427",false,-1.2236328125 - 14.655359,2,0
