HITid,AssignmentId,WorkerId,Category,Query,Num Selected,Num NR Selected,Reject
3H781YYV7XYGAZH1LKECWGSMC2VTEM,3018Q3ZVON63RRLRRSDWO2X374XARM,A3TUJHF9LW3M8N," Food &amp; Drink"," nonalcoholic beverage that tastes alcoholic",2,0,a
3H781YYV7XYGAZH1LKECWGSMC2VTEM,3MHW492WW5TWMZBXXF8BYQH6MRZMVB,A1LGGK1BGSZ1R7," Arts"," Who were the most famous artists during the Renaissance",7,0,a
3H781YYV7XYGAZH1LKECWGSMC2VTEM,3QHK8ZVMIRYX73V6SMGWX18AJUSLB1,A2H1RXUC8XNNIW," Nature"," What is the dirtiest river in the world",2,0,a
3H781YYV7XYGAZH1LKECWGSMC2VTEM,3JWH6J9I9XTNV3YR4ZWBATCZOPSBNT,A2CWJRAEFZ44HU," Crafts &amp; Hobbies"," local painting classes",9,0,a
3H781YYV7XYGAZH1LKECWGSMC2VTEM,3PQMUDRV7WM54A16DTB0R8KVXGIIIT,A173A97OFDAX9F," Food &amp; Drink"," chicago pizza recipe",7,0,a
3R0WOCG22QPQI6IQPUT2VUW3V41DU4,3WLEIWSYHTX1XUCKI88N4GCZ8762H9,ARI1EMAHUA9PO," Politics"," Pennsylvania governor",4,0,a
3R0WOCG22QPQI6IQPUT2VUW3V41DU4,3QFUFYSY93VRMC01RW3BUAXKC6P4F9,A2CWJRAEFZ44HU," Spirituality"," local catholic church",2,1,a
3R0WOCG22QPQI6IQPUT2VUW3V41DU4,3MYYFCXHJ8NX0CWW2G9TCVXWDLOG4J,A1AZGP16G9TURZ," Sports"," who is the highest paid baseball player",4,0,a
3R0WOCG22QPQI6IQPUT2VUW3V41DU4,3NQL1CS15WOWGG0BGIWMSL4DV1BYVB,A2LMQ4497NMK3S," Home"," What are the signs a roof needs to be replaced",6,0,a
3R0WOCG22QPQI6IQPUT2VUW3V41DU4,3YWRV122CXFHOVKTYOONXMESOFZU84,A3FUTMLIR91OLE," Education"," Should I continue education after school",2,0,a
3R0WOCG22QPQI6IQPUT2VUW3V41DU4,34S9DKFK785J8BR2ERAVI4A09YANYK,A173A97OFDAX9F," Pets"," smartest dogs",8,0,a
3R0WOCG22QPQI6IQPUT2VUW3V41DU4,3W2LOLRXLGV934UD3JQLIG0ZCGRKRB,A3IN9YBTU78SBS," Politics"," Who are the candidates in 2024 presidential election",4,0,a
3R0WOCG22QPQI6IQPUT2VUW3V41DU4,3OB0CAO74M5RYF5RBTFIDKD4NM1YHM,A2H1RXUC8XNNIW," Solve a problem"," How can i unclog my sink",10,1,a
3R0WOCG22QPQI6IQPUT2VUW3V41DU4,3DYGAII7PQOA2UCT3W6T97CTA4VQPH,A2MEQ412Q361P8," Health &amp; Wellness"," what are the best way to reduced fat",4,0,a
3R0WOCG22QPQI6IQPUT2VUW3V41DU4,3DBQWDE4YBEL6NHI3P5Y77C7ET85NO,A8P514ZWZ5NGU," Food &amp; Drink"," How to make health juice with chemicals",2,0,a
3L7SUC0TUYAD6ECN4GELPDVQOTPM0S,3KMS4QQVK76C0EP4COQR1RMG9SEKFE,A1AZGP16G9TURZ," Any"," how big is the sun",3,0,a
3L7SUC0TUYAD6ECN4GELPDVQOTPM0S,3QXNC7EIPNB1MERN59GH8BLWSWE906,ARI1EMAHUA9PO," Sports"," mens basketball ap rankings",2,0,a
3L7SUC0TUYAD6ECN4GELPDVQOTPM0S,3LBXNTKX0WB9J4XY8L5OHP8723Z9X1,A3TUJHF9LW3M8N," Pets"," best food for dog weight loss",8,0,a
3L7SUC0TUYAD6ECN4GELPDVQOTPM0S,36W0OB37H1UR35FW7FH1RRM6TG5HZW,A2MEQ412Q361P8," Science"," what is the speed of light in normal words",2,0,a
3L7SUC0TUYAD6ECN4GELPDVQOTPM0S,3TYCR1GOTHZTP1YMY0WZJJFDAXEZLL,A3IN9YBTU78SBS," Entertainment"," How many movies has Adam Sandler been in",7,0,a
3L7SUC0TUYAD6ECN4GELPDVQOTPM0S,3E7TUJ2EGH2VLYSHHL4CNI5FMLND93,A2H1RXUC8XNNIW," Politics"," Right in opostion in china",1,0,a
3L7SUC0TUYAD6ECN4GELPDVQOTPM0S,3A1COHJ8NOBCJ9E9YPHOE7P2U7YH8R,A2LMQ4497NMK3S," Economy &amp; Finance"," What is a 401K",4,0,a
3L7SUC0TUYAD6ECN4GELPDVQOTPM0S,3U84XHCDIHTXRTR1S8XIX2D2OBJ4ZX,A3FUTMLIR91OLE," Health &amp; Wellness"," How often should you get a massage",4,0,a
3L7SUC0TUYAD6ECN4GELPDVQOTPM0S,3O7L7BFSHJ5TO5ZKHAL96TM35NBEIG,A2CWJRAEFZ44HU," Pets"," dog obedience training",9,1,a
3L7SUC0TUYAD6ECN4GELPDVQOTPM0S,3R6P78PK7PRHHXBMHHA1K39OTK7GTH,A173A97OFDAX9F," Food &amp; Drink"," spare ribs recipe",10,1,a
31HLTCK4CPBT75HHWA4FX11JM3QGV6,3TPZPLC3M5SIVT6R5LUXWZJI0CGP3C,A2MEQ412Q361P8," Nature"," Which country has the largest rain forest",2,0,a
31HLTCK4CPBT75HHWA4FX11JM3QGV6,32M8BPYGAY2R8JVBN5BX6W7FI3QGIZ,A1LGGK1BGSZ1R7," Any"," How many stradivarius violins are there in existence",6,0,a
31HLTCK4CPBT75HHWA4FX11JM3QGV6,352YTHGRO0TB08R7MMRBXV9XSL24H7,A2CWJRAEFZ44HU," Pets"," best dog toys",9,0,a
31HLTCK4CPBT75HHWA4FX11JM3QGV6,3YHH42UU5GVWNGSWU6J7DKCRSQVL0F,A2H1RXUC8XNNIW," Shopping"," What is the best car deals of 2022",3,0,a
31HLTCK4CPBT75HHWA4FX11JM3QGV6,3YDTZAI2W2W0WX6TKXOQ58TQBW8147,ARI1EMAHUA9PO," Pets"," best cardboard cat scratcher",10,0,a
31HLTCK4CPBT75HHWA4FX11JM3QGV6,3EICBYG649CAMIZC310ES610XQNCJX,A2LMQ4497NMK3S," Nature"," What is the largest mammal",3,0,a
31HLTCK4CPBT75HHWA4FX11JM3QGV6,3WR9XG3T68RE7JLV9D5Z6IK3EI6748,A3FUTMLIR91OLE," Shopping"," Best price comparison website",7,0,a
31HLTCK4CPBT75HHWA4FX11JM3QGV6,3LRKMWOKBAXNOFCEOUEU4NG44XP2Z1,A8P514ZWZ5NGU," Sports"," When was first basketball match played",5,0,a
31HLTCK4CPBT75HHWA4FX11JM3QGV6,3D3VGR7TA5V376M6IDYM1UJX1U4R36,A173A97OFDAX9F," Health &amp; Wellness"," ideal sleep hours",7,0,a
31HLTCK4CPBT75HHWA4FX11JM3QGV6,3C6FJU71TV9W31BBBSMHWZ2UHU4UYK,A3IN9YBTU78SBS," Pets"," What do Golden Retrievers like for food",7,0,a
3ATYLI1PSXI88NYL3434ZMZRI2AOJG,3TXD01ZLD9XG5UXRMLYAGAYNMT44U8,ARI1EMAHUA9PO," Education"," private colleges in philadelphia",5,0,a
3ATYLI1PSXI88NYL3434ZMZRI2AOJG,3Z4XG4ZF4D795ZEO3TZAHTDWIXHX80,A173A97OFDAX9F," Arts"," most expensive painting in the world",3,0,a
3ATYLI1PSXI88NYL3434ZMZRI2AOJG,3DYGAII7PQOA2UCT3W6T97CTA4TPQE,A1AZGP16G9TURZ," History"," when did world war two end",5,0,a
3ATYLI1PSXI88NYL3434ZMZRI2AOJG,3BQU611VFU0JI8F055ZA1MMPV0899I,A2CWJRAEFZ44HU," Shopping"," local farmers market",9,1,a
3ATYLI1PSXI88NYL3434ZMZRI2AOJG,36H9ULYP67AHPUJMU3QF0CM3U3FFJB,A2LMQ4497NMK3S," Sports"," Which football team has won the most Superbowls",2,0,a
3ATYLI1PSXI88NYL3434ZMZRI2AOJG,3CP1TO84PYHPH1SPH67EFJ993YF52V,A3FUTMLIR91OLE," Home"," What age should I move out",8,0,a
3ATYLI1PSXI88NYL3434ZMZRI2AOJG,3P529IW9K31NKK7MXO2SGRZVYSLLFK,A8P514ZWZ5NGU," Health &amp; Wellness"," how to do yoga in the morning",5,0,a
3ATYLI1PSXI88NYL3434ZMZRI2AOJG,3TMFV4NEPDUUGZ9YTO3OFAZP9VCW87,A2MEQ412Q361P8," Food &amp; Drink"," What is recipe  for good turkey chicken",5,0,a
3ATYLI1PSXI88NYL3434ZMZRI2AOJG,3UOUJI6MTIU73WL16W0FDLVLFOAUXE,A3IN9YBTU78SBS," Any"," Who is richest person in America",3,0,a
3ATYLI1PSXI88NYL3434ZMZRI2AOJG,3QHK8ZVMIRYX73V6SMGWX18AJUTBLS,A2H1RXUC8XNNIW," Science"," How big is the sun",4,0,a
3Z3R5YC0Q738GDHXGVYIEYDMO3ATF4,3AMYWKA6YG2Z7CH89NFGE2QC0YLO6Z,A2LMQ4497NMK3S," Education"," Which university has the highest undergraduate enrollment",2,0,a
3Z3R5YC0Q738GDHXGVYIEYDMO3ATF4,3TAYZSBPLQOQN3Q0T2KM8UJ1HIMS2J,A1AZGP16G9TURZ," Nature"," how much do black bears weigh",3,0,a
3Z3R5YC0Q738GDHXGVYIEYDMO3ATF4,3SLE99ER0STHCSCA7N755GJ8Y31BZB,A19Z68L0RHQVWL," History"," Who won WWII",4,0,a
3Z3R5YC0Q738GDHXGVYIEYDMO3ATF4,3UWN2HHPU3LMCPFTFLI60IMZSDENS6,A173A97OFDAX9F," Politics"," current president of France",3,0,a
3Z3R5YC0Q738GDHXGVYIEYDMO3ATF4,3KGTPGBS62162GI4I7FMNV1P2F7U21,A2CWJRAEFZ44HU," Nature"," local waterfalls",10,0,a
3Z3R5YC0Q738GDHXGVYIEYDMO3ATF4,3NPI0JQDATLNUA4LK00OECNGUBUTPY,ARI1EMAHUA9PO," Nature"," waterfront parks pennsylvania",1,0,a
3Z3R5YC0Q738GDHXGVYIEYDMO3ATF4,37Z929RLGEOK72KDCH4I9HSRHV0STC,A2H1RXUC8XNNIW," Economy &amp; Finance"," How to escape inflation",0,1,a
3Z3R5YC0Q738GDHXGVYIEYDMO3ATF4,3X66WABAJ1YCIGDS224A2Q5QZLV3GO,A2MEQ412Q361P8," Entertainment"," which movie has won the more number of Oscar awards",4,0,a
3Z3R5YC0Q738GDHXGVYIEYDMO3ATF4,3MX2NQ3YCEAQIHVM5VS75935G7HX5Z,A2615YW1YERQBO," Pets"," alpacas for pets",3,0,a
3Z3R5YC0Q738GDHXGVYIEYDMO3ATF4,34FNN24DCRPFIMLWARE9ONAEIDBY56,A8P514ZWZ5NGU," Arts"," Who are the best painters in the world",5,0,a
