HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3DHE4R9OC1RNXYH9Y2Q5JG0VEJ72GR,A34YDGVZKRJ0LZ,2021-12-20T15:21:14,MONDAY,1640031674000,1640032223000,549.0,9.15,44.806,0.0," Hairless cats"," Pets"," clueweb09-en0010-12-06531",false," clueweb09-en0011-36-04215",true," clueweb09-en0010-34-43318",false," clueweb09-en0003-82-31915",false," clueweb09-en0010-11-15093",false," random-clueweb09-en0011-47-15958",false," clueweb09-en0008-11-34582",false," clueweb09-en0010-11-15111",false," nr-clueweb09-en0003-71-04346",false," clueweb09-en0006-06-42497",true," clueweb09-en0008-11-34593",false," clueweb09-en0011-71-38375",false," nr-clueweb09-en0006-76-08671",false,2,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3Z7VU45IP3XGZUUI5QEGZ46WX3RZ10,AI521GBL3HJSC,2021-12-20T15:51:24,MONDAY,1640033484000,1640033636000,152.0,2.533333333333333,63.145,0.0," why did van gogh cut his ear"," Arts"," clueweb09-en0003-84-26917",false," clueweb09-en0004-40-02409",false," clueweb09-en0009-69-25776",true," clueweb09-en0005-83-26418",true," clueweb09-en0001-09-03641",true," nr-clueweb09-en0000-10-18085",false," nr-clueweb09-en0003-67-03012",false," random-clueweb09-en0008-13-05976",false," clueweb09-en0000-52-09563",true," clueweb09-en0000-76-04747",false," clueweb09-en0005-26-30409",false," clueweb09-en0006-35-33917",true," clueweb09-en0004-30-13723",true,6,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3ZWFC4W1UZNYNI2Z28ZO238RPWTRF2,ACGHHDT7RY1AH,2021-12-20T16:01:45,MONDAY,1640034105000,1640034176000,71.0,1.1833333333333333,12.747,0.0," cat ear mites"," Pets"," clueweb09-en0004-91-41139",true," nr-clueweb09-en0001-01-12744",false," clueweb09-en0001-53-00253",true," clueweb09-en0006-06-42520",true," nr-clueweb09-en0003-85-13938",false," random-clueweb09-en0007-09-17000",false," clueweb09-en0006-96-31800",false," clueweb09-en0011-06-34573",true," clueweb09-en0010-59-09044",true," clueweb09-en0005-82-30539",true," clueweb09-enwp00-75-04526",false," clueweb09-en0005-71-39502",false," clueweb09-en0003-85-13939",false,6,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3C8HJ7UOPCADVJG7YCXEJWUZVEOZMA,A2FYFCD16Z3PCC,2021-12-20T16:04:18,MONDAY,1640034258000,1640034558000,300.0,5.0,15.851,0.0," current speaker of the house"," Politics"," clueweb09-en0010-52-22920",false," clueweb09-enwp02-23-00177",false," clueweb09-en0001-05-15383",true," clueweb09-en0006-64-06341",true," clueweb09-en0010-52-22919",false," clueweb09-en0010-70-24025",false," random-clueweb09-en0003-33-30335",false," clueweb09-en0011-94-06362",false," nr-clueweb09-en0000-35-11354",false," clueweb09-en0011-79-15650",false," clueweb09-en0008-63-21955",false," clueweb09-en0007-72-13530",false," nr-clueweb09-en0004-54-00289",false,2,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3Y4W8Q93L40TI55KKM98F0U9YQSDVA,A23EHM78ULTX77,2021-12-20T16:12:14,MONDAY,1640034734000,1640034912000,178.0,2.966666666666667,25.059,0.0," Should babies sleep on their back or stomach"," Parenting"," clueweb09-en0005-33-31507",false," clueweb09-en0006-94-24798",true," random-clueweb09-en0005-94-21396",false," clueweb09-en0003-59-33716",false," clueweb09-en0010-89-09141",true," clueweb09-en0011-25-06465",false," clueweb09-en0009-07-31256",false," clueweb09-en0002-21-11436",true," nr-clueweb09-en0009-24-19873",false," nr-clueweb09-en0000-15-09016",false," clueweb09-en0008-50-33029",false," clueweb09-en0000-48-06553",false," clueweb09-en0007-21-14267",false,3,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3L70J4KAZL29QH2M9RICJDGWDGYADD,A14E0Y5HPALKZN,2021-12-20T16:52:25,MONDAY,1640037145000,1640037445000,300.0,5.0,19.007,0.0," how many children did abraham lincoln have"," History"," random-clueweb09-en0006-35-27399",false," clueweb09-en0001-17-03256",false," clueweb09-en0003-84-08105",false," clueweb09-en0001-88-27791",false," clueweb09-en0007-66-06218",false," nr-clueweb09-en0003-38-25222",false," clueweb09-en0003-08-00702",false," clueweb09-enwp01-63-08723",true," clueweb09-en0008-35-27046",false," nr-clueweb09-en0001-20-21041",false," clueweb09-en0004-07-36415",false," clueweb09-en0001-40-19072",false," clueweb09-en0000-88-06811",false,1,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,39LNWE0K4ZCAD1W67A0EAB83COXUIA,A221PNPQRV4FC4,2021-12-20T16:50:58,MONDAY,1640037058000,1640037910000,852.0,14.2,10.627,0.0," How to start woodworking"," Crafts &amp; Hobbies"," clueweb09-en0003-12-32205",true," nr-clueweb09-en0003-52-21574",false," clueweb09-en0005-52-22487",false," clueweb09-en0010-55-38453",true," random-clueweb09-en0002-63-12795",false," clueweb09-en0005-79-29440",true," nr-clueweb09-en0004-54-00293",false," clueweb09-en0011-06-44224",false," clueweb09-en0003-43-21466",false," clueweb09-en0004-04-27338",true," clueweb09-en0008-31-17390",true," clueweb09-en0004-15-17768",true," clueweb09-en0004-04-27358",false,6,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3CTOC39K3C64A14GCKS3CK9JHSWJ7G,AP9WIQ4P78XLH,2021-12-20T17:29:46,MONDAY,1640039386000,1640039428000,42.0,0.7,16.639,0.0," collective soul"," Arts"," clueweb09-en0003-79-20695",false," clueweb09-en0002-09-05374",true," clueweb09-en0005-82-39150",true," nr-clueweb09-en0001-82-05489",false," clueweb09-en0007-54-32608",false," clueweb09-en0008-75-10751",false," clueweb09-en0010-01-00160",false," nr-clueweb09-en0000-58-00925",false," random-clueweb09-en0008-25-06683",false," clueweb09-en0002-35-19213",true," clueweb09-en0000-96-31857",false," clueweb09-en0011-53-32284",true," clueweb09-en0005-18-11934",false,4,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3NL0RFNU0K322YSFS7U8ANPM5FB4KL,A2KE139TQ886T3,2021-12-20T17:55:00,MONDAY,1640040900000,1640040987000,87.0,1.45,46.061,0.0," What equipment do you need to play football"," Sports"," clueweb09-en0009-99-06622",false," clueweb09-en0004-29-31586",false," random-clueweb09-en0009-64-30845",false," clueweb09-en0009-21-17514",false," nr-clueweb09-en0004-41-21464",false," clueweb09-en0005-91-32415",false," clueweb09-en0007-26-20209",false," clueweb09-en0002-22-15222",false," clueweb09-en0008-38-37935",true," clueweb09-en0006-55-17658",false," clueweb09-en0010-59-13494",false," nr-clueweb09-en0003-84-26967",false," clueweb09-en0001-52-08630",true,2,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3CPLWGV3MTF47AJU6FIFJNH6L27N9I,AFIK3VBMMX6G6,2021-12-20T19:06:14,MONDAY,1640045174000,1640045359000,185.0,3.0833333333333335,150.592,0.0," alternatives to amazon"," Shopping"," nr-clueweb09-en0004-65-06576",false," clueweb09-en0000-63-05509",false," clueweb09-en0007-63-12309",false," random-clueweb09-enwp00-42-07293",false," nr-clueweb09-en0002-69-17146",false," clueweb09-en0006-02-13889",true," clueweb09-en0005-79-20857",false," clueweb09-en0008-54-23055",false," clueweb09-en0011-14-19934",false," clueweb09-en0005-20-34208",false," clueweb09-en0011-09-05142",false," clueweb09-en0011-48-21315",false," clueweb09-en0002-00-14934",false,1,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3URFVVM16AYW8RLG7EO0A6BT81SUZ0,A3BZYJVXY87DIY,2021-12-20T19:22:03,MONDAY,1640046123000,1640046342000,219.0,3.65,67.647,0.0," wine recommendations"," Food &amp; Drink"," clueweb09-en0006-95-27549",true," clueweb09-en0004-19-11182",true," clueweb09-en0004-19-11186",true," clueweb09-en0000-11-31704",false," clueweb09-en0008-28-35944",true," clueweb09-en0005-75-32119",true," clueweb09-en0005-74-01436",true," nr-clueweb09-en0008-81-14562",false," clueweb09-en0003-58-32149",true," nr-clueweb09-en0004-36-05724",false," clueweb09-en0009-50-16029",false," clueweb09-en0008-28-35899",false," random-clueweb09-en0006-35-27399",false,7,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3DH6GAKTY35DP05LHFLPDRH64Q9ZYB,A1HMZJ59OPLD1P,2021-12-20T20:00:03,MONDAY,1640048403000,1640048643000,240.0,4.0,90.131,0.0," How often should I take my dog to the vet"," Pets"," clueweb09-en0006-35-10305",true," random-clueweb09-en0004-13-04016",false," nr-clueweb09-en0004-69-17645",false," nr-clueweb09-en0010-66-13836",false," clueweb09-en0009-86-02813",false," clueweb09-en0000-56-24464",false," clueweb09-en0005-75-14226",true," clueweb09-en0008-93-26561",false," clueweb09-en0006-01-23772",false," clueweb09-en0010-32-07396",false," clueweb09-en0000-56-24465",false," clueweb09-en0005-39-27880",false," clueweb09-en0002-88-27893",false,2,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3N8OEVH1FW6PWINC9J1AV2C06CCOOS,A36F8PDK1DMAN1,2021-12-20T20:34:45,MONDAY,1640050485000,1640050525000,40.0,0.6666666666666666,18.01,0.0," Who was the most famous actress of all time"," Entertainment"," clueweb09-en0007-04-28896",false," clueweb09-en0010-61-12394",false," clueweb09-en0003-79-03061",false," random-clueweb09-enwp02-01-03342",false," nr-clueweb09-en0003-67-03304",false," clueweb09-en0008-03-02968",false," clueweb09-en0003-79-03062",false," clueweb09-en0004-65-26108",false," nr-clueweb09-en0004-99-27465",false," clueweb09-enwp01-90-14302",false," clueweb09-enwp01-00-04756",false," clueweb09-en0001-12-09526",false," clueweb09-en0005-31-02036",false,0,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,37TD41K0AMP3LLI2QV9SK7SKEN4CSO,A30VOAZX8XTNGW,2021-12-20T21:22:17,MONDAY,1640053337000,1640053419000,82.0,1.3666666666666667,28.271,0.0," Atomic table"," Science"," clueweb09-en0007-94-08839",true," clueweb09-enwp00-29-01791",true," clueweb09-en0001-05-17805",true," clueweb09-en0004-60-10198",true," clueweb09-en0004-46-14852",false," clueweb09-en0011-39-26621",true," clueweb09-en0004-87-23872",true," clueweb09-en0005-11-20678",true," random-clueweb09-en0005-94-21396",false," nr-clueweb09-en0002-44-09010",false," clueweb09-en0007-54-29242",true," clueweb09-en0000-62-31363",true," nr-clueweb09-en0000-82-05865",false,9,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3NG53N1RL0Z4WQCXH2PTNGRQ1CIP8L,AOWW3URQNRJ6U,2021-12-20T22:36:18,MONDAY,1640057778000,1640057810000,32.0,0.5333333333333333,20.651,0.0," When does fall start"," Nature"," nr-clueweb09-en0003-04-23003",false," clueweb09-enwp01-79-06679",true," clueweb09-en0010-37-35380",false," clueweb09-en0008-64-20646",false," clueweb09-en0006-74-16875",false," clueweb09-en0001-90-18554",false," random-clueweb09-en0009-06-35915",false," clueweb09-en0011-89-05196",false," clueweb09-en0007-39-01599",false," clueweb09-en0010-76-38396",false," clueweb09-en0006-73-26830",false," clueweb09-en0010-58-44240",false," nr-clueweb09-en0001-64-13075",false,1,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3U0SRXB7CILABAFG0WI1A8H0RP6RN4,A20DUVEOH6A7KW,2021-12-20T22:48:05,MONDAY,1640058485000,1640058807000,322.0,5.366666666666666,104.375,0.0," Best way for parents to discipline their children"," Parenting"," clueweb09-en0004-59-35995",true," clueweb09-en0002-32-21646",true," nr-clueweb09-en0006-77-03113",false," clueweb09-en0000-79-29852",false," random-clueweb09-en0008-31-37861",false," clueweb09-en0009-97-06709",true," clueweb09-enwp00-52-06953",true," clueweb09-en0003-60-28816",true," nr-clueweb09-en0005-35-20448",false," clueweb09-en0005-79-29258",true," clueweb09-en0007-94-08248",true," clueweb09-en0005-45-01552",true," clueweb09-en0010-89-27729",true,9,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3180JW2OT9SPNXQXORD6E0VNQNJJ5L,A14BSOU2Y5JNT0,2021-12-21T00:05:16,TUESDAY,1640063116000,1640063516000,400.0,6.666666666666667,67.971,0.0," Christmas dinner recipe"," Food &amp; Drink"," nr-clueweb09-en0000-08-04883",false," clueweb09-en0011-11-33000",false," random-clueweb09-en0008-13-05976",false," clueweb09-en0002-10-30805",false," clueweb09-en0001-19-07665",true," clueweb09-en0011-25-02976",false," clueweb09-en0003-56-23029",true," clueweb09-en0002-91-20541",true," nr-clueweb09-en0004-69-12090",false," clueweb09-en0011-25-03046",true," clueweb09-en0001-65-17515",true," clueweb09-en0005-76-17611",true," clueweb09-en0001-81-10560",true,7,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3QECW5O0KMHJ10M20LRAG6IWOQLT5D,A8B4AE3QMECV,2021-12-21T01:47:47,TUESDAY,1640069267000,1640069428000,161.0,2.683333333333333,132.994,0.0," making parenting decisions"," Parenting"," clueweb09-en0002-00-31881",true," clueweb09-en0011-84-20106",false," clueweb09-en0011-46-38623",true," clueweb09-en0005-63-27409",true," clueweb09-en0001-06-32228",false," nr-clueweb09-en0011-58-19632",false," clueweb09-en0003-37-11835",true," clueweb09-en0004-38-25603",false," random-clueweb09-en0006-75-34429",false," clueweb09-en0010-12-26363",false," clueweb09-en0010-09-04218",true," clueweb09-en0008-67-00564",true," nr-clueweb09-en0003-16-28690",false,6,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3Y4W8Q93L40TI55KKM98F0U9YS0DVM,A2Y0XKNNRH7MU0,2021-12-21T01:55:45,TUESDAY,1640069745000,1640069815000,70.0,1.1666666666666667,24.907,0.0," buy windows 7"," <font style="vertical-align: inherit;">Compras </font>"," random-clueweb09-en0003-33-30335",false," clueweb09-en0005-06-02245",false," clueweb09-en0003-21-07871",false," clueweb09-en0009-10-35035",false," clueweb09-en0011-74-15417",false," clueweb09-en0010-25-05741",false," clueweb09-en0000-75-18079",false," clueweb09-en0005-06-02247",false," clueweb09-en0000-75-18069",false," nr-clueweb09-en0003-49-06769",false," clueweb09-en0005-11-05492",false," clueweb09-en0011-30-00979",false," nr-clueweb09-en0010-32-22305",false,0,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3A7Y0R2P2T4YPGA7UXW16JM7JN5XJN,A1P2AS7WWHHAFN,2021-12-21T02:00:55,TUESDAY,1640070055000,1640070119000,64.0,1.0666666666666667,19.278,0.0," buy wooden door"," <font style="vertical-align: inherit;">Compras </font>"," clueweb09-en0006-78-31168",false," clueweb09-en0008-09-19090",false," clueweb09-en0004-03-12691",false," random-clueweb09-enwp03-08-12100",false," clueweb09-en0008-97-10807",false," clueweb09-en0007-92-23572",false," clueweb09-en0009-17-26915",false," clueweb09-en0006-78-31173",false," nr-clueweb09-en0003-67-03532",false," clueweb09-en0006-63-15500",false," nr-clueweb09-en0003-49-06769",false," clueweb09-en0006-40-14002",false," clueweb09-en0006-47-06963",false,0,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3NGI5ARFTYLMLQSCIHGE864IN7Z1P2,AI3DAI65C3XPQ,2021-12-21T02:18:04,TUESDAY,1640071084000,1640071138000,54.0,0.9,16.281,0.0," lobster recipe"," <font style="vertical-align: inherit;">Comida e bebida </font>"," clueweb09-en0002-70-28236",false," nr-clueweb09-en0003-38-25220",true," clueweb09-en0003-80-28457",true," clueweb09-en0000-19-06482",true," random-clueweb09-en0007-00-09110",false," clueweb09-en0000-19-06481",true," clueweb09-en0003-38-14365",true," clueweb09-en0006-21-31552",true," nr-clueweb09-en0006-83-19017",false," clueweb09-en0002-59-04160",true," clueweb09-en0000-59-29766",true," clueweb09-en0005-69-04032",false," clueweb09-en0002-33-09297",false,7,1
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3U5JL4WY5PP8MYRMRQ9X0HXO1QHX4Y,A2V2ETRC6AO6GF,2021-12-21T02:20:39,TUESDAY,1640071239000,1640071322000,83.0,1.3833333333333333,58.511,0.0," War of the bucket"," History"," clueweb09-en0000-35-05184",false," clueweb09-en0001-81-33374",false," nr-clueweb09-en0002-09-06259",false," clueweb09-en0001-37-36234",false," clueweb09-en0002-14-06909",false," clueweb09-enwp00-28-17563",false," clueweb09-en0005-51-08041",false," clueweb09-en0002-88-20758",false," random-clueweb09-enwp02-01-03342",false," nr-clueweb09-en0011-58-18788",false," clueweb09-enwp00-27-17778",false," clueweb09-en0011-73-26713",false," clueweb09-en0003-44-09183",false,0,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3YMU66OBISORCOKRHNTC6K6X358GHC,A7EP668Z0WF6G,2021-12-21T02:26:26,TUESDAY,1640071586000,1640071646000,60.0,1.0,32.17,0.0," How to make a baby stop crying"," <font style="vertical-align: inherit;">Paternidade </font>"," clueweb09-en0008-81-25495",false," clueweb09-en0000-32-15665",true," clueweb09-en0005-32-24499",false," clueweb09-en0005-16-15994",false," clueweb09-en0006-23-08063",true," clueweb09-en0005-32-32173",false," nr-clueweb09-en0002-28-35454",false," nr-clueweb09-en0002-28-35743",false," clueweb09-en0010-50-15295",false," clueweb09-en0009-40-20219",false," random-clueweb09-en0002-82-08074",false," clueweb09-en0002-66-11871",false," clueweb09-en0004-05-18866",false,2,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3D8YOU6S9J0UKH1559RPD8IY31WU6I,A3GAQNTZ1V1VO,2021-12-21T07:47:42,TUESDAY,1640090862000,1640090897000,35.0,0.5833333333333334,15.146,0.0," How to deal with terrible twos"," Parenting"," clueweb09-en0000-06-05548",true," clueweb09-en0010-02-40674",true," clueweb09-en0001-69-10753",false," clueweb09-enwp01-08-05604",false," random-clueweb09-en0007-00-09110",false," clueweb09-en0011-25-11399",true," clueweb09-en0010-02-40684",true," nr-clueweb09-en0003-52-21404",false," clueweb09-enwp01-07-06794",false," nr-clueweb09-en0004-31-16185",false," clueweb09-en0009-68-23009",false," clueweb09-en0002-79-05191",false," clueweb09-en0003-77-10319",true,5,0
3YD0MU1ND6HQMO3ISC9PV1ACP10A7X,3E337GFOLEOJMK62KLOPB43TPKHGNR,A2FRVUNDQQY7S9,2021-12-21T10:51:00,TUESDAY,1640101860000,1640101903000,43.0,0.7166666666666667,21.042,0.0," workout plans"," Health &amp; Wellness"," clueweb09-en0006-66-07526",false," clueweb09-en0007-96-14302",true," clueweb09-en0008-34-02353",false," clueweb09-en0007-96-14303",false," nr-clueweb09-en0000-99-11701",false," clueweb09-en0005-99-40126",false," clueweb09-en0001-73-31260",false," clueweb09-en0001-86-17765",false," random-clueweb09-en0009-06-35915",false," clueweb09-en0005-99-40129",false," nr-clueweb09-en0003-56-17820",false," clueweb09-en0009-85-16759",false," clueweb09-en0005-46-09096",false,1,0
3IKMEYR0M0BPC0FYYR5JTOW0JX8K26,3RRCEFRB7RS19VOLMUHFBK6WIKUB4Y,AZLZA0Q87TJZO,2021-12-20T14:03:54,MONDAY,1640027034000,1640027176000,142.0,2.3666666666666667,15.741,0.0," What is the best time to start potty training your toddler"," Parenting"," clueweb09-en0009-12-33952",true," clueweb09-en0011-13-12049",true," clueweb09-en0006-50-29793",true," clueweb09-en0002-55-25749",false," clueweb09-en0007-58-03583",true," nr-clueweb09-en0001-40-03102",false," clueweb09-en0011-13-12085",true," clueweb09-en0010-61-03057",true," clueweb09-en0002-18-20329",true," clueweb09-en0009-73-13315",false," nr-clueweb09-en0008-87-20765",false," random-clueweb09-en0005-85-21121",false," clueweb09-en0001-73-17556",false,7,0
3IKMEYR0M0BPC0FYYR5JTOW0JX8K26,3X31TUMD722WU5DEQPN7RPVYIUY1LY,A23KAJRDVCVGOE,2021-12-20T14:02:18,MONDAY,1640026938000,1640027192000,254.0,4.233333333333333,13.41,0.0," Is yoga healthy"," Health &amp; Wellness"," clueweb09-en0009-04-05902",false," clueweb09-en0002-69-06659",false," clueweb09-en0006-62-06056",false," clueweb09-en0005-41-15013",false," clueweb09-en0000-98-17088",false," clueweb09-en0008-96-04482",false," clueweb09-en0009-04-06027",false," nr-clueweb09-en0000-03-02841",false," random-clueweb09-en0008-25-06683",false," clueweb09-en0007-37-06366",true," clueweb09-en0005-27-26722",false," nr-clueweb09-en0003-79-10122",false," clueweb09-en0002-08-09240",false,1,0
3IKMEYR0M0BPC0FYYR5JTOW0JX8K26,33IZTU6J86HROJTXHR5FYKDUF3MSXW,ARI1EMAHUA9PO,2021-12-20T14:08:54,MONDAY,1640027334000,1640027431000,97.0,1.6166666666666667,38.862,0.0," boarding schools in pennsylvania"," Education"," clueweb09-en0007-61-32307",false," clueweb09-en0001-42-13754",false," random-clueweb09-en0008-25-06683",false," clueweb09-en0002-23-26746",false," clueweb09-en0007-79-39009",true," clueweb09-en0011-27-29748",false," clueweb09-en0004-22-16937",false," clueweb09-en0011-77-17451",false," nr-clueweb09-en0003-89-09366",false," clueweb09-en0008-89-02373",true," nr-clueweb09-en0001-14-28465",false," clueweb09-en0007-79-38583",false," clueweb09-en0007-61-32347",false,2,0
3IKMEYR0M0BPC0FYYR5JTOW0JX8K26,3OJSZ2ATDXCW32PVNIO9BAQEZQ057D,AT0COJ1G23ZB0,2021-12-20T14:11:57,MONDAY,1640027517000,1640027573000,56.0,0.9333333333333333,15.649,0.0," sensory activities for a 8 month old"," Parenting"," nr-clueweb09-en0003-24-31390",false," nr-clueweb09-en0003-29-29838",false," clueweb09-en0009-65-01149",false," clueweb09-en0005-96-18126",true," clueweb09-en0007-11-44975",false," clueweb09-en0007-68-34703",false," clueweb09-en0006-66-39500",false," clueweb09-en0005-57-07650",true," clueweb09-en0011-58-11977",true," clueweb09-en0005-68-18728",false," random-clueweb09-en0011-47-15958",false," clueweb09-enwp02-29-21886",false," clueweb09-en0005-19-01045",false,3,0
3IKMEYR0M0BPC0FYYR5JTOW0JX8K26,33F859I56BTVL7CG111Y59F0NPGHBQ,A2QX3YJXAAHHVV,2021-12-20T14:02:30,MONDAY,1640026950000,1640027585000,635.0,10.583333333333334,12.271,0.0," What party was Marilyn Monroe"," Politics"," clueweb09-en0008-03-05295",false," clueweb09-en0011-79-14634",false," nr-clueweb09-en0003-25-21724",false," clueweb09-en0003-54-29960",true," clueweb09-en0011-79-14631",false," clueweb09-en0002-67-29816",false," clueweb09-en0005-60-23185",false," nr-clueweb09-en0003-36-31526",false," clueweb09-en0005-97-10396",false," clueweb09-en0011-38-02841",false," clueweb09-en0006-30-19311",false," clueweb09-en0004-24-33570",false," random-clueweb09-en0002-82-08074",false,1,0
3IKMEYR0M0BPC0FYYR5JTOW0JX8K26,3H7Z272LXCNZBXWGBRYXSLDWLA4PLQ,A1VMPZVVVZUCS4,2021-12-20T14:03:39,MONDAY,1640027019000,1640027585000,566.0,9.433333333333334,20.644,0.0," scrapbooking hobby for beginners"," Crafts &amp; Hobbies"," clueweb09-en0004-12-13904",true," nr-clueweb09-en0006-11-11974",false," clueweb09-en0005-79-34917",false," random-clueweb09-en0002-86-03239",false," clueweb09-en0005-24-24404",false," clueweb09-en0008-19-03972",true," clueweb09-en0005-39-20359",false," clueweb09-en0004-61-26824",true," nr-clueweb09-en0004-58-00243",false," clueweb09-en0003-30-22688",false," clueweb09-en0011-79-38571",false," clueweb09-en0008-91-33733",true," clueweb09-en0009-64-06854",false,4,0
3IKMEYR0M0BPC0FYYR5JTOW0JX8K26,3OE22WJIGN4NUZKPKI5NJDZP3XLUQI,AHYTT3T8W9Y9Y,2021-12-20T14:16:26,MONDAY,1640027786000,1640027914000,128.0,2.1333333333333333,71.127,0.0," beginners guide to crocheting"," Crafts &amp; Hobbies"," clueweb09-en0006-99-11339",true," clueweb09-en0003-80-12018",false," nr-clueweb09-en0001-70-07291",false," clueweb09-en0008-14-32282",true," clueweb09-en0011-84-10035",false," clueweb09-en0008-74-25390",false," random-clueweb09-enwp02-01-03342",false," clueweb09-en0007-34-43835",true," clueweb09-en0000-54-28001",true," nr-clueweb09-en0004-62-24657",false," clueweb09-en0008-04-12866",true," clueweb09-en0006-42-25795",true," clueweb09-en0005-49-02749",false,6,0
3IKMEYR0M0BPC0FYYR5JTOW0JX8K26,3Z4XG4ZF4D795ZEO3TZAHTDT39HX83,A1J3ON3YLGJAM6,2021-12-20T14:20:05,MONDAY,1640028005000,1640028038000,33.0,0.55,12.768,0.0," Best pizza in Italy"," Food &amp; Drink"," random-clueweb09-enwp03-08-12100",false," clueweb09-en0006-70-21283",false," nr-clueweb09-en0000-54-00604",false," clueweb09-en0000-87-09463",false," clueweb09-en0009-90-10836",false," clueweb09-en0008-31-24502",true," clueweb09-en0004-66-02975",true," clueweb09-en0011-31-05491",true," clueweb09-en0000-06-23295",false," nr-clueweb09-en0008-17-35246",false," clueweb09-en0011-84-16111",true," clueweb09-en0005-20-09500",false," clueweb09-en0001-12-33076",false,4,0
3IKMEYR0M0BPC0FYYR5JTOW0JX8K26,3RSDURM96F2FE5EPLS7CSHGOGI8YE8,A2615YW1YERQBO,2021-12-20T14:14:38,MONDAY,1640027678000,1640028072000,394.0,6.566666666666666,24.236,0.0," golf courses in Mexico"," Recreation"," clueweb09-en0008-90-14066",false," random-clueweb09-en0011-47-15958",false," clueweb09-en0006-77-33557",false," clueweb09-en0004-21-30259",false," nr-clueweb09-en0008-90-14313",false," clueweb09-en0007-63-33431",false," nr-clueweb09-en0007-66-43663",false," clueweb09-en0008-90-14068",false," clueweb09-en0007-63-33355",false," clueweb09-en0005-08-14683",false," clueweb09-en0008-59-24556",true," clueweb09-en0005-08-14496",false," clueweb09-en0003-87-10011",false,1,0
3IKMEYR0M0BPC0FYYR5JTOW0JX8K26,3HHRAGRYXDLMPVJ67UISYCHBBBTO9D,AOGXFLXT1BNE9,2021-12-20T14:13:38,MONDAY,1640027618000,1640028124000,506.0,8.433333333333334,17.573,0.0," how to window insulation"," Complete a task"," clueweb09-en0011-51-02763",false," nr-clueweb09-en0004-04-21266",false," nr-clueweb09-en0007-65-20790",false," clueweb09-en0004-90-07645",false," clueweb09-en0010-13-19472",false," random-clueweb09-en0008-25-06683",false," clueweb09-en0006-33-03518",false," clueweb09-en0009-67-34925",false," clueweb09-en0011-51-02757",false," clueweb09-en0010-80-17804",false," clueweb09-en0009-67-34934",false," clueweb09-en0000-08-15908",false," clueweb09-en0007-58-00803",false,0,0
3IKMEYR0M0BPC0FYYR5JTOW0JX8K26,3TU5ZICBRIHPW2DCHF4INLH066V8QI,ALKQPW0O9C98N,2021-12-20T14:22:52,MONDAY,1640028172000,1640028234000,62.0,1.0333333333333334,15.99,0.0," academy awards"," Entertainment"," clueweb09-en0011-18-09541",true," nr-clueweb09-en0005-71-08646",false," clueweb09-en0006-10-08765",false," random-clueweb09-en0008-31-37861",false," clueweb09-en0000-92-22313",false," clueweb09-en0002-47-10481",false," clueweb09-en0011-18-09539",true," clueweb09-en0000-51-08396",true," nr-clueweb09-en0004-65-06153",false," clueweb09-en0007-11-29753",false," clueweb09-en0006-10-09236",false," clueweb09-en0011-73-20481",false," clueweb09-enwp00-40-00196",true,4,0
