HITid,AssignmentId,WorkerId,Category,Query,Num Selected,Num NR Selected,Reject
3R868ACW5WSAGPMRX7TII7EFACXZGM,3Y54SXRO1Q10MFCH1MZIOIAF1E2TUH,A3UUH3632AI3ZX," Entertainment"," what are some good movies from 2022",2,0,a
3R868ACW5WSAGPMRX7TII7EFACXZGM,3B4YI393VECJS27YNHZSZCW5EY2SSA,A1FNNL4YJGBU8U," Parenting"," How to potty train your toddler",7,1,a
3R868ACW5WSAGPMRX7TII7EFACXZGM,3TR2532VIUAL61QBTANB669Q0QTJ60,A2VO8C41JJIQY9," Science"," What are gravitational waves",10,0,a
3R868ACW5WSAGPMRX7TII7EFACXZGM,36H9ULYP67AHPUJMU3QF0CM3TPXFJ0,A195MOXRMNHRVT," Politics"," gerrymandered districts in 2020",2,0,a
3R868ACW5WSAGPMRX7TII7EFACXZGM,31QTRG6Q2YTJBW3FU6NNMTFV8ZTYPG,A2IFHU3P1MF54K," History"," What are some major events that happened in the 20th century",5,0,a
3R868ACW5WSAGPMRX7TII7EFACXZGM,338JKRMM2BFQ2X7OVN12AYVXJHIHAM,A2H1RXUC8XNNIW," Crafts &amp; Hobbies"," How to paint a wall",3,0,a
3B0MCRZMCVAMFYDKDHL3LIQT14DPPV,3C2NJ6JBKFXT7QYVL630909VT5UN2P,A1E77HZO63E334," Any"," Cincinnati Reds",7,1,a
3B0MCRZMCVAMFYDKDHL3LIQT14DPPV,3LRKMWOKBAXNOFCEOUEU4NG43J42ZN,A2615YW1YERQBO," Arts"," Banksy",3,0,a
3B0MCRZMCVAMFYDKDHL3LIQT14DPPV,3SKEMFQBZ8L3LZFH4AKLRZ5ULAJ8KA,A2VO8C41JJIQY9," Health &amp; Wellness"," is ebola virus completely eradicated",5,0,a
3B0MCRZMCVAMFYDKDHL3LIQT14DPPV,3KKG4CDWKNEIL29OOA3JKEB98UB495,A2H1RXUC8XNNIW," Arts"," What is the most expensive art in 2022",1,0,a
3B0MCRZMCVAMFYDKDHL3LIQT14DPPV,3WQQ9FUS6FA2SWBNYX7SSWM4YGA8BQ,A1FNNL4YJGBU8U," Spirituality"," How to meditate",4,0,a
3B0MCRZMCVAMFYDKDHL3LIQT14DPPV,3RU7GD8VPT9MFAR6V0VY47RUREVPSR,A1YSYI926BBOHW," Home"," Average price for a home in san jose",5,0,a
3B0MCRZMCVAMFYDKDHL3LIQT14DPPV,3DH6GAKTY35DP05LHFLPDRH9IYYYZZ,A2CFI1X8OKYIL2," Shopping"," Womens Converse Chuck Taylors in pink",1,0,a
3B0MCRZMCVAMFYDKDHL3LIQT14DPPV,3XC1O3LBOX2X3PPNS87HXVEWONALTG,A195MOXRMNHRVT," Shopping"," uv blocking patio umbrellas",2,0,a
3B0MCRZMCVAMFYDKDHL3LIQT14DPPV,3TS1AR6UQVUO5ZIKTU1IXMHU2UYF7U,A2LMQ4497NMK3S," Entertainment"," Which movie franchise has had the most sequels",3,0,a
3B0MCRZMCVAMFYDKDHL3LIQT14DPPV,3DHE4R9OC1RNXYH9Y2Q5JG0YSTB2GZ,A2IFHU3P1MF54K," Pets"," What are some lowmaintenance pets that are good for people with busy lifestyles",2,0,a
344M16OZLMVIFMCHOOS0NHMUNIANEC,3R08VXYT7HBQGL4FJJBI1A3UXXKW75,A1E77HZO63E334," Any"," Adam Dunn",3,0,a
344M16OZLMVIFMCHOOS0NHMUNIANEC,3DY4FPOOA64NJFOP2N4SKPBGR0DRVQ,A2LMQ4497NMK3S," Science"," When was Neptune discovered",8,0,a
344M16OZLMVIFMCHOOS0NHMUNIANEC,3CCZ6YKWRCZ0HLDO2FMTP6HN8Q695F,A2615YW1YERQBO," Economy &amp; Finance"," mortgage tiny home",3,0,a
344M16OZLMVIFMCHOOS0NHMUNIANEC,3GS6S824SVDFJ6W2ZQS7X7PKXCRNW9,A2VO8C41JJIQY9," Food &amp; Drink"," what is a cheesecake made up of",4,0,a
344M16OZLMVIFMCHOOS0NHMUNIANEC,3B837J3LDTC7RN7L8SZN92R9SWJSRM,A1FNNL4YJGBU8U," Shopping"," How many target stores are in the united states",0,0,a
344M16OZLMVIFMCHOOS0NHMUNIANEC,3PH3VY7DJQD90VAL2E31SUWT7QYZW1,A1YSYI926BBOHW," Pets"," What are the most common pet dog breeds",1,0,a
344M16OZLMVIFMCHOOS0NHMUNIANEC,3ZSANO2JCKNAOX2CHXZTSDDQP8AFSG,A195MOXRMNHRVT," Pets"," how to clean cats ears",3,0,a
344M16OZLMVIFMCHOOS0NHMUNIANEC,30LB5CDZNHQGS59097AGLZNP6LJZ0Z,A2CFI1X8OKYIL2," Solve a problem"," How do I keep wasps out of my yard",5,0,a
344M16OZLMVIFMCHOOS0NHMUNIANEC,3ZAK8W07I9UZ66FQ3KB8478A437U08,A2IFHU3P1MF54K," Economy &amp; Finance"," What are some of the key factors that can affect the stock market",6,0,a
344M16OZLMVIFMCHOOS0NHMUNIANEC,34X6J5FLPYEEGJ9V8J19CBQH0R8JQ0,A2H1RXUC8XNNIW," Nature"," The largerst forest in the world",0,1,a
3B9J25CZ39T0Y1K80T3RWNWXP55SC0,3M23Y66PO7NE5491G4WPY70DW94S6N,A1E77HZO63E334," Any"," Batman",7,1,a
3B9J25CZ39T0Y1K80T3RWNWXP55SC0,3DPNQGW4LQVV3J7QQ30704K7IT364W,A2VO8C41JJIQY9," Science"," How scientists are able to detect black holes",7,0,a
3B9J25CZ39T0Y1K80T3RWNWXP55SC0,32SVAV9L3KPB8P0PG2C064UN0CX3AY,A195MOXRMNHRVT," History"," historical wars ukraine",1,0,a
3B9J25CZ39T0Y1K80T3RWNWXP55SC0,3TGOYF99122FMSR61RPSTEWHKS8UU8,A1YSYI926BBOHW," Parenting"," what is the best age to begin potty training",6,0,a
3B9J25CZ39T0Y1K80T3RWNWXP55SC0,3TPWUS5F8EHWS2ZBA0JTHWV8Y8DCWG,A32W24TWSWXW," Science"," What was the most important breakthrough science project of 2022",4,0,a
3B9J25CZ39T0Y1K80T3RWNWXP55SC0,3J88R45B2LEUBRD5PA1L3F8M6TYXP8,A2H1RXUC8XNNIW," Politics"," what is a left wing extremist",3,0,a
3B9J25CZ39T0Y1K80T3RWNWXP55SC0,3TPZPLC3M5SIVT6R5LUXWZJIZYX3PE,A1FNNL4YJGBU8U," Nature"," best indoor house plants",5,0,a
3B9J25CZ39T0Y1K80T3RWNWXP55SC0,3MH9DQ7571SWHAQBHM0BPZVQBKUGUV,A2LMQ4497NMK3S," Recreation"," What are the rules for playing badminton",9,0,a
3B9J25CZ39T0Y1K80T3RWNWXP55SC0,3R6P78PK7PRHHXBMHHA1K39OS6QTGK,A2IFHU3P1MF54K," Recreation"," What are some popular hiking trails in the United States",5,0,a
3B9J25CZ39T0Y1K80T3RWNWXP55SC0,3A4TN5196PYEVC4MF1XTGTLLJL8CHQ,A16J2CW30USNJI," Crafts &amp; Hobbies"," cheapest hobbies to start",2,0,a
3HEM8MA6IDS7FAEZDU0SLNG360ZPQM,36NEMU28XKT91OB2NPD7KS0KSMFMW6,A1E77HZO63E334," Food &amp; Drink"," Mr Pibb",6,1,a
3HEM8MA6IDS7FAEZDU0SLNG360ZPQM,3Q5ZZ9ZEVTV03GUEXNGFPAMCOKO85P,A2615YW1YERQBO," Any"," meditation ayurveda",2,0,a
3HEM8MA6IDS7FAEZDU0SLNG360ZPQM,3483FV8BEJZL05S3MPHJ7PN9YF726W,A1YSYI926BBOHW," Spirituality"," What are the largest organized religions in the world",1,0,a
3HEM8MA6IDS7FAEZDU0SLNG360ZPQM,382M9COHEMVYXWUKBRANPWAEY4FEUC,A2VO8C41JJIQY9," Science"," What causes a rainbow",5,0,a
3HEM8MA6IDS7FAEZDU0SLNG360ZPQM,3XXU1SWE8RBFRX1SXFUH46WGX0E0A1,A195MOXRMNHRVT," Crafts &amp; Hobbies"," dollar bill origami how to",4,0,a
3HEM8MA6IDS7FAEZDU0SLNG360ZPQM,3NAPMVF0Z1V445685ZMBD3N5TQS27W,A2H1RXUC8XNNIW," Home"," how to build a cat house",8,0,a
3HEM8MA6IDS7FAEZDU0SLNG360ZPQM,3XC1O3LBOX2X3PPNS87HXVEWON9LTF,A3UUH3632AI3ZX," Food &amp; Drink"," best recipes of 2022",9,1,a
3HEM8MA6IDS7FAEZDU0SLNG360ZPQM,3YGXWBAF75XKJ0GR0UDAM4CHEFE4CM,A2LMQ4497NMK3S," Economy &amp; Finance"," What is the yield curve",8,0,a
3HEM8MA6IDS7FAEZDU0SLNG360ZPQM,3GDTJDAPVZRYBNFKPMX16CXYAFG8MH,A1O57XVTTB1PNZ," Complete a task"," How can I repair my garage door opener",3,0,a
3HEM8MA6IDS7FAEZDU0SLNG360ZPQM,3DY4FPOOA64NJFOP2N4SKPBGR0EVRV,A2IFHU3P1MF54K," Shopping"," What are some popular running shoes for women",2,0,a
3M0556244W0AL0CDJZC65Z7UZJPNFU,3C6FJU71TV9W31BBBSMHWZ2UGGJUY6,A2VO8C41JJIQY9," Health &amp; Wellness"," what causes conjunctivitis",8,1,a
3M0556244W0AL0CDJZC65Z7UZJPNFU,32N49TQG3LYVKY280CI6PZM6RWOVAL,A1E77HZO63E334," Recreation"," mountains in Colorado to climb",4,0,a
3M0556244W0AL0CDJZC65Z7UZJPNFU,3RYC5T2D789AEVRTGBVTEXMY5CCRP5,A1YSYI926BBOHW," Politics"," how many political parties exist in the US",0,0,a
3M0556244W0AL0CDJZC65Z7UZJPNFU,37QW5D2ZRL219ISP9JTNILW424W8SR,A2615YW1YERQBO," Crafts &amp; Hobbies"," woodworking bird houses",2,0,a
3M0556244W0AL0CDJZC65Z7UZJPNFU,3ZQIG0FLQJWSRB5B1HEY7OJXJFSWVY,A2H1RXUC8XNNIW," Nature"," What is the largerst tree in the world",1,0,a
3M0556244W0AL0CDJZC65Z7UZJPNFU,33FBRBDW6TFL213TCX3N3GSMG1AC81,A195MOXRMNHRVT," Recreation"," best hiking in northern virginia",2,0,a
3M0556244W0AL0CDJZC65Z7UZJPNFU,3KMS4QQVK76C0EP4COQR1RMG8EWFKY,A1FNNL4YJGBU8U," Pets"," Best pet to buy for small children",0,0,a
3M0556244W0AL0CDJZC65Z7UZJPNFU,39KFRKBFISB1QWREF6A8XTA5YUVOYN,A2LMQ4497NMK3S," Any"," Who is the longest serving US senator",5,0,a
3M0556244W0AL0CDJZC65Z7UZJPNFU,3IJXV6UZ12ZIX94P3G5950LMJYIRIU,A3UUH3632AI3ZX," Science"," best scientific invention",5,0,a
3M0556244W0AL0CDJZC65Z7UZJPNFU,317HQ483IC8XIBCXA9OSWGGCI1WIN0,A2IFHU3P1MF54K," Health &amp; Wellness"," What are some effective home remedies for a sore throat",6,0,a
