hitId,queryNum,topicNum,subQueryNum,query,text1,document1,score1,text2,document2,score2,text3,document3,score3,text4,document4,score4,text5,document5,score5,workerId
171,39_6,39,6," What does it mean to be a vegan?<br/>What is the environmental argument for being a vegan?<br/>Do you need milk for strong bones?<br/>What are other good sources of calcium besides milk?<br/>If you don't eat any meat, at all, is it bad for you?<br/><span>What are good sources of vitamin B12?</span>"," Duck meat is a very flavorful type of poultry. Most people do not cook duck meat at home, but it can be a delicious treat when eating out. Duck meat is a good source of protein, niacin, phosphorus, riboflavin, iron, zinc, vitamin B-6 and thiamine and smaller amounts of vitamin B-12, folate and magnesium. Duck meat is relatively high in fat and cholesterol, especially if you eat the skin.",MARCO_6988647,0," What are the best food sources? Vitamin B12 is found naturally in animal-based foods, such as meat, fish, poultry, eggs and dairy foods. Particularly rich sources of vitamin B12 include shellfish, herring, sardines, trout and some game meats.",MARCO_7000630,0," If you eat meat, fish or dairy foods, you should be able to get enough vitamin B12 from your diet. However, because vitamin B12 is not found naturally in foods such as fruit, vegetables and grains, vegans may not get enough of this vitamin.",MARCO_7000633,0," Pistachios are a nutritionally dense food. In a 100 gram serving, pistachios provide 562 calories and are a rich source (20% or more of the Daily Value or DV) of protein, dietary fiber, several dietary minerals and the B vitamins, thiamin and especially vitamin B at 131% DV (table). Pistachios are a good source (1019% DV) of calcium, riboflavin, vitamin B, folate, vitamin E , and vitamin K (table).",CAR_43eb630d4c0fea4c3a054219e415690bcb7b7c27,0," Vitamin B12 deficiency is risk for people who follow a strict vegan diet who don't eat the major food sources of B12: meat, eggs and dairy products. Babies whose mums are vegetarians may have vitamin B12 deficiency. Other causes of vitamin B12 deficiency include: 1  Atrophic gastritis, or thinning of the stomach lining.",MARCO_7010833,0,
172,39_6,39,6," What does it mean to be a vegan?<br/>What is the environmental argument for being a vegan?<br/>Do you need milk for strong bones?<br/>What are other good sources of calcium besides milk?<br/>If you don't eat any meat, at all, is it bad for you?<br/><span>What are good sources of vitamin B12?</span>"," Source Naturals MethylCobalamin Fast Melt Description. Methylcobalamin Fast Melt contains an active coenzyme form of vitamin B12 instead of the more commonly available cyanocobalamin form. Methylcobalamin Fast Melt is a quick-dissolving and easily absorbed Coenzymated form of vitamin B12 for energy and nerve health support. B12 is normally found in meat, seafood, eggs and dairy. Fast Melt is an excellent source of B12 for vegans and older adults. Persons over 60 tend to have less stomach acid, resulting in less absorption of B12. The Fast Melt formulation compensates with easy B12 absorption.",MARCO_733756,0," In terms of health risks from eating a vegetarian or vegan diet, most people think of vitamin B12 deficiency, as vitamin B12 (cobalamin) is present in natural form only in animal sources of food, such as meat, fish, dairy products, and eggs.he two ways you become deficient are through a lack of vitamin B12 in your diet, or through your inability to absorb it from the food you eat. As noted in the featured article, signs and symptoms of vitamin B12 deficiency include: 1  Weakness and fatigue. 2  Impaired brain function. 3  Megaloblastic anemia.",MARCO_7499317,0," Meat and Poultry. baked chicken legs Photo Credit AzuritaiStockGetty Images. Retinol is found in meat and poultry in varying amounts. These foods are also good sources of protein, B vitamins, iron, vitamin E, vitamin D, zinc and vitamin A. A 3.5 ounce serving of beef liver provides 545 International Units of retinol.eat and Poultry. baked chicken legs Photo Credit AzuritaiStockGetty Images. Retinol is found in meat and poultry in varying amounts. These foods are also good sources of protein, B vitamins, iron, vitamin E, vitamin D, zinc and vitamin A. A 3.5 ounce serving of beef liver provides 545 International Units of retinol.",MARCO_7607819,0," Some good food-based sources of important vitamins and nutrients for people with cancer: 1  Eggs and nuts are great sources of B-complex vitamins, vitamin E, and protein. 2  Milk, cheese, meat, fish, and poultry are also good sources of B-complex vitamins, as well as protein.",MARCO_7621323,0," Some good Paleo-friendly sources include pumpkin seeds, beef, fish, eggs, bananas, avocados, poultry, and almonds. These animal-based foods high in protein also tend to be good sources of Vitamin B12 and selenium, which are also important for thyroid health.",MARCO_7708713,0,
173,39_6,39,6," What does it mean to be a vegan?<br/>What is the environmental argument for being a vegan?<br/>Do you need milk for strong bones?<br/>What are other good sources of calcium besides milk?<br/>If you don't eat any meat, at all, is it bad for you?<br/><span>What are good sources of vitamin B12?</span>"," To enjoy strong bones, certain key nutrients are required, such as calcium, magnesium, potassium, vitamins, beta-carotene, and protein. There are many healthy foods that promote healthy and strong bones and reduce the chance of achy joints, inflammation, arthritis and other bone-related health problems.. Milk. Calcium is the most essential element for strong bones, and the best source of calcium is undoubtedly milk. Milk also contains potassium, magnesium, riboflavin, phosphorus, and vitamins D and B12. All these nutrients are important for healthy bones.",MARCO_7986392,0," 1. Milk. Calcium is the most essential element for strong bones, and the best source of calcium is undoubtedly milk. Milk also contains potassium, magnesium, riboflavin, phosphorus, and vitamins D and B12. All these nutrients are important for healthy bones.. Milk. Calcium is the most essential element for strong bones, and the best source of calcium is undoubtedly milk. Milk also contains potassium, magnesium, riboflavin, phosphorus, and vitamins D and B12. All these nutrients are important for healthy bones.",MARCO_7986398,0," Vitamin B-12 occurs naturally in a wide variety of animal products, and regularly eating seafood, meat, poultry and dairy products can prevent deficiency. Vegans and vegetarians who rarely eat animal products can use fortified cereals to improve their vitamin B-12 intake.",MARCO_8099634,0," Vegetables, Fruits and Legumes. Legumes and leafy green vegetables, along with some fruits and nuts, are rich in biotin and vitamin B-5, or pantothenic acid. Rich sources of vitamin B-2, or riboflavin, include broccoli, spinach, Brussels sprouts, mushrooms, almonds and soybeans.Beets and peanuts are good sources of niacin, or vitamin B-3.eat, Eggs and Dairy. Eggs and meat, including fish, shellfish and poultry, are good sources of biotin, thiamine, or vitamin B-1, niacin, pantothenic acid, vitamin B-6 and vitamin B-12. Milk and other dairy products like cheese and butter provide riboflavin, pantothenic acid, vitamin B-6 and vitamin B-12.",MARCO_8125663,0," Whole grain products are good sources of all B complex vitamins except vitamin B-12 and biotin. Options include whole-grain flour, brown and wild rice, whole barley, muesli, oatmeal, millet and wheat germ.eat, Eggs and Dairy. Eggs and meat, including fish, shellfish and poultry, are good sources of biotin, thiamine, or vitamin B-1, niacin, pantothenic acid, vitamin B-6 and vitamin B-12. Milk and other dairy products like cheese and butter provide riboflavin, pantothenic acid, vitamin B-6 and vitamin B-12.",MARCO_8125666,0,
174,39_6,39,6," What does it mean to be a vegan?<br/>What is the environmental argument for being a vegan?<br/>Do you need milk for strong bones?<br/>What are other good sources of calcium besides milk?<br/>If you don't eat any meat, at all, is it bad for you?<br/><span>What are good sources of vitamin B12?</span>"," Vitamin B12 is found in almost all multivitamins. Dietary supplements that contain only vitamin B12, or vitamin B12 with nutrients such as folic acid and other B vitamins, are also available.Check the Supplement Facts label to determine the amount of vitamin B12 provided.lant foods have no vitamin B12 unless they are fortified. You can get recommended amounts of vitamin B12 by eating a variety of foods including the following: 1  Beef liver and clams, which are the best sources of vitamin B12. 2  Fish, meat, poultry, eggs, milk, and other dairy products, which also contain vitamin B12.",MARCO_8388303,0," The only reliable vegan sources of B12 are foods fortified with B12 (including some plant milks, some soy products and some breakfast cereals) and B12 supplements. Vitamin B12, whether in supplements, fortified foods, or animal products, comes from micro-organisms.he only reliable vegan sources of B12 are foods fortified with B12 (including some plant milks, some soy products and some breakfast cereals) and B12 supplements. Vitamin B12, whether in supplements, fortified foods, or animal products, comes from micro-organisms.",MARCO_8388304,0," Sardines are rich in vitamins and minerals. A small serving of sardines once a day can provide 13 percent of vitamin B2; roughly one-quarter of niacin; and about 150 percent of the recommended daily value of vitamin B12. All B vitamins help to support proper nervous system function and are used for energy metabolism, or converting food into energy. Also, sardines are high in the major minerals such as phosphorus, calcium, potassium, and some trace minerals including iron and selenium. Sardines are also a natural source of marine omega-3 fatty acids, which may reduce the occurrence of cardiovascular disease. Recent studies suggest that regular consumption of omega-3 fatty acids reduces the likelihood of developing Alzheimer's disease. These fatty acids can also lower blood sugar levels. They are also a good source of vitamin D, calcium, vitamin B12, and protein.",CAR_57d36903f6d3d0bcd664cea57439d0f824ae1a9e,0," Other sources of vitamin B12 are vitamin B12 fortified soy milk, vitamin B12 fortified meat analogues (food made from wheat gluten or soybeans to resemble meat, poultry, or fish), vitamin B12-fortified energy bars, and vitamin B12 supplements. There are vitamin supplements that do not contain animal products.",MARCO_845639,0," Other sources of vitamin B12 are vitamin B12 fortified soy milk, vitamin B12 fortified meat analogues (food made from wheat gluten or soybeans to resemble meat, poultry, or fish), vitamin B12-fortified energy bars, and vitamin B12 supplements.",MARCO_845640,0,
175,39_6,39,6," What does it mean to be a vegan?<br/>What is the environmental argument for being a vegan?<br/>Do you need milk for strong bones?<br/>What are other good sources of calcium besides milk?<br/>If you don't eat any meat, at all, is it bad for you?<br/><span>What are good sources of vitamin B12?</span>"," Vitamin B12 is associated with increased energy. Photo Credit JupiterimagesComstockGetty Images. Vitamin B12 or cyanocobalamin is a water soluble vitamin that can be found in fish, meat and dairy products. This vitamin is associated with elevations in energy, and hence is sometimes called the energy vitamin. Vitamin B12 injections usually are recommended for treating deficiencies of vitamin B12 due to pernicious anemia, malabsorption syndromes, or a strict vegetarian diet.",MARCO_859918,0," You can also get vitamin B12 deficiency if you're a vegan (meaning you don't eat any animal products, including meat, milk, cheese, and eggs) or a vegetarian who doesn't eat enough eggs or dairy products to meet your vitamin B12 needs.any people dont, and that deficiency can cause some serious problems. Vitamin B12 does a lot of things for your body.",MARCO_8786301,0," Cod, specifically, promotes cardiovascular health because it is a good source of blood-thinning omega-3 fatty acids as well as an excellent source of vitamin B12 and a good source of vitamin B6, both of which are needed to keep homocysteine levels low.",MARCO_8829626,0," If vegans' vitamin B12 intake from food sources is adequate, supplements are not needed, although it is important to be sure that fortified food sources are reliable, adequate, and used daily.",MARCO_918447,0," Those who eat a well-balanced diet normally consume adequate amounts of niacin. The following foods are known to be good sources: Dragon fruit is an excellent source of vitamin B3.",MARCO_954286,0,
176,39_2,39,2," What does it mean to be a vegan?<br/><span>What is the environmental argument for being a vegan?</span>"," <span>*** NEW QUERY ***</span> Judaism stresses the importance of maintaining health and not harming oneself (venishmartem me'od lenafshoteichem). Joel Fuhrman and other doctors, such as John A. McDougall, Neal D. Barnard and Dean Ornish, claim a diet high in animal products is detrimental to health and suggest following a plant-based diet (see health arguments). Global warming, hunger and the depletion of natural resources may also be lessened by a global shift towards a vegan diet (see environmental vegetarianism). A 2010 report from the United Nations Environment Programme (UNEP) declared: A substantial reduction of impacts would only be possible with a substantial worldwide diet change, away from animal products.",CAR_06a698237b19587dc62ff7d081b0cf3df944790a,0,"  is the argument of latitude, ",CAR_0934c59ff82e054ad20d32dd0f03ef4b69426232,0," Earth Charter -Earth observation satellite -Earthscan -Eco hotels -Eco-cities -Eco-efficiency -Eco-industrial park -Eco-sufficiency -Ecoforestry -Ecolabel -Ecological deficit -Ecological economics -Ecological footprint -Ecological humanities -Ecological literacy -Ecological sanitation -Ecological threshold -Ecologically sustainable development -Ecosharing -Ecosystem -Ecotax -Ecotechnology -Ecotourism -Ecovillages -Electric vehicle -Emissions trading -Energy conservation -Energy content of biofuel -Energy crop -Energy density -Energy descent -Energy development -Energy economics -Efficient energy use -Energy Globe Award -Energy Policy Act of 2005 -Energy saving modules -Energy security -Environmental accounting -Environmental and social studies -Environmental archaeology -Environmental audits -Environmental benefits of vegetarianism -Environmental biotechnology -Environmental Change Network -Environmental chemistry -Environmental concerns with electricity generation -Environmental consulting -Environmental control system -Environmental defense -Environmental design -Environmental design and planning -Environmental disaster -Environmental determinism -Environmental economics -Environmental effects of fishing -Environmental effects on physiology -Environmental engineering -Environmental enterprise -Environmental ethics -Environmental factor -Environmental finance -Environmental geography -Environmental geology -Environmental gradient -Environmental hazard -Environmental health -Environmental impact assessment -Environmental impact report -Environmental Information Regulations 2004 -Environmental journalism -Environmental justice -Environmental law -Environmental Law Service -Environmental Life Force -Environmental management -Environmental management scheme -Environmental Measurements Laboratory -Environmental medicine -Environmental microbiology -Environmental Modeling Center -Environmental movement -Environmental movement in New Zealand -Environmental movement in the United States -Environmental planning -Environmental preservation -Environmental pricing reform -Environmental protection in Japan -Environmental psychology -Environmental Quality Improvement Act -Environmental racism -Environmental remediation -Environmental Research Letters -Environmental restoration -Environmental Risk Management Authority -Environmental science -Environmental security -Environmental skepticism -Environmental sociology -Environmental standard -Environmental studies -Environmental suit -Environmental Sustainability Index -Environmental technology -Environmental Technology Laboratory -Environmental Technology Verification Program -Environmental toxins and fetal development -Environmental transport association -Environmental vandalism -Environmental vegetarianism -Environmental, Safety and Health Communication -Environmentalism -EPA Sustainability -Epidemics -Ethanol fuel -Ethical consumerism -Eugenics -European Biofuels Technology Platform -",CAR_09afaf51de1625bcfb0837a7c4075445c1f0ffce,0," Others were formed to provide a more inclusive and supportive environment for students. Many student housing cooperatives are focused around socialist principles or political activism (Michigan Socialist House), veganism or vegetarianism, racial or ethnic identity (Biko), or environmental concerns.",CAR_1701b4f573be3a09f8cd1f598960cf6bfd3b1c58,0," The International Institute for Sustainable Development proposes a reform agenda for global environmental governance. The main argument is that there seems to exist an unspoken but powerful consensus on the essential objectives of a system of global environmental governance. These goals would require top-quality leadership, a strong environmental policy based on knowledge, effective cohesion and coordination, good management of the institutions constituting the environmental governance system, and spreading environmental concerns and actions to other areas of international policy and action.",CAR_19432744c2a648726262f0d07dbc94bd22747862,0,
177,39_2,39,2," What does it mean to be a vegan?<br/><span>What is the environmental argument for being a vegan?</span>"," Livestock production is by far the biggest cause of land use, as it accounts for 30% of the global land surface. It is probably the leading player in biodiversity loss, as it causes deforestation, land degradation, pollution, climate change, overfishing, and invasions by alien species. Livestock is also responsible for at least 20% of the world's greenhouse gas emissions, which are the main cause of the current climate change. This is due to feed production, enteric fermentation from ruminants, manure storage and processing, and transportation of animal products. The greenhouse gas emissions from livestock production greatly exceeds the greenhouse gas emissions of any other human activity. Some authors argue that by far the best thing we can do to slow climate change is a global shift towards a vegetarian or vegan diet.",CAR_1aa59e97b9f1f463e30c9a9ac4cb623049cf5f3e,0," He served as director of a vegan health spa in Pompano Beach, Florida from the early 1990s and was featured on the PBS documentary Diet For A New America by John Robbins, currently available for free on YouTube and Vimeo.  Dr. Michael Klaper was a NASA nutrition adviser and medical consultant on vegan diets for astronauts, since there are no factory farms in outer space and, during long stays in outer space, feeding the astronauts would need to come from what could be grown in outer space.  He also served on the Nutrition Task Force of the American Medical Student Association and served as the scientific director of the environmental organization EarthSave.  In 1995 Klaper received the Peace Abbey Courage of Conscience Award.",CAR_1f65fa893c3984571cc605c70d72215cae63b177,0," Break Through: From the Death of Environmentalism to the Politics of Possibility, first published in October 2007, is a book written by Ted Nordhaus and Michael Shellenberger, both long-time environmental strategists. Break Through is an argument for a positive, post-environmental politics that abandons the traditional environmentalist focus on nature protection for a focus on creating a new sustainable economy. ",CAR_1f77827a8475461c17cc48ea43aa702cbd29eb80,0," Bob Linden is the creator, executive producer and host of Go Vegan Radio, a one-hour talk radio program dedicated to topics including veganism, animal rights and environmentalism. Linden is also a successful events organizer and professional promoter. Linden played a major role in the conception, development and promotion of Vegan Earth Day Events, San Diego Fall-Fest and Worldfest - Los Angeles, which he has also emceed. He has served as Media Coordinator for the Farm Animal Rights Movement (FARM) and the Great American Meatout.",CAR_21cd1c8fe4005577c6b411a8b7dbb2a1e70df16e,0," In informal logic and philosophy, an argument map or argument diagram is a visual representation of the structure of an argument. An argument map typically includes the key components of the argument, traditionally called the conclusion and the premises, also called contention and reasons. Argument maps can also show co-premises, objections, counterarguments, rebuttals, and lemmas. There are different styles of argument map but they are often functionally equivalent and represent an argument's individual claims and the relationships between them.",CAR_2235b3a20709bda6afa7832b3a95295935e32a7f,0,
178,39_2,39,2," What does it mean to be a vegan?<br/><span>What is the environmental argument for being a vegan?</span>"," The Australian kangaroo industry produces a range of meat and leather products from animals harvested from the wild under strict government controlled Management Plans.  These ensure the harvest is sustainable and humane.A wide cross section of Australian ecologists support the kangaroo industry as being both sustainable and environmentally wise.  Many argue kangaroos, which are native to Australia, are a more environmentally friendly livestock option than introduced sheep and cattle.  The two most important facets of Kangaroos' better ecological fit than European agricultural animals relate to their adaptation to Australia's aridity.  Kangaroos have small chest development and so require less water to breathe than placental mammals, which usually must expand a diaphragm. This means they lose more moisture in respiration. Kangaroos just make small pants while immobile and in motion expand and contract their lungs effectively using their leg muscles. The belly flops up and down, contracting and expanding the lungs respectively.  Also, the kangaroo's paw is softer and does not compact the ground as hoofed cattle and sheep do. Instead, its hopping leaves very small bowl-shaped cuts in the surface of even dry clay soil, which let native grass seeds carried on the wind settle into them. The bowl shape concentrates any moisture that may fall into it into a wet point that the grass seed can use to germinate.  Thus, kangaroos deplete the water table at a slower rate than cattle or sheep and would even be viable in the absence of any bore water at all.  The ecological arguments for kangaroos replacing sheep and cattle as arid land livestock are compelling, though they must be set against objections of kangaroos' lack of domestication and breeding rate.Kangaroos are eaten in most states.",CAR_2468165afdc412407a64cf9ca1f442c0e4f32204,0," This term is often used in a derogatory way in reference to the anti-consumerism present in the environmental movement.  The central argument for this usage is that conservation alone will not be enough even if substantial numbers of people can be convinced to conserve, and that not enough people can be convinced to conserve for it to make a substantial difference.  It is also used by those having interests in promoting throwaway consumerism to accuse well-meaning environmentalists of stifling personal freedoms.  Famously, former Vice President Dick Cheney said Conservation may be a sign of personal virtue but it is not a sufficient basis for a sound, comprehensive energy policy.",CAR_25b9a1069b0648694351063478ed779c0e080f9e,0," Donald Watson in England (and possibly others) coined the term 'vegan' in 1944; it referred to an entirely plant-based diet (with or without spiritual or philosophical or ethical underpinnings). American Vegan Society used the term vegan to mean dynamic harmlessness and successfully developed a broad social base of practicing vegans who  committed themselves to that meaning and practice.",CAR_26cc546878b16b68d7acdf727ebde544538ee39d,0," Alcott House helped establish the British Vegetarian Society, which held its first meeting in 1847 in Ramsgate, Kent. An article in the society's magazine in 1851 discussing alternatives to shoe leather suggests the presence of vegans within the membership who rejected animal use entirely. The first known vegan cookbook, Rupert H. Wheldon's No Animal Food: Two Essays and 100 Recipes, was published in London in 1910. A vegetarian society newsletter in 1912 asked vegetarians to write in concerning egg and milk consumption, and reported on the arguments, concluding that the use of these products could not be justified.",CAR_28110c67d88a1abceba46030334eda9dca41d3e8,0," Ethical extensionism is an argument in environmental ethics that moral standing ought to be extended to things (animals, plants, species, the earth) that traditionally are not thought of as having moral standing.",CAR_2b7bf2bd934365261fbff76e2155e69ed912537c,0,
179,39_2,39,2," What does it mean to be a vegan?<br/><span>What is the environmental argument for being a vegan?</span>"," Bookchin's second major criticism is that deep ecology fails to link environmental crises with authoritarianism and hierarchy. Social ecologists like him believe that environmental problems are firmly rooted in the manner of human social interaction, and suggest that deep ecologists fail to recognise the potential for human beings to solve environmental issues through a change of cultural attitudes. According to Bookchin, it is a social reconstruction alone that can spare the biosphere from virtual destruction. Though some deep ecologists may reject the argument that ecological behavior is rooted in the social paradigm (which, according to their view, would be an anthropocentric fallacy), others in fact embrace this argument, such as the adherents to the deep ecologist movement Deep Green Resistance.",CAR_2be3fa287ad02b9288427f96169a0a3597b748ba,0," Later on, with the advent of the Humanist variant of the Green party, humanists were exposed to a lot of opposition in Italy, Spain, the USA, the UK and Germany.  Some people in the Green movement interpreted the Humanist Movement as being opposed to environmentalism, considering that humanity, not nature, should be the focus of attention.  The response from the Humanist Movement was that environmental exploitation happens because society is following values (such as money, economic growth, etc.) that are contrary to the human being.  The argument continued by pointing out that if we were to truly act on human values, there would be no need for a conflict with any living things.",CAR_2d5cfba29badf885752f5cd3bdd57183dd043fc8,0," By the late 1990s, many straight edge participants gave veganism the same degree of importance as abstinence from intoxicants, and some groups styled themselves vegan straight edge, sometimes abbreviated xVx. Bands such as Earth Crisis and Vegan Reich emphasized animal rights and environmentalism as social justice issues. Perhaps owing to the DIY ethic of the punk subculture, some advocated direct action, and became associated with the radical groups Animal Liberation Front and Earth Liberation Front. The California band Vegan Reich is most associated with the Hardline subculture, which espouses the sanctity of life, and draws connections between animal rights and anti-abortion activism. Members of the Hardline movement have been described as espousing Old Testament-style spirituality, militancy, and violence. Violent activism has been described as an extreme minority within the vegan straight edge movement.",CAR_3023ea9aab419549378240cd22515d687700f5c3,0," Icons of Filth are an influential Welsh anarcho-punk band that were formed in 1979 and who campaigned via their lyrical content and their support to various causes to effect positive social, political and environmental change. The issues the band promoted included animal rights, anarchism, environmentalism, anti war, vegetarianism, veganism, antiglobalisation, feminism and the negative effects of organised religion.  ",CAR_30bb5223a6fefd83ce8724a3aaa5e452cf8b89a3,0," Economic arguments against free trade criticize the assumptions or conclusions of economic theories. Sociopolitical arguments against free trade cite social and political effects that economic arguments do not capture, such as political stability, national security, human rights and environmental protection.",CAR_313ac404c225e93a21568a14ae4e2dc8225a7f16,0,
180,39_2,39,2," What does it mean to be a vegan?<br/><span>What is the environmental argument for being a vegan?</span>"," Environmental philosophy is a branch of philosophy that is concerned with the natural environment and humans' place within it. It asks crucial questions about human environmental relations such as What do we mean when we talk about nature? What is the value of the natural, that is non-human environment to us, or in itself? How should we respond to environmental challenges such as environmental degradation, pollution and climate change? How can we best understand the relationship between the natural world and human technology and development? and What is our place in the natural world? As such, it uniquely positions itself as a field set to deal with the challenges of the 21st Century. Environmental philosophy includes environmental ethics, environmental aesthetics, ecofeminism, environmental hermeneutics, and environmental theology. Some of the main areas of interest for environmental philosophers are:",CAR_330309254cd061cd25547b609fa5ec97be384d3c,0," One argument put forward by the supporters of the environmental approach concerns the potential effect on human health of the large quantities of toxic chemicals used in orthodox treatments. Typical quotations are: chemical control methods cause extensive environmental degradation, pose potential hazards to wildlife and are of grave concern to public health bodies  and ..many cases of illness including headaches, respiratory problems and chest pains, to name a few, have been linked to the use of such agents within buildings. Furthermore, clinical evaluation has tended to validate these concerns. ",CAR_3378e75f73b647af8a2e5c09a7dcf9401e5aa01e,0," Anti-environmentalism is a movement opposed to the environmental movement. Anti-environmentalism disregards the current environmental crisis due to specific scientific and economic reasoning. Some anti-environmentalists argue that the Earth is not as fragile as some environmentalists maintain, although this argument is not exclusive to the anti-environmental movement. It focuses on job-creation, wage enhancement and industry. Generally, chemical manufacturers, oil producers, mining producers, timber companies, real estate developers, nuclear power industries, ranchers, hunting outfitters, and electric utilities have anti-environmental motives. Anti-environmentalists are generally right-wing with conservative or libertarian views, though there may be exceptions. Anti-environmentalism labels environmentalism as an extreme, false and exaggerated reaction to the human contribution of climate change. Anti-environmentalism often seeks to portray environmentalism as anti-human advancement.",CAR_34fa70d8cf08b81f4590ca8ca067cb11e939c2e8,0," According to Shelley Lee Davies, the film purposely does not cover any purported animal welfare arguments for adopting a plant-based (vegan) diet, but concentrates on the health and environmental reasons instead.",CAR_35a6e81635fa085258626eae060c5cc1f679d5d1,0," Clifton approvingly quoted the arguments in Animal Rights Without Liberation concerning animals killed in crop harvest, and observed that, other than a hypothetical openness towards ethically produced eggs and dairy, Cochrane's arguments would seem to favour veganism over vegetarianism. Clifton also showed interest in Cochrane's arguments concerned pet-keeping, writing Cochrane never mentions pit bulls, but his argument is in effect a case for prohibiting pit bull breeding: pit bulls have never been more than 5% of the U.S. dog population, but are 20% of the dogs impounded in cruelty and neglect cases. Boisseau worried that animal activists may find the imprecise positions of animal rights or animal liberation more useful than Cochrane's comparatively nuanced position, and questioned the extent to which political and legal change could be possible given continued use of animals.",CAR_3ae6616f8e5ce35e8df1a0966667352d4dbc6e85,0,
181,39_2,39,2," What does it mean to be a vegan?<br/><span>What is the environmental argument for being a vegan?</span>"," The word freegan originated as a play on the label veganism and research on freegan.info in New York found that most participants were vegetarian or vegan prior to becoming freegan. In many cases, though, freegans critique vegans by arguing that vegans ignore the environmental and labor impacts of the products they buy and corporate ownership of many vegan product lines. In some instances, one-time vegans return to eating animal products if found from the dumpster, sometimes referred to as meaganism.",CAR_3c0f90dac67d751f86c1e3f2d89d730674131c48,0," Since the publication of Our Common Future in 1987 one has started to include in sustainability besides a sustainable use of the physical surroundings also elements that conflict with this, such as the growth of production as measured in the national income and some social measures. By taking together environmental conservation and herewith conflicting goals in one and the same sustainability indicator the development of the state of the environment is being obscured. Moreover, there are examples of measures that worked socially advantageous in the short term but disastrous in the long term because of impairment of vital environmental functions. Arguments in support of this and some historical examples are given in the publications of Hueting and Reijnders (2004) and De Boer and Hueting for the OECD (2004) mentioned below.",CAR_3eb54df27200572c106afdb2adf154bb2a99b6b0,0," In the case of malapropisms, it is a rhetorical fallacy (called argument ad hominem) to conclude that the entire argument of whoever made the utterance is incorrect. Yet it has become common in partisan argument in the United States. For instance: former U.S. Vice President Al Gore, during an interview with Wolf Blitzer on CNN (March 9, 1999) stated, During my service in the United States Congress, I took the initiative in creating the Internet. I took the initiative in moving forward a whole range of initiatives that have proven to be important to our country's economic growth and environmental protection, improvements in our educational system. This has frequently been distorted by opponents to say that Gore claimed, I invented the Internet. Partisans have so often used this distorted quotation to discredit him that Internet pioneer Vint Cerf (and others who participated in actually inventing the Internet) have made a point of noting Gore's support and the error of the discreditors. See .",CAR_3f5a64dc4db8ac83bb06221dec398fe8994be207,0," Distinctions are sometimes made between several categories of veganism. Dietary vegans refrain from ingesting animal products. This means avoiding not only meat but also egg and dairy products and other animal-derived foodstuffs. Some dietary vegans choose to wear clothing that includes animal products (for example, leather or wool). The term ethical vegan is often applied to those who extend the philosophy beyond diet into other areas of their lives. This philosophy means opposing the use of animal products for any purpose. Environmental veganism refers to avoiding animal products on the premise that harvesting or industrial farming of animals is environmentally damaging and unsustainable.",CAR_4013c037ffe77d4d4b0d2a6abdd40bdf76614b7e,0," Norway considered the area for conservation from 1978, with arguments being related to the wetland areas importance for aquatic birds and especially Fjrvann. Fjrvann was subsequently included in Norway's list of possible Ramsar sites. In the late 1980s a joint NorwegianRussian environmental agreement was signed, and discussion of a joint nature reserve commenced at a meeting in Murmansk in 1989. Common inspections were carried out in 1990, after which the Russian authorities indicated that they would include comparatively large areas of pine forest on their side of the river in a protected area.",CAR_452a37277299499d400657edb128b950f3b71ae2,0,
182,39_2,39,2," What does it mean to be a vegan?<br/><span>What is the environmental argument for being a vegan?</span>","  VanY is involved in bacterial cell wall biosynthesis and metabolism. VanY D-Ala-D-Ala peptidases provide resistance to the antibiotic vancomycin on some strains of enterococci, and are therefore drug targets.",CAR_465758985371cd72926db8048f2fe90f1abf336c,0," Richard Oppenlander, a lecturer, author and environmental activist, believes the adoption of a vegan diet would significantly cut down on global warming, reduce the prevalence of cancer, diabetes and other life-threatening illnesses, and prevent loss of biodiversity. He cites the destructive effect livestock farming has had on the rainforest, with 70% of all deforested land in the Amazon being used to raise cattle.",CAR_4a04f2292424870b0a02d6e8ba4c18cb74668599,0," As a side line to her TV work, Anneka has ventured into the world of environmental and organic healthy eating, where her expertise in juicing, smoothies and vegan raw eating has now been recognised. Anneka is now heading up the new Vegan juicing and Smoothy page for charity VIVA! as The Little Green Angel and is also training to teach power yoga. Anneka has also come on board with Vegan organisation Veganuary and will now be officially Vlogging for them, as well as becoming the celebrity juicer & Vlogger for VegFest 2015  & regularly blogging for Bare Foot Vegan Magazine.",CAR_4b72ce537c271221bc84cd97242520fe55934a72,0," Autonomie Project also keeps up a blog on Wordpress.com where they discuss fair trade and environmental issues as well as current events and vegan recipes.",CAR_4e839561c65147bec90ede2bddc201dd8b18b5e2,0," The arguments for biosequestration are often shaped in terms of economic theory, yet there is a well-recognised quality of life dimension to this debate. Biosequestration assists human beings to increase their collective and individual contributions to the essential resources of the biosphere. The policy case for biosequestration overlaps with principles of ecology, sustainability and sustainable development, as well as biosphere, biodiversity and ecosystem protection, environmental ethics, climate ethics and natural conservation.",CAR_4f3f12fafcad57c3dd3ef69c9cc0f56fc2409b22,0,
