queryNum,subQueryNum,query,text1,document1,score1,text2,document2,score2,text3,document3,score3,text4,document4,score4,text5,document5,score5
37_8,8," What was the Stanford Experiment?<br/>What did it show?<br/>Tell me about the author of the experiment.<br/>Was it ethical?<br/>What are other similar experiments?<br/>What happened in the Milgram experiment?<br/>Why was it important?<br/><span>What were the similarities and differences between the studies?</span>"," The Implications of the Stanford Prison Experiment - The Implications of the Stanford Prison Experiment In 1971 Dr Philip Zimbardo conducted an experiment in the basement of Stanford University. This involved imprisoning nine volunteers in a mock up of Stanford prison, which was policed by nine guards (more volunteers).",MARCO_4768625,0,"  Different people probably have similar sensations in response to a stimulus because their sense organs and parts of the brain they use in sensation are similar.  People differ, however, in their perceptions, because they draw on different experiences to interpret their sensations.",MARCO_5207146,0,"  Similarities and differences between Greece and Rome.  Essay.   Zack Skone  4182013  This document is about the similarities and differences between Ancient Greece and Rome.",MARCO_6288721,0," The Real Lesson of the Stanford Prison Experiment. A scene from The Stanford Prison Experiment, a new movie inspired by the famous but widely misunderstood study.Credit PHOTOGRAPH COURTESY SPENCER SHWETZSUNDANCE INSTITUTE. On the morning of August 17, 1971, nine young men in the Palo Alto area received visits from local police officers.he Stanford Prison Experiment is cited as evidence of the atavistic impulses that lurk within us all; its said to show that, with a little nudge, we could all become tyrants. And yet the lessons of the Stanford Prison Experiment arent so clear-cut. From the beginning, the study has been haunted by ambiguity.",MARCO_6311069,0," What is Comparative Medicine? Comparative medicine is the study of disease in humans and animals, looking at similarities and differences between the two. Through these types of studies, researchers can find ways to better diagnose, prevent and treat disease in all species. Comparative Medicine makes medical research more efficient and effective.",MARCO_6889196,0
37_8,8," What was the Stanford Experiment?<br/>What did it show?<br/>Tell me about the author of the experiment.<br/>Was it ethical?<br/>What are other similar experiments?<br/>What happened in the Milgram experiment?<br/>Why was it important?<br/><span>What were the similarities and differences between the studies?</span>"," Plaque Dedicated to the Location of the Stanford Prison Experiment The Stanford prison experiment ( SPE ) was an attempt to investigate the psychological effects of perceived power, focusing on the struggle between prisoners and prison officers .",MARCO_7288734,0," In addition to similarities, Divergent and the Hunger Games have several key differences. For example, in Divergent one has the ability to choose their faction at the age of sixteen, therefore allowing them to dictate their own future.nother difference is that conflicts within the government erupt throughout the story in Divergent, whereas opposition towards the government is present for several decades in the Hunger Games. The protagonists also face difference difficulties in their stories.",MARCO_7723193,0," Situational and dispositional factors-lesson 1. Based on preexisting knowledge of Milgram's obedience study and Zimbardo's Stanford Prison Experiment. I am trying to expose them to some of the ideas and then have them reach an understanding of social psychology.",MARCO_8470192,1," Stanley Milgram's experiment investigated the effect of authority on people's willingness to do unethical things, stemming from the experiences of the Holocaust.",MARCO_8834764,0,
40_1,1," <span>What are the origins of popular music? </span>"," rock - a genre of popular music originating in the 1950s; a blend of black rhythm-and-blues with white country-and-western; rock is a generic term for the range of styles that evolved out of rock'n'roll..",MARCO_1493024,3," Sanchez Last name origin & meaning: Spanish (Sanchez): snchez patronymic from the personal Name. Sancho Sancho last name & origin: Meaning spanish And: portuguese From, sancho a popular medieval personal, name which is probably from A latin, Form(sanc)t, ius a derivative of sanctus. holyancho Last name origin & meaning: Spanish and Portuguese: from Sancho, a popular medieval personal name, which is probably from a Latin form, Sanc(t)ius, a derivative of sanctus holy. The personal name was borne by a 9th-century martyr of Cordova.",MARCO_1848671,0," 1 Books Review: Good Booty gets to the bottom of pop music. Review: Good Booty gets to the bottom of pop musicNPR music critic says the roots of popular music are as old as rocking church services and rolling temptation. 2  Books Readers want more of Ware's 'The Lying Game'.",MARCO_2369485,0," For other uses, see Pop Song. Pop music is a genre of popular music that originated in its modern form in the United States and United Kingdom during the mid-1950s. The terms popular music and pop music are often used interchangeably, although the former describes all music that is popular and includes many styles.",MARCO_3547460,1," Pop music is a type of popular music that many people like to listen to. The term pop music can be used for all kinds of music that was written to be popular. The word pop music was used from about 1880 onwards, when a type of music called music was popular.",MARCO_37319,0
40_1,1," <span>What are the origins of popular music? </span>"," Popular music, usually in the form of secular songs, existed during the Middle Ages. This music was not bound by the traditions of the Church, nor was it even written down for the first time until sometime after the tenth century.",MARCO_4802075,1," Zydeco Music. Zydeco is a popular accordion-based musical genre-the blues and dance music of Louisiana Creoles, the French-speaking blacks of the prairies of south-central and southwest Louisiana. Contrary to popular belief, it is not Cajun in origin.Rather, zydeco is the music of south Louisiana s Creoles of Color, who borrowed many of zydeco s defining elements from Cajun music. (In turn, Cajun music borrowed many of its traits from Creole music.).ontrary to popular belief, it is not Cajun in origin. Rather, zydeco is the music of south Louisiana s Creoles of Color, who borrowed many of zydeco s defining elements from Cajun music. (In turn, Cajun music borrowed many of its traits from Creole music.).",MARCO_5162500,0," The name Salman is of Persian origin. The meaning of Salman is name of a friend of ali. It is also of Arabic origin, where its meaning is name of a friend of Ali.eep in mind how popular a name is. Your child may feel that they fit in more with a more popular name. On the other hand, they may feel more special if their name is less popular and more uniquely their own. As you see it can go both ways, so just keep this point in mind as you examine the different possibilities.",MARCO_5881970,0," MORGAN Surname Meaning & Origin: Morgan as a surname is derived from the given name Morgan, from mor, the sea, and gan, meaning born.Morgan is the 62nd most popular surname in the United States and the 39th most common surname in England.Surname Origin: Welsh.Alternate Surname Spellings: MORGEN, MORGAIN, MORGAINE.ORGAN Surname Meaning & Origin: Morgan as a surname is derived from the given name Morgan, from mor, the sea, and gan, meaning born.",MARCO_6030570,0," KELLY Surname Meaning & Origin: The Kelly surname, along with common variants Kelley and Kellie, has a number of possible origins.Most commonly it loosely means descendant of war, from the ancient Irish name O'Ceallaigh..The Gaelic prefix O indicates male descendant of, plus the personal byname Ceallach meaning strife or contention.The name may also mean bright headed.. Kelly is the 2nd most common surname in Ireland and the 69th most popular surname in the United States.he Gaelic prefix O indicates male descendant of, plus the personal byname Ceallach meaning strife or contention. The name may also mean bright headed.. Kelly is the 2nd most common surname in Ireland and the 69th most popular surname in the United States.",MARCO_6143111,0
40_1,1," <span>What are the origins of popular music? </span>"," Definition of bossa nova. 1 : popular music of Brazilian origin that is rhythmically related to the samba but with complex harmonies and improvised jazzlike passages. 2 : a dance performed to bossa nova music.",MARCO_6511562,0," The name Zahra is of Arabic origin. The meaning of Zahra is white, flower. It is also of Persian origin, where its meaning is boldness and Egyptian origin, where its meaning is blooming flower.ast year this name was ranked as one of the top 1000 most popular names within its gender. Keep in mind how popular a name is. Your child may feel that they fit in more with a more popular name. On the other hand, they may feel more special if their name is less popular and more uniquely their own.",MARCO_7602420,0," rock and roll, rock music, rock 'n' roll, rock-and-roll, rock'n'roll, rock - a genre of popular music originating in the 1950s; a blend of black rhythm-and-blues with white country-and-western; rock is a generic term for the range of styles that evolved out of rock'n'roll..",MARCO_837714,0,
40_2,2," What are the origins of popular music? <br/><span>What are its characteristics?</span>"," Characteristic : meaning of CHARACTERISTIC in Hindi - Definition and Translation. CHARACTERISTIC MEANING IN HINDI - EXACT MATCHES. CHARACTERISTIC=  (pr. {visheSh} )(Adjective)Usage : He spoke in his characteristic style.",MARCO_1018929,0," Q.What is the difference between common mode impedance, differential mode impedance and characteristic impedance? A. Common mode impedance: refers to a characteristic in response to common mode signals (noise). Differential mode impedance: refers to a characteristic in response to leakage inductance. Characteristic impedance: refers to the line impedance when two lines of a common mode filter  choke are considered as a differential transmission line. It has no correlation with the common mode impedance. It is determined by the balance between the leakage impedance and the line capacity.",MARCO_108798,0," Difference between characteristic, character, personality and trait. What is the difference between characteristic, character, personality and trait? Ok, lets look at the definitions and then we can look at using them in context. Characteristic: a distinguishing feature or quality: Generosity is his chief characteristic.",MARCO_1454790,0," Wool Wool Characteristics-updated page Contrary to popular belief, not all wool is rough and itchy. There are many different breeds of sheep, each with their own characteristics.Some wools are better suited for rugs and others for fine lace.ool Characteristics-updated page. Contrary to popular belief, not all wool is rough and itchy. There are many different breeds of sheep, each with their own characteristics. Some wools are better suited for rugs and others for fine lace.",MARCO_1588375,0," GEOGRAPHIC CHARACTERISTICS Each place has distinctive characteristics that distinguishes it from otherplaces. Geographic characteristics are divided into two categories: physicalcharacteristics and human characteristics.Physical characteristics describe the natural environment of the place.Theyinclude:  physical features-are landforms and bodies of water.  weather and climate weather-is how hot or cold and how wet or dry a place is. climate-is the kind of weather a place has over a long period time.EOGRAPHIC CHARACTERISTICS Each place has distinctive characteristics that distinguishes it from otherplaces. Geographic characteristics are divided into two categories: physicalcharacteristics and human characteristics.",MARCO_1673833,0
40_2,2," What are the origins of popular music? <br/><span>What are its characteristics?</span>"," Identity is an individual's self definition that focuses on enduring characteristics of the self. In an established identity, the individual is able to explain the origins of these self-defined characteristics and the influences behind those origins.Complete identity includes a clarification of one's morals, ethics, and standards, as well as a commitment to a future occupation.n an established identity, the individual is able to explain the origins of these self-defined characteristics and the influences behind those origins. Complete identity includes a clarification of one's morals, ethics, and standards, as well as a commitment to a future occupation.",MARCO_2004626,0," Vertigo vs Dizziness. Vertigo and dizziness sound same, since they both share some of the similar characteristics, but they do differ in many ways. Sensation of rotation when the patient is stationary is referred as dizziness, while sensation of rotation in which the patients feel their surroundings are spinning or moving is referred as vertigo. This article emphasizes on the differences between these two terms, which would help one for better understanding.",MARCO_2604582,0," Also, not all popular music is labeled as pop, and that's because it doesn't adhere to the stablished characteristics of pop as a genre. Pop started as a definition of what is popular, but it is not the case anymore.",MARCO_2793048,0," This characteristic style can be clearly heard in the popular music of this area, particularly in those where the talking drum is the lead instrument, such as Fuji music of the Yoruba of Nigeria. Use in popular music. In the 20th century the talking drum became a part of popular music in West Africa.",MARCO_3207656,0," Main Page: Background Music Resource : Pop Music. Pop Music : Termed from POPular. Elements of Pop Music are evident in almost every musical genre today. The characteristics of Pop Music are usually catchy, short, simple and melodic. Pop comes from the term 'Popular'.",MARCO_3372616,0
40_2,2," What are the origins of popular music? <br/><span>What are its characteristics?</span>"," Tungsten Carbide Bands and Tungsten Carbide Wedding Rings are made that much more resistant and durable by the carbide process. Being a refractory material, Tungsten Carbides are strong even at very high temperatures.The trace elements added during the carbide process helps reinforce many of the characteristics that have made Tungsten Carbide Bands so popular: scratch resistance, high polish finish and hardness.eing a refractory material, Tungsten Carbides are strong even at very high temperatures. The trace elements added during the carbide process helps reinforce many of the characteristics that have made Tungsten Carbide Bands so popular: scratch resistance, high polish finish and hardness.",MARCO_3849386,0," Definition of Surrealism The term surrealism indicates a specific thought and movement in literature, the arts, and theatre, which tries to integrate the confused realms of imagination and reality. The proponents of surrealism endeavor to mix up the differences of conscious and unconscious thought through writing and painting by using irrational juxtaposition of images. Initiated by Andr Breton (1896-1966), surrealism is a kind of artistic movement started in the French capital, Paris, during the 1920s.",MARCO_4205435,0," Which of the following BEST describes the difference between place and region? (2 points) Place refers to physical characteristics, while region refers to cultural characteristics. Place can be identified on a map, while region cannot be identified on a map. Place refers to mathematical location, while region refers to the site. Place refers to cultural characteristics, while region refers to physical characteristics. Place refers to a specific location, while region refers to an area that shares common characteristics.",MARCO_4822607,0," Characteristics of the InternetThe characteristics of the Internet that affect its usefulness in teaching and learning can be divided broadly into Information and Connectivity.The advantages arise from the Internet's enormous capacity to link participants with information and with each other (Fahy, 2004, p. 164).onnectivityProbably the most powerful characteristic of the Internet is its enabling of many-to-many communication. Users can communicate with one another via a variety of methods: synchronous, asynchronous, text, and audio.",MARCO_5556889,0," Antonyms. , adj rare, uncharacteristic, unrepresentative, unusual. English Collins Dictionary-English synonyms & Thesaurus &nbsp. characteristic (characteristics plural) 1 n-count The characteristics of a person or thing are the qualities or features that belong to them and make them recognizable. usu pl, usu with supp (=feature, trait) Genes determine the characteristics of every living thing., ...their physical characteristics.",MARCO_5867312,0
40_2,2," What are the origins of popular music? <br/><span>What are its characteristics?</span>"," 107  111 ORIGIN OF FOLK AND POPULAR CULTURES This section looks at the origin and diffusion of specific examples of both folk and popular culture. Specifically examined examples of folk culture are FOLK MUSIC and AMISH CULTURE.Examples used to illustrate popular culture are POPULAR MUSIC and SOCCER. 1.List elements of the origin and diffusion of FOLK MUSIC. 2. List elements of the origin and characteristics of POPULAR MUSIC.xamples used to illustrate popular culture are POPULAR MUSIC and SOCCER. 1. List elements of the origin and diffusion of FOLK MUSIC. 2. List elements of the origin and characteristics of POPULAR MUSIC.",MARCO_602185,0," 1. The key characteristics of a limited liability company (LLC) are: the tax characteristics of a corporation, plus the liability of shareholders. the tax characteristics of a partnership, plus the liability of partners.the tax characteristics of a corporation, plus the liability of a partnership.hese are the characteristics of a limited liability corporation. 2. The LLC is a form of business organization that: was used in ancient Greece and Rome. became popular in the United States in the 1800s, during the industrial revolution. was authorized in the 1930s by the Securities and Exchange Commission.",MARCO_6267195,0," Communism Characteristics. What makes any type of government unique are its characteristics. Communism characteristics are peculiar. As a government form, some characteristics of Communism are benefits. These are helpful for the development of any nation.",MARCO_6433090,0," Communism Characteristics. What makes any type of government unique are its characteristics. Communism characteristics are peculiar. As a government form, some characteristics of Communism are benefits.",MARCO_6433094,0,"  Light is a narrow band of frequency in the EM spectrum while radio occupies a large portion of the EM spectrum, which is further divided into different regions based on the frequencies. Related posts: 1  Difference Between Speed of Light and Sound. 2  Difference Between Transverse and Longitudinal Waves.",MARCO_719296,0
40_2,2," What are the origins of popular music? <br/><span>What are its characteristics?</span>"," The 7 Characteristics of a Coaching Culture. Leaders are Positive Role Models. Organizational cultures take their cue from its leaders at the top. They set the tone, pace, and expectations for what is right and what is wrong -- what is acceptable and what is not.",MARCO_746195,0," LESSON 2 SPECIAL CHARACTERISTICS OF SERVICES The objective of this lesson is to have an insight into: Special characteristics of service marketing. Service Marketing Mix Service Marketing triangle. Lets understand the special characteristics of services . SPECIAL CHARACTERISTICS OF SERVICES Services are said to have four key characteristics which impact on marketing programmes. These are: Intangibility Inseparability Heterogeneity variability Perish ability (simultaneous productionconsumption) It is helpful to consider each of these characteristics briefly:",MARCO_8046358,0," Socialism Characteristics. What makes any type of government unique are its characteristics. Socialism characteristics are peculiar. As a government form, some characteristics of Socialism are benefits. These are helpful for the development of any nation.Some characteristics of Socialism can be demerits that hamper with its functioning.ocialism characteristics are peculiar. As a government form, some characteristics of Socialism are benefits. These are helpful for the development of any nation. Some characteristics of Socialism can be demerits that hamper with its functioning.",MARCO_8306042,0," Bharat Kumar. Advertisements: Sociology as a branch of knowledge, has its own unique characteristics, it is different from other sciences in certain respects. An analysis of its internal logical characteristics helps one to understand what kind of science it is. The following are the main characteristics of sociology.",MARCO_8450654,0,
40_3,3," What are the origins of popular music? <br/>What are its characteristics?<br/><span>What technological developments enabled it?</span>"," Hearing aids are electronic devices that enable a person with hearing loss to receive sounds at certain amplitudes. This technological development has led to the benefit of improving the sense of hearing of a person, but the usage of these devices is significantly low.",MARCO_1301357,0," It is not a technology, though there are technologies on the market that carry the descriptor because of what they enable: namely, identifying and modifying existing processes so they align with a desired, presumably improved, future state of affairs.",MARCO_1960718,0," While the definition of wireless technology should be straightforward, what you may find on the web doesn't always make the cut. For example... a technology, such as cellphones, that uses radio waves to transmit and receive data. This definition is a bit too narrow as it suggests that wireless technology is enabled only by radio waves. But radio is only one small, but very important part of the energy that we can and do use to carry information that enables electronic products to communicate and interact with each other by exchanging information.",MARCO_2796196,0," What makes this story worth telling is the development of one idea: the blitzkrieg. The German Army had a greater grasp of the effects of technology on the battlefield, and went on to develop a new form of warfare by which its rivals when it came to the test were hopelessly outclassed.",MARCO_3507189,0," In other cases, such as the appendix, new scientific methods had to be developed to enable us to understand the functions. In fact, this is what removed most of Wiedersheims original examples from the list of vestigial organs. However, such scientific developments owe nothing the theory of evolution. They were triumphs of human curiosity in spite of evolutionary theory, not because of it.",MARCO_3974944,0
40_3,3," What are the origins of popular music? <br/>What are its characteristics?<br/><span>What technological developments enabled it?</span>"," Astronomy has always had a significant impact on our world view. Early cultures identified celestial objects with the gods and took their movements across the sky as prophecies of what was to come.ther technologies important to everyday life that were originally developed for astronomy are listed below (National Research Council, 2010): X-ray observatory technology is also used in current X-ray luggage belts in airports.",MARCO_4303973,0," Although Japan opened its ports to modern trade only reluctantly, once it did, it took advantage of the new access to modern technological developments. Japans opening to the West enabled it to modernize its military, and to rise quickly to the position of the most formidable Asian power in the Pacific.",MARCO_5377507,0," This section looks at the origin and diffusion of specific examples of both folk and popular culture. Specifically examined examples of folk culture are FOLK MUSIC and AMISH CULTURE.Examples used to illustrate popular culture are POPULAR MUSIC and SOCCER.  ORIGIN OF FOK AND POPULAR CULTURE 1.List elements of the origin and characteristics of FOLK MUSIC. 3. Draw and label some kind of graphic to illustrate how hip-hop music illustrates elements of both folk and popular culture.his section looks at the origin and diffusion of specific examples of both folk and popular culture. Specifically examined examples of folk culture are FOLK MUSIC and AMISH CULTURE.",MARCO_602184,0," The target of the eco-innovation can be technological or non-technological in nature. Eco-innovation in products and processes tends to rely heavily on technological development; eco-innovation in marketing, organisations and institutions relies more on non-technological changes (OECD, 2007).",MARCO_6750473,0," Technological change, technological development, technological achievement, or technological progress is the overall process of invention, innovation and diffusion of technology or processes.mphasis has been on four key elements of the technological change process: (1) an innovative technology (2) communicated through certain channels (3) to members of a social system (4) who adopt it over a period of time.",MARCO_7321764,0
40_3,3," What are the origins of popular music? <br/>What are its characteristics?<br/><span>What technological developments enabled it?</span>","  Published July 17, 2015 by Max. Enabling technology is an invention or new innovation that can be applied to drive radical change in the capabilities of a user or culture. These are fast developing technologies that range in various fields.",MARCO_7743411,0," Technological innovations and improvements in the production process and efficiency gains have enabled dairy producers worldwide to cater to the increasing needs of customer in different forms like condensed milk,",MARCO_8236990,0,
40_4,4," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/><span>When and why did people start taking pop seriously? </span>"," In the broadest sense, 1960s counterculture grew from a confluence of people, ideas, events, issues, circumstances, and technological developments which served as intellectual and social catalysts for exceptionally rapid change during the era.hen asked about the prospects of the counterculture movement moving forward in the digital age, former Grateful Dead lyricist and self-styled cyberlibertarian John Perry Barlow said, I started out as a teenage beatnik and then became a hippie and then became a cyberpunk.",MARCO_1391292,0," Korean Popular Music-or, KPOP-is similar to American and British Pop music. The term Pop music became famous in the 1950s. People used the term to describe popular rock and roll music.Like early Pop music, KPOP uses a lot of very fast beats.The music often repeats and is very easy to remember.here are six girls in the group. They sing, dance, and create some of the most popular music in Asia. They also travel all around Asia and perform their music. Rania is a KPOP music group.",MARCO_1658603,0," Report Abuse. Since it's your second pregnancy and you are having twins this time, I would say you should start showing any time now! My friend is preggo with twins and she started showing around 15 weeks. I started showing at 17 weeks and there is only one in there!Source(s): 26 weeks with a preggo friend having twins. was about 16 or 17 weeks before my regular pants started to get tight, but it didn't take long after that for me to really start showing. By 20 weeks I was definitely showing not just looking chubby. Now I am 30 weeks and people think I am about ready to pop. I feel like I am too, lol.",MARCO_2547934,0," Pop music is an abbreviation for popular music. In other words, the main difference between pop music and alternative or underground music is the kind of following it has: pop music is usually known by a lot of people and regularly appears on TV. The artists are usually known as celebrities, and not just musicians.",MARCO_2793041,0," You might say that Pop music is a genre of popular music. Pop music, as a genre, has sub-genres, like power pop, dance pop, and synth pop. To me it seems that is has become much more than just Pop music is defined by its popularity.  JCPedroza May 14 '14 at 8:21.",MARCO_2793046,0
40_4,4," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/><span>When and why did people start taking pop seriously? </span>"," Rating Newest Oldest. Best Answer: The origin of music is not known as it occurred prior to the advent of recorded history. Some suggest that the origin of music likely stems from naturally occurring sounds and rhythms. Human music may echo these phenomena using patterns, repetition and tonality. Even nowadays, some cultures have certain instances of their music intending to imitate natural sounds.",MARCO_2952870,0," Main Page: Background Music Resource : Pop Music. Elements of Pop Music are evident in almost every musical genre today. The characteristics of Pop Music are usually catchy, short, simple and melodic. Pop comes from the term 'Popular'.",MARCO_3372623,0," Pop music is a type of popular music that many people like to listen to. The term pop music can be used for all kinds of music that was written to be popular. The word pop music was used from about 1880 onwards, when a type of music called music was popular.",MARCO_37319,1," Royal titles in music - a strange thing. But they exist, so I accept it. 80-90% of people in the world know that there is the King of Rock and Roll (Elvis), the King of Pop (Michael), the Queen of Pop (Madonna), the Queen of soul music (Aretha), the Princess of pop music (Britney). The others - impostors. Talk about kings and queens only if it is world-known and accepted by most people.",MARCO_4173638,0," Your Computer May Be Infected' pop-up. It is important to ignore all the content on the 'Warning! Your Computer May Be Infected' pop-up's message and to avoid calling the phone number on this message. The 'Warning! Your Computer May Be Infected' pop-up is not a legitimate message; instead the 'Warning!Your Computer May Be Infected' pop-up is used as a part of a known online misleading tactic.The full text of the 'Warning! Your Computer May Be Infected' pop-up reads as follows:he 'Warning! Your Computer May Be Infected' pop-up is not a legitimate message; instead the 'Warning! Your Computer May Be Infected' pop-up is used as a part of a known online misleading tactic. The full text of the 'Warning! Your Computer May Be Infected' pop-up reads as follows:",MARCO_476345,0
40_4,4," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/><span>When and why did people start taking pop seriously? </span>"," Innovations and Changes During the 20th Century. There were many innovations during the 20th century that contributed to how music was created, shared and appreciated. Technological advancements in radio, TV, and recording enabled the public to listen to music in the comforts of their own home.",MARCO_5321536,0," Well now, that is one tough question. Truthfully, almost any kind of insulin can cause an upset stomach when one first starts taking it. Some people get it and some people do not. I am Type 2 and when I first started on my insulin, it did upset my stomach. It went away, but from time to time I still have an upset stomach.",MARCO_5764486,0," The history of pop music began in the 1800s and from there, it has evolved to what it is today, a spectacle of personalities with various pitches, tones, and styles. 1  slide 1 of 6. Music: A Part of Everything Pop music has contributed to the music industrys billion-dollar worth. 2  slide 2 of 6.",MARCO_61066,1," What is Hip Hop? Origins of Rap and Hip Hop   Hip hop music (also referred to as rap or rap music) is a style of popular music which came into existence in roughly the mid '70s but became a large part of modern day pop culture in the late '80s.",MARCO_7006727,0," History of pop music. Pop music is a genre of popular music which originated in its modern form in the 1950s, deriving from rock and roll. The terms popular music and pop music are often used interchangeably, even though the former is a description of music which is popular while the latter is a specific genre containing qualities of mass appeal.",MARCO_7767588,1
40_4,4," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/><span>When and why did people start taking pop seriously? </span>"," Why Did D Day Happen. Allied forces seemed to be seriously wearing down the Germany Army on all fronts and it was determined to start taking back the lands Germany invaded and occupied and to start a new front from France.",MARCO_80877,0," Definition of pop. 1 : popular pop music: such asa : of or relating to popular music pop singerb : of or relating to the popular culture disseminated through the mass media pop psychology pop grammarians pop society.",MARCO_837721,1," The firms role, besides producing goods and services, is to promote technological change and innovation. While academic research on technological capabilities has led to a better understanding of the process of technical change itself, there is no consensus on the ultimate definition of innovation capability. The purpose of this paper is to present a framework for innovation capability. This is formed by four key capabilities (technology development, operations, management and transaction) that enable firms to reach Schumpeterian profits.",MARCO_8803158,0,
40_5,5," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/>When and why did people start taking pop seriously? <br/><span>How has it been integrated into music education? </span>"," ballad. n. 1. (Music, other) a narrative song with a recurrent refrain. 2. (Poetry) a narrative poem in short stanzas of popular origin, originally sung to a repeated tune.3. (Pop Music) a slow sentimental song, esp a pop song.allad. n. 1. a. A narrative poem, often of folk origin and intended to be sung, consisting of simple stanzas and usually having a refrain. b. The music for such a poem. 2. A popular song especially of a romantic or sentimental nature.",MARCO_1846155,0," Ive been thinking a lot to the purpose of music lately. I started reflecting on what music means to me and its role it plays in my life. This role has changed in different moments in life, but its a good reminder as to how people relate to music. Its especially a good reminder as an educator as to what music means to my students.",MARCO_2551390,0," @LeeKowalkowski Popular music refers to whatever is popular, and can include any style. Pop music is a style, a genre. You might say that Pop music is a genre of popular music. Pop music, as a genre, has sub-genres, like power pop, dance pop, and synth pop.",MARCO_2793049,0," Kpop For Beginners. K-pop (an abbreviation of Korean pop or Korean popular music) is a musical genre consisting of electronic, hip hop, pop, rock, and R&B music originating in South Korea.pop For Beginners. K-pop (an abbreviation of Korean pop or Korean popular music) is a musical genre consisting of electronic, hip hop, pop, rock, and R&B music originating in South Korea.",MARCO_3339833,0," The Origin of Music. The origin of music itself is very difficult to determine because in all probability, it is likely to have begun with singing and clapping or beating the hands on different surfaces, for which there is no of course no archaeological record.",MARCO_3660026,0
40_5,5," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/>When and why did people start taking pop seriously? <br/><span>How has it been integrated into music education? </span>"," Distinctive styles of American popular music emerged early in the 19th century, and in the 20th century the American music industry developed a series of new forms of music, using elements of blues and other genres of American folk music. These popular styles included country, R&B, jazz and rock. The 1960s and 1970s saw a number of important changes in American popular music, including the development of a number of new styles, such as heavy metal, punk, soul, and hip hop.",MARCO_4342543,0," The good name of the school can be attributed to the top quality it offers in a broad range of study areas (classical music, jazz, pop music, world music, music theatre, music in education), attuned to the demands of the international professional field.",MARCO_5038437,0," Please try again later. A simple demonstration of the difference between an Ethernet hub and an Ethernet switch, and how this can get you into (temporary) trouble if you're not aware of how a switch works.1  Education.2  Standard YouTube License.lease try again later. A simple demonstration of the difference between an Ethernet hub and an Ethernet switch, and how this can get you into (temporary) trouble if you're not aware of how a switch works.",MARCO_5361870,0," This section looks at the origin and diffusion of specific examples of both folk and popular culture. Specifically examined examples of folk culture are FOLK MUSIC and AMISH CULTURE.Examples used to illustrate popular culture are POPULAR MUSIC and SOCCER.  ORIGIN OF FOK AND POPULAR CULTURE 1.List elements of the origin and characteristics of FOLK MUSIC. 3. Draw and label some kind of graphic to illustrate how hip-hop music illustrates elements of both folk and popular culture.his section looks at the origin and diffusion of specific examples of both folk and popular culture. Specifically examined examples of folk culture are FOLK MUSIC and AMISH CULTURE.",MARCO_602184,0," Arts education refers to education in the disciplines of music, dance, theatre, and visual arts. Study in the arts is integral to our society. They are a part of the cultural heritage of every American. The arts are what make us most human, most complete as people.",MARCO_647381,0
40_5,5," What are the origins of popular music? <br/>What are its characteristics?<br/>What technological developments enabled it?<br/>When and why did people start taking pop seriously? <br/><span>How has it been integrated into music education? </span>"," Key Points. Music research shows that music education benefits students notably by its positive effects on the brains functions. Some key points to remember: 1  Music research indicates the music education benefits students by increasing self-expression, cognitive abilities, language development, and agility.",MARCO_7488126,0," 1 Integrates arts education and enrichment learning into the curriculum. 2  Employs instructors in the arts and humanities (drama, dance, art, and music) as well as library media, technology, and practical livingphysical education (PE). 3  Provides gifted-and-talented services.",MARCO_8780296,0,
